id_transcript;id_gene
ENSGALT00000108255_98;ENSGALG00000033572_98
ENSGALT00000108335_98;ENSGALG00000033572_98
ENSMUST00000037370_98;ENSMUSG00000029093_98
ENSMUST00000070720_98;ENSMUSG00000029093_98
ENSMUST00000135324_98;ENSMUSG00000029093_98
ENSMUST00000072685_98;ENSMUSG00000043531_98
ENSMUST00000111756_98;ENSMUSG00000043531_98
ENSMUST00000164039_98;ENSMUSG00000043531_98
ENSMUST00000168357_98;ENSMUSG00000043531_98
ENSMUST00000209413_98;ENSMUSG00000043531_98
ENSMUST00000209783_98;ENSMUSG00000043531_98
ENSMUST00000211008_98;ENSMUSG00000043531_98
ENSMUST00000211687_98;ENSMUSG00000043531_98
ENSMUST00000060989_98;ENSMUSG00000049313_98
ENSMUST00000078880_98;ENSMUSG00000063434_98
ENSMUST00000102632_98;ENSMUSG00000068747_98
ENSMUST00000135636_98;ENSMUSG00000068747_98
