id_transcript;group
ENSCAFT00000014154;52
ENSMUST00000028691;53
ENST00000614484;54
ENST00000611405;54
ENSMUST00000040873;54
ENSCAFT00000022237;54
ENST00000618411;55
ENST00000618262;55
ENSMUST00000199243;56
ENSMUST00000197466;56
ENST00000441778;57
ENSMUST00000156585;57
ENST00000425280;57
ENSMUST00000199534;57
ENSMUST00000185355;57
ENSCAFT00000024036;57
ENST00000515064;58
ENST00000304523;58
ENST00000502640;59
ENSMUST00000056931;60
ENSMUST00000026252;60
ENST00000361198;60
ENSMUST00000199261;61
ENSMUST00000070748;61
ENSMUST00000199256;62
ENSMUST00000035579;63
ENST00000622495;63
ENSCAFT00000014796;63
ENSMUST00000202447;64
ENST00000330622;64
ENSMUST00000058735;65
ENST00000376395;65
ENSCAFT00000002236;65
ENSMUST00000076454;66
ENST00000257468;66
ENST00000300131;67
ENSMUST00000026469;67
ENSCAFT00000000260;67
ENSMUST00000099157;68
ENST00000342556;68
ENSMUST00000116389;69
ENSMUST00000029120;69
ENST00000246194;69
ENSCAFT00000039408;69
ENSMUST00000109701;70
ENSMUST00000058089;70
ENST00000375114;70
ENST00000619236;71
ENSMUST00000113085;71
ENSCAFT00000028257;71
ENST00000621218;72
ENSMUST00000033800;72
ENST00000612423;72
ENST00000488423;73
ENSCAFT00000009475;73
ENST00000383775;74
ENSMUST00000067955;75
ENSMUST00000022461;75
ENSMUST00000124303;76
ENSMUST00000112896;77
ENSMUST00000133634;77
ENST00000372068;77
ENST00000372073;77
ENSMUST00000087333;77
ENSCAFT00000028733;77
ENSMUST00000112889;78
ENSMUST00000101198;78
ENST00000372072;78
ENSMUST00000106153;79
ENSCAFT00000032340;79
ENST00000342203;80
ENST00000605755;81
ENST00000437941;81
ENSMUST00000106151;82
ENSMUST00000106149;82
ENSMUST00000039021;82
ENST00000423158;83
ENSMUST00000112244;83
ENSMUST00000204542;83
ENSCAFT00000024266;83
ENSMUST00000050484;84
ENST00000331010;84
ENST00000489418;85
ENSCAFT00000023830;85
ENST00000429429;86
ENST00000488267;87
ENSMUST00000101354;88
ENSMUST00000057551;88
ENST00000532317;89
ENSMUST00000209068;89
ENSCAFT00000044406;89
ENSMUST00000208742;90
ENST00000393346;90
ENST00000526033;91
ENST00000528398;92
ENSMUST00000207484;93
ENSMUST00000049537;93
ENSMUST00000207225;94
ENSMUST00000208730;95
ENSMUST00000004094;96
ENST00000515395;96
ENSMUST00000042122;96
ENST00000514493;96
ENST00000320672;96
ENSCAFT00000013778;96
ENST00000505980;97
ENST00000509053;98
ENST00000615665;99
ENSMUST00000028603;100
ENSCAFT00000011480;100
ENST00000265651;101
ENSMUST00000102565;102
ENST00000448981;102
ENSMUST00000108950;103
ENSMUST00000034281;103
ENST00000566428;103
ENST00000258180;103
ENSCAFT00000031718;103
ENSMUST00000108951;104
ENST00000538274;104
ENSCAFT00000036937;104
ENSMUST00000108948;105
ENST00000567328;105
ENSCAFT00000043832;106
ENSCAFT00000023892;106
ENSMUST00000162244;107
ENST00000436336;107
ENSMUST00000160629;107
ENST00000292476;107
ENST00000441580;108
ENSMUST00000070487;109
ENSCAFT00000017891;110
ENSMUST00000029611;111
ENST00000265165;111
ENSMUST00000106341;112
ENST00000379951;112
ENST00000438313;113
ENSMUST00000098611;114
ENST00000510624;114
ENST00000295894;115
ENST00000478300;115
ENSMUST00000070323;115
ENSMUST00000112656;115
ENSCAFT00000044457;115
ENST00000271469;116
ENST00000367925;116
ENSMUST00000111351;116
ENSCAFT00000020839;116
ENSMUST00000027981;117
ENST00000367924;117
ENSMUST00000111350;118
ENST00000367926;118
ENST00000533050;119
ENSMUST00000121564;119
ENSMUST00000059057;119
ENST00000360194;119
ENSCAFT00000016649;119
ENSMUST00000063782;120
ENST00000521657;121
ENST00000521381;121
ENSMUST00000055518;121
ENSCAFT00000012216;121
ENST00000320694;122
ENSMUST00000035532;123
ENST00000336483;123
ENST00000523872;124
ENST00000310418;125
ENSCAFT00000026430;125
ENST00000345807;126
ENSMUST00000091609;127
ENSMUST00000049575;127
ENST00000361311;128
ENSMUST00000105691;128
ENSCAFT00000044983;128
ENSMUST00000039144;129
ENST00000377298;129
ENST00000392455;130
ENSCAFT00000022321;130
ENST00000392456;131
ENSMUST00000100026;132
ENSMUST00000096127;132
ENSMUST00000161702;133
ENSMUST00000034066;133
ENSMUST00000160719;133
ENST00000361618;133
ENSCAFT00000012285;133
ENSMUST00000161421;134
ENST00000393704;134
ENST00000586534;135
ENSMUST00000109761;135
ENSCAFT00000027066;135
ENSMUST00000003911;136
ENST00000316856;136
ENST00000592268;137
ENST00000277010;138
ENST00000477726;138
ENSMUST00000059354;138
ENSMUST00000071561;138
ENSCAFT00000043329;138
ENSCAFT00000017386;139
ENST00000409360;140
ENST00000233892;140
ENST00000448447;141
ENST00000323303;141
ENSMUST00000162364;142
ENSMUST00000159311;142
ENSMUST00000028743;143
ENSMUST00000110711;143
ENSCAFT00000017676;143
ENST00000249647;144
ENST00000397138;145
ENST00000349777;145
ENSMUST00000116437;146
ENST00000389384;147
ENSMUST00000107134;147
ENSMUST00000073234;147
ENSCAFT00000022682;147
ENSMUST00000107132;148
ENST00000454077;148
ENSMUST00000034171;149
ENST00000299980;149
ENST00000569748;149
ENSCAFT00000032187;149
ENST00000393512;150
ENSMUST00000093157;151
ENST00000412050;152
ENSMUST00000123727;152
ENSCAFT00000011893;152
ENST00000614585;153
ENST00000265997;153
ENSMUST00000154376;154
ENSMUST00000132580;154
ENSMUST00000079754;154
ENSMUST00000126188;155
ENSMUST00000119543;156
ENSCAFT00000020949;156
ENSMUST00000041890;157
ENST00000565774;157
ENST00000322019;157
ENST00000379390;158
ENSMUST00000028209;159
ENST00000372546;159
ENSCAFT00000031829;159
ENSMUST00000113612;160
ENST00000406974;160
ENSMUST00000123202;161
ENST00000370783;162
ENSMUST00000096447;162
ENSMUST00000152743;162
ENSCAFT00000029983;162
ENST00000370779;163
ENSMUST00000023836;164
ENST00000557658;165
ENSMUST00000072744;165
ENST00000343765;165
ENST00000553888;165
ENSCAFT00000027249;165
ENSCAFT00000027252;166
ENST00000448935;167
ENST00000327028;167
ENSMUST00000179379;168
ENSMUST00000021426;168
ENSMUST00000123572;169
ENSMUST00000046154;169
ENST00000340417;169
ENST00000505397;169
ENSCAFT00000014390;169
ENST00000510557;170
ENSMUST00000137750;170
ENSMUST00000149714;170
ENST00000446851;170
ENSMUST00000154921;170
ENST00000442461;170
ENST00000506560;171
ENSMUST00000079176;172
ENSCAFT00000009009;172
ENST00000535129;173
ENST00000227214;173
ENST00000398494;174
ENST00000354190;174
ENST00000398492;175
ENSMUST00000107043;176
ENSMUST00000107046;177
ENSMUST00000107044;177
ENSMUST00000116287;178
ENSMUST00000107045;178
ENSMUST00000107047;179
ENST00000396391;180
ENST00000290246;180
ENSCAFT00000016446;180
ENST00000372176;181
ENSMUST00000074046;182
ENSMUST00000103091;183
ENSMUST00000094329;183
ENST00000618166;184
ENST00000621999;184
ENSMUST00000022197;184
ENSMUST00000152555;184
ENSMUST00000153558;184
ENSCAFT00000047985;184
ENSMUST00000111338;185
ENST00000529230;185
ENSMUST00000099716;185
ENSCAFT00000014468;185
ENST00000354558;186
ENST00000312055;186
ENSMUST00000046769;187
ENSMUST00000007799;188
ENSMUST00000115456;188
ENST00000341049;188
ENSCAFT00000005462;188
ENST00000393468;189
ENST00000614113;189
ENSMUST00000115454;189
ENSMUST00000115453;189
ENST00000405348;189
ENST00000393467;189
ENST00000264731;190
ENSMUST00000115310;190
ENSCAFT00000022170;190
ENSMUST00000040231;191
ENSMUST00000115306;191
ENST00000354600;191
ENSMUST00000065523;192
ENST00000392460;192
ENST00000392463;193
ENSMUST00000115308;194
ENST00000418709;194
ENST00000437221;195
ENST00000440651;196
ENSMUST00000115305;197
ENST00000368407;198
ENSMUST00000029566;198
ENSCAFT00000027032;198
ENST00000368406;199
ENSMUST00000118587;200
ENSMUST00000046719;201
ENST00000341376;201
ENSMUST00000078800;201
ENSCAFT00000002475;201
ENSMUST00000162460;202
ENST00000353205;202
ENSMUST00000159063;203
ENSMUST00000067888;204
ENSCAFT00000039734;204
ENST00000378099;205
ENST00000360057;205
ENSMUST00000114644;206
ENST00000223836;207
ENSMUST00000068271;207
ENSCAFT00000031997;207
ENSMUST00000113277;208
ENST00000373176;208
ENST00000373156;208
ENSMUST00000113278;208
ENSCAFT00000046265;208
ENSMUST00000099712;209
ENST00000314845;209
ENSCAFT00000039701;209
ENST00000533727;210
ENST00000534300;211
ENSMUST00000045705;212
ENST00000356080;213
ENSMUST00000025999;213
ENSMUST00000111741;213
ENSCAFT00000017013;213
ENSMUST00000050096;214
ENST00000360162;214
ENST00000277900;214
ENSCAFT00000025875;215
ENST00000315266;216
ENSMUST00000110388;217
ENST00000478722;217
ENSMUST00000052472;218
ENSCAFT00000026690;219
ENST00000554871;220
ENSMUST00000123491;220
ENSMUST00000046340;220
ENST00000553645;220
ENSCAFT00000017823;221
ENSMUST00000097864;222
ENST00000257075;222
ENSMUST00000097862;223
ENSMUST00000030315;223
ENST00000426105;223
ENSMUST00000105991;224
ENSMUST00000105992;225
ENST00000379245;226
ENSMUST00000112487;226
ENSCAFT00000009524;226
ENST00000405912;227
ENSMUST00000070039;227
ENSCAFT00000009525;227
ENSMUST00000140212;228
ENSCAFT00000023019;228
ENST00000433218;229
ENST00000221222;229
ENST00000542541;230
ENST00000539827;230
ENST00000392351;230
ENST00000594439;231
ENSMUST00000110124;232
ENSMUST00000003669;232
ENSMUST00000067404;233
ENST00000327214;233
ENSCAFT00000017839;233
ENSMUST00000111663;234
ENST00000229395;234
ENSCAFT00000046942;234
ENST00000546072;235
ENSMUST00000074840;236
ENST00000260643;236
ENSCAFT00000007541;236
ENST00000406567;237
ENSMUST00000202567;238
ENST00000569418;239
ENSMUST00000209559;239
ENSMUST00000211554;239
ENSMUST00000109626;239
ENST00000398568;239
ENST00000564326;239
ENSCAFT00000015568;239
ENSMUST00000209532;240
ENSMUST00000098519;240
ENST00000427738;240
ENST00000311559;240
ENSMUST00000209206;241
ENSMUST00000163095;242
ENSCAFT00000027870;242
ENSMUST00000048305;243
ENST00000554684;243
ENST00000555462;244
ENST00000228280;245
ENSMUST00000105283;245
ENSCAFT00000009854;245
ENSMUST00000020129;246
ENST00000347404;246
ENSCAFT00000012642;247
ENST00000252015;248
ENSMUST00000041059;248
ENSCAFT00000044637;248
ENSMUST00000103140;249
ENST00000451813;249
ENSCAFT00000013391;250
ENST00000567389;251
ENST00000562877;251
ENST00000338183;251
ENSMUST00000110918;252
ENST00000566621;252
ENST00000437989;252
ENSMUST00000166472;253
ENST00000569302;253
ENSCAFT00000001289;254
ENSMUST00000019050;255
ENST00000401867;255
ENST00000379104;255
ENST00000166534;255
ENST00000379086;256
ENSMUST00000093107;256
ENSMUST00000174616;256
ENST00000379100;256
ENST00000360568;256
ENSMUST00000110297;257
ENST00000442977;257
ENST00000517566;257
ENSCAFT00000001061;257
ENST00000297447;258
ENSMUST00000179393;259
ENSMUST00000090096;259
ENSMUST00000090095;259
ENST00000312046;259
ENSMUST00000166917;260
ENST00000449762;260
ENST00000531443;261
ENSMUST00000022918;262
ENSMUST00000170127;263
ENST00000326194;264
ENSCAFT00000024529;264
ENST00000537758;265
ENST00000355961;265
ENST00000367574;266
ENST00000359882;266
ENSMUST00000077595;267
ENSMUST00000082320;267
ENST00000361988;267
ENSMUST00000089403;268
ENSMUST00000089402;268
ENSMUST00000005072;269
ENST00000413936;269
ENST00000324432;269
ENSMUST00000111142;269
ENST00000430490;269
ENSCAFT00000021589;269
ENSCAFT00000021600;270
ENST00000446820;270
ENSMUST00000111145;270
ENSMUST00000111144;270
ENSCAFT00000021597;270
ENST00000380338;271
ENSMUST00000078090;271
ENSCAFT00000002592;271
ENST00000630269;272
ENSMUST00000126353;273
ENSMUST00000149357;274
ENST00000356644;275
ENST00000436639;275
ENSMUST00000099931;275
ENSCAFT00000035517;275
ENST00000302071;276
ENSMUST00000041438;277
ENST00000374023;278
ENSCAFT00000001910;278
ENST00000374026;279
ENSMUST00000114859;280
ENSMUST00000114863;281
ENST00000415083;282
ENSMUST00000040924;282
ENSCAFT00000028827;282
ENSMUST00000092041;283
ENST00000269137;283
ENST00000542420;284
ENSMUST00000040964;285
ENST00000370253;286
ENSCAFT00000050191;286
ENSMUST00000162409;287
ENST00000260506;287
ENST00000271234;288
ENSMUST00000162947;289
ENSMUST00000080728;290
ENST00000371039;290
ENSCAFT00000029482;290
ENST00000371037;291
ENSMUST00000072481;292
ENSMUST00000066824;292
ENSMUST00000002080;293
ENSCAFT00000030629;293
ENST00000393758;294
ENST00000164640;294
ENSMUST00000114438;295
ENST00000544474;295
ENSMUST00000042352;296
ENST00000297737;296
ENSCAFT00000009247;296
ENST00000315769;297
ENSMUST00000207301;298
ENSMUST00000117675;299
ENST00000396840;299
ENSMUST00000119527;299
ENSCAFT00000023912;299
ENST00000356896;300
ENST00000336604;300
ENST00000619571;301
ENSCAFT00000000625;302
ENSMUST00000162606;303
ENST00000464889;303
ENSMUST00000159917;303
ENST00000367384;303
ENST00000367378;303
ENST00000367380;304
ENST00000544496;305
ENST00000422453;306
ENST00000441626;306
ENST00000451728;306
ENSMUST00000032138;306
ENSMUST00000113617;306
ENSMUST00000204653;306
ENSCAFT00000006937;306
ENST00000446936;307
ENSMUST00000113619;308
ENST00000502976;308
ENST00000440859;309
ENSMUST00000101499;309
ENSCAFT00000048678;309
ENST00000222597;310
ENSMUST00000064240;311
ENST00000389902;312
ENSMUST00000200607;312
ENSCAFT00000025386;312
ENSMUST00000053498;313
ENST00000425013;313
ENST00000343315;314
ENST00000556029;314
ENSMUST00000072239;314
ENSMUST00000092219;314
ENSMUST00000099355;314
ENSCAFT00000010545;314
ENSMUST00000020123;315
ENST00000266732;315
ENSMUST00000105293;316
ENST00000393053;316
ENST00000370995;317
ENSMUST00000042990;317
ENSCAFT00000029427;317
ENSMUST00000203077;318
ENST00000361219;318
ENSMUST00000203436;319
ENST00000370990;319
ENSMUST00000204293;320
ENST00000370994;320
ENSMUST00000019220;321
ENST00000391910;321
ENSCAFT00000006783;321
ENSMUST00000108495;322
ENST00000263280;322
ENSMUST00000033734;323
ENST00000329235;323
ENSCAFT00000019414;323
ENSMUST00000069041;324
ENST00000545766;324
ENSMUST00000112294;325
ENST00000356634;326
ENSMUST00000116273;326
ENSCAFT00000044299;326
ENSMUST00000105847;327
ENST00000400181;327
ENST00000301608;328
ENSMUST00000072948;328
ENSCAFT00000008028;328
ENST00000293217;329
ENSMUST00000066587;329
ENSCAFT00000008030;329
ENSCAFT00000049128;330
ENST00000372384;331
ENST00000506081;331
ENSMUST00000112996;331
ENST00000372383;331
ENST00000315660;331
ENST00000372390;332
ENSMUST00000055738;333
ENST00000372397;333
ENST00000444564;334
ENST00000419482;334
ENSCAFT00000011926;334
ENSMUST00000114186;335
ENSMUST00000074301;335
ENSMUST00000070198;336
ENST00000394853;336
ENSCAFT00000014940;336
ENSMUST00000056758;337
ENST00000394854;337
ENSCAFT00000016916;337
ENST00000323055;338
ENSCAFT00000023521;338
ENSMUST00000161445;339
ENST00000360663;339
ENSMUST00000022355;340
ENST00000394828;340
ENSMUST00000159027;341
ENST00000394829;341
ENST00000610402;342
ENST00000618940;342
ENSMUST00000065692;342
ENSMUST00000018875;342
ENSCAFT00000028998;342
ENST00000621914;343
ENST00000158771;344
ENSMUST00000171041;344
ENSCAFT00000044998;344
ENST00000572834;345
ENSMUST00000143850;346
ENSMUST00000136983;347
ENST00000528416;347
ENSCAFT00000021663;347
ENST00000252268;348
ENSMUST00000118623;348
ENSCAFT00000021664;348
ENSMUST00000102956;349
ENSMUST00000038522;349
ENSCAFT00000012325;349
ENSMUST00000139075;350
ENSCAFT00000012333;350
ENST00000295952;351
ENST00000295951;351
ENST00000428312;352
ENSMUST00000112330;353
ENST00000449503;353
ENST00000495364;354
ENSMUST00000043881;355
ENST00000527759;355
ENSMUST00000185800;355
ENST00000531224;355
ENSCAFT00000000383;355
ENST00000392348;356
ENST00000353331;356
ENST00000530767;357
ENSMUST00000092678;358
ENST00000246912;359
ENSMUST00000017945;359
ENSCAFT00000023708;359
ENSMUST00000107303;360
ENST00000346833;360
ENSMUST00000107302;361
ENST00000435881;361
ENST00000388901;362
ENSMUST00000028635;362
ENSCAFT00000023590;362
ENSMUST00000110463;363
ENST00000299259;363
ENST00000340666;364
ENSMUST00000115345;364
ENSCAFT00000024046;364
ENSMUST00000081893;365
ENST00000295987;365
ENSMUST00000171795;366
ENST00000409272;366
ENST00000425263;366
ENST00000409936;366
ENST00000426481;366
ENST00000260648;366
ENST00000410081;366
ENSCAFT00000036803;366
ENST00000378511;367
ENST00000378520;368
ENST00000409957;369
ENST00000541738;369
ENSMUST00000072406;369
ENST00000409411;369
ENSMUST00000023312;370
ENST00000306107;370
ENSCAFT00000015434;370
ENSMUST00000170035;371
ENST00000472644;371
ENST00000285737;372
ENST00000535754;372
ENSCAFT00000015963;372
ENSMUST00000034141;373
ENSMUST00000163987;374
ENSMUST00000121673;374
ENSMUST00000112456;375
ENST00000397821;375
ENSCAFT00000020758;375
ENSMUST00000080394;376
ENST00000379698;376
ENSMUST00000112451;377
ENST00000379716;377
ENST00000264312;378
ENST00000381473;378
ENST00000508293;378
ENST00000513391;378
ENSCAFT00000003155;378
ENST00000396448;379
ENST00000444354;380
ENST00000425583;380
ENSMUST00000031038;381
ENSMUST00000202250;382
ENSMUST00000166823;382
ENSMUST00000071081;382
ENSMUST00000200935;383
ENST00000394503;384
ENSCAFT00000003109;384
ENST00000394505;385
ENST00000340022;385
ENSMUST00000080085;385
ENST00000412043;385
ENST00000394507;385
ENSCAFT00000045366;385
ENSMUST00000171023;386
ENSCAFT00000047903;387
ENSMUST00000100782;388
ENST00000341217;388
ENSMUST00000073705;389
ENST00000581407;389
ENSMUST00000155571;389
ENST00000452648;389
ENSMUST00000090586;390
ENST00000418153;390
ENSMUST00000111293;390
ENSCAFT00000014853;390
ENSMUST00000111294;391
ENST00000323180;391
ENSMUST00000111291;392
ENSMUST00000044036;392
ENSMUST00000111292;393
ENSMUST00000068702;393
ENST00000559561;394
ENSMUST00000110908;394
ENSCAFT00000013569;394
ENSMUST00000102538;395
ENST00000338564;395
ENST00000557796;396
ENST00000340545;396
ENST00000397624;397
ENST00000397620;397
ENSMUST00000110907;398
ENST00000424352;398
ENST00000559085;399
ENSMUST00000028639;400
ENST00000561208;400
ENSMUST00000110906;401
ENSMUST00000074285;401
ENSMUST00000114754;402
ENSMUST00000114752;402
ENSCAFT00000002127;402
ENST00000310795;403
ENSMUST00000111943;403
ENST00000374179;403
ENSCAFT00000010587;403
ENST00000360332;404
ENSMUST00000022504;405
ENST00000395611;405
ENST00000374176;405
ENSMUST00000111945;406
ENST00000374182;406
ENSMUST00000111944;407
ENST00000374189;407
ENST00000229795;408
ENST00000229794;408
ENSMUST00000062694;409
ENSMUST00000004990;409
ENSCAFT00000027149;410
ENST00000256062;410
ENST00000373701;410
ENST00000373719;410
ENSMUST00000060095;410
ENSMUST00000100772;410
ENSMUST00000044475;410
ENSMUST00000119299;410
ENSCAFT00000017221;410
ENST00000539277;411
ENST00000392745;412
ENSMUST00000021706;412
ENST00000560371;412
ENSCAFT00000028719;412
ENST00000351691;413
ENSMUST00000117269;413
ENSMUST00000060274;413
ENST00000347662;413
ENST00000539721;414
ENSMUST00000148843;415
ENSMUST00000113726;415
ENST00000381793;415
ENST00000374612;415
ENSMUST00000105850;415
ENST00000606561;415
ENST00000295971;415
ENSMUST00000094757;415
ENSMUST00000173801;415
ENST00000355238;415
ENST00000302271;415
ENSCAFT00000037016;415
ENSCAFT00000025193;415
ENST00000369622;415
ENST00000514866;415
ENSCAFT00000021145;415
ENSMUST00000113724;415
ENSMUST00000200775;415
ENSMUST00000174282;415
ENSMUST00000048647;415
ENSCAFT00000013439;415
ENST00000374616;415
ENSMUST00000167950;415
ENSMUST00000182818;415
ENSMUST00000201544;415
ENSMUST00000069221;415
ENSCAFT00000004869;415
ENST00000427764;416
ENSMUST00000084219;417
ENSMUST00000174391;417
ENST00000510397;417
ENSMUST00000131671;417
ENST00000616122;417
ENST00000478691;417
ENST00000281722;418
ENSMUST00000094756;419
ENST00000381795;419
ENST00000318522;420
ENSCAFT00000010521;420
ENSMUST00000112363;421
ENST00000402711;421
ENSMUST00000049503;422
ENSMUST00000096766;423
ENSMUST00000107843;424
ENSCAFT00000005773;424
ENST00000454376;425
ENST00000391851;425
ENST00000610806;426
ENSMUST00000207370;427
ENSMUST00000207659;428
ENSCAFT00000049149;429
ENST00000258104;430
ENST00000394120;431
ENST00000409366;432
ENST00000409582;433
ENST00000409651;434
ENST00000409744;435
ENSMUST00000113823;436
ENST00000409762;436
ENST00000410020;437
ENSMUST00000081904;438
ENST00000410041;438
ENST00000413539;439
ENST00000429174;440
ENSMUST00000113818;441
ENSMUST00000105438;442
ENST00000411732;442
ENSCAFT00000020697;442
ENST00000439032;443
ENSMUST00000048289;443
ENST00000242480;443
ENSCAFT00000047049;444
ENST00000431992;444
ENSMUST00000106080;444
ENST00000257118;444
ENSMUST00000030588;444
ENSCAFT00000016458;444
ENSMUST00000106079;445
ENST00000373418;445
ENSCAFT00000031843;446
ENSMUST00000113621;447
ENSMUST00000100215;447
ENST00000372554;447
ENST00000372564;448
ENSMUST00000028214;448
ENST00000372559;448
ENSMUST00000113620;449
ENSMUST00000169464;450
ENSCAFT00000013523;450
ENST00000340491;451
ENSMUST00000109567;452
ENSMUST00000070782;452
ENST00000401952;452
ENST00000373913;452
ENSMUST00000099145;453
ENSMUST00000109566;454
ENSMUST00000109568;455
ENSMUST00000029549;456
ENST00000330188;456
ENSCAFT00000027452;456
ENST00000302206;457
ENST00000368531;458
ENSMUST00000119158;458
ENST00000323144;458
ENST00000328159;459
ENST00000368530;460
ENST00000368533;461
ENST00000611659;462
ENSMUST00000119570;463
ENST00000259021;464
ENSMUST00000107734;464
ENSCAFT00000026849;464
ENSMUST00000107733;465
ENST00000424009;465
ENST00000510819;466
ENST00000454930;466
ENST00000509773;467
ENSMUST00000103159;468
ENSMUST00000029780;469
ENSMUST00000200097;469
ENSCAFT00000031985;469
ENST00000370198;470
ENST00000370197;470
ENST00000609116;471
ENST00000426398;471
ENST00000428468;472
ENSCAFT00000006204;472
ENSMUST00000160271;473
ENST00000361556;473
ENSMUST00000162787;474
ENST00000371714;474
ENSMUST00000194478;475
ENST00000447887;475
ENST00000453295;476
ENST00000486942;477
ENST00000462759;477
ENST00000531828;478
ENSMUST00000084366;479
ENST00000361319;480
ENSMUST00000115134;480
ENSCAFT00000029367;480
ENSMUST00000016471;481
ENST00000218008;481
ENSCAFT00000031036;482
ENST00000378092;483
ENST00000352527;483
ENSMUST00000159840;483
ENSMUST00000030768;483
ENSCAFT00000043222;483
ENST00000341524;484
ENST00000378097;484
ENSMUST00000160884;484
ENSMUST00000105648;484
ENST00000164247;484
ENST00000378083;485
ENST00000458166;486
ENST00000585618;487
ENST00000436233;487
ENST00000430767;487
ENSMUST00000090433;487
ENSMUST00000103026;487
ENSCAFT00000030383;487
ENSMUST00000021177;488
ENST00000443798;488
ENST00000392476;488
ENST00000591437;489
ENST00000431431;489
ENST00000590574;490
ENST00000444061;490
ENSMUST00000174008;490
ENSMUST00000034707;490
ENSCAFT00000027907;490
ENST00000429416;491
ENST00000344626;491
ENSMUST00000098948;492
ENST00000541122;492
ENST00000589677;493
ENST00000280758;494
ENSMUST00000105307;494
ENSCAFT00000002814;494
ENSMUST00000105306;495
ENST00000357167;495
ENST00000373042;496
ENSMUST00000106190;496
ENSCAFT00000049635;496
ENST00000468084;497
ENSMUST00000163946;497
ENSMUST00000137769;497
ENST00000373043;497
ENST00000368361;498
ENSMUST00000090927;498
ENSMUST00000121212;498
ENST00000361168;498
ENST00000307546;499
ENSMUST00000121198;499
ENSCAFT00000046642;499
ENSMUST00000122303;500
ENSMUST00000064371;500
ENST00000369615;500
ENST00000369611;500
ENSMUST00000106218;501
ENST00000260508;501
ENSCAFT00000032186;501
ENSMUST00000044392;502
ENST00000370491;502
ENSCAFT00000027630;503
ENSMUST00000139129;504
ENST00000258962;504
ENSMUST00000079866;505
ENST00000582730;505
ENST00000581979;505
ENST00000409197;506
ENSMUST00000081710;506
ENST00000340296;506
ENSMUST00000112138;506
ENSCAFT00000020210;506
ENSMUST00000112144;507
ENSMUST00000112140;507
ENST00000409773;507
ENST00000397119;507
ENSMUST00000100028;508
ENSMUST00000112142;508
ENST00000409317;508
ENST00000410079;509
ENST00000508530;510
ENST00000319836;511
ENSMUST00000203193;511
ENST00000395769;511
ENSCAFT00000011051;511
ENST00000453424;512
ENSMUST00000101032;513
ENSMUST00000079012;513
ENST00000344384;514
ENSMUST00000033755;514
ENSCAFT00000018938;514
ENST00000380470;515
ENSMUST00000036858;516
ENST00000480796;516
ENSMUST00000003640;517
ENST00000353609;517
ENSCAFT00000007160;517
ENST00000417353;518
ENSMUST00000208446;519
ENST00000293872;520
ENSCAFT00000031307;520
ENST00000397783;521
ENST00000337351;521
ENST00000397780;522
