id_transcript;group
ENSMUST00000080008;44
ENST00000524782;44
ENST00000614484;45
ENST00000618262;45
ENSMUST00000197466;45
ENST00000618411;45
ENST00000611405;45
ENSMUST00000199243;45
ENSMUST00000040873;45
ENSCAFT00000022237;45
ENST00000502640;46
ENST00000515064;46
ENSMUST00000156585;46
ENST00000304523;46
ENSMUST00000070748;46
ENST00000425280;46
ENSMUST00000185355;46
ENSCAFT00000024036;46
ENSMUST00000199534;47
ENST00000441778;47
ENSMUST00000056931;48
ENSMUST00000026252;48
ENST00000361198;48
ENSMUST00000199256;49
ENSMUST00000199261;50
ENSMUST00000202447;51
ENST00000330622;51
ENSCAFT00000014796;51
ENSMUST00000035579;52
ENST00000622495;52
ENSMUST00000058735;53
ENST00000376395;53
ENSCAFT00000002236;53
ENSMUST00000076454;54
ENST00000257468;54
ENST00000300131;55
ENSMUST00000026469;55
ENSCAFT00000000260;55
ENSMUST00000099157;56
ENST00000342556;56
ENSMUST00000116389;57
ENSMUST00000029120;57
ENST00000246194;57
ENSCAFT00000039408;57
ENSMUST00000109701;58
ENSMUST00000058089;58
ENST00000375114;58
ENST00000612423;59
ENSMUST00000033800;59
ENST00000621218;59
ENSCAFT00000028257;59
ENSMUST00000113085;60
ENST00000619236;60
ENST00000488423;61
ENSCAFT00000009475;61
ENSMUST00000022461;62
ENSMUST00000067955;62
ENST00000383775;62
ENSMUST00000124303;63
ENSMUST00000112896;64
ENSMUST00000133634;64
ENST00000372068;64
ENST00000372073;64
ENSMUST00000087333;64
ENSCAFT00000028733;64
ENSMUST00000112889;65
ENSMUST00000101198;65
ENST00000372072;65
ENSMUST00000106153;66
ENST00000342203;66
ENSCAFT00000032340;66
ENST00000605755;67
ENST00000437941;67
ENSMUST00000106151;68
ENSMUST00000106149;68
ENSMUST00000039021;68
ENST00000423158;69
ENSMUST00000112244;69
ENSMUST00000204542;69
ENSCAFT00000024266;69
ENSMUST00000050484;70
ENST00000331010;70
ENST00000489418;71
ENSCAFT00000023830;71
ENST00000429429;72
ENST00000488267;73
ENSMUST00000101354;74
ENSMUST00000057551;74
ENST00000532317;75
ENSMUST00000209068;75
ENSMUST00000208730;75
ENSCAFT00000044406;75
ENSMUST00000208742;76
ENSMUST00000207484;76
ENSMUST00000049537;76
ENST00000393346;76
ENST00000526033;77
ENST00000528398;78
ENSMUST00000207225;79
ENST00000320672;80
ENST00000514493;80
ENST00000515395;80
ENST00000615665;80
ENSMUST00000004094;80
ENSMUST00000042122;80
ENSCAFT00000013778;80
ENST00000505980;81
ENST00000509053;82
ENST00000448981;83
ENSMUST00000102565;83
ENSCAFT00000011480;83
ENSMUST00000028603;84
ENST00000265651;84
ENSMUST00000108950;85
ENSMUST00000034281;85
ENST00000566428;85
ENST00000258180;85
ENSCAFT00000031718;85
ENSMUST00000108951;86
ENST00000538274;86
ENSCAFT00000036937;86
ENSMUST00000108948;87
ENST00000567328;87
ENSCAFT00000043832;88
ENSCAFT00000023892;88
ENSMUST00000162244;89
ENST00000436336;89
ENSMUST00000160629;89
ENST00000292476;89
ENST00000441580;90
ENSMUST00000070487;91
ENST00000265165;92
ENST00000379951;92
ENST00000438313;92
ENSMUST00000029611;92
ENSMUST00000106341;92
ENSCAFT00000017891;92
ENSMUST00000098611;93
ENST00000510624;93
ENSCAFT00000044457;94
ENST00000295894;95
ENST00000478300;96
ENSMUST00000112656;97
ENSMUST00000070323;97
ENST00000271469;98
ENST00000367925;98
ENSMUST00000111351;98
ENSCAFT00000020839;98
ENSMUST00000027981;99
ENST00000367924;99
ENSMUST00000111350;100
ENST00000367926;100
ENST00000533050;101
ENSMUST00000121564;101
ENSMUST00000059057;101
ENSCAFT00000016649;101
ENST00000360194;102
ENSMUST00000063782;103
ENST00000521657;104
ENST00000521381;104
ENSMUST00000055518;104
ENSCAFT00000012216;104
ENST00000320694;105
ENSMUST00000035532;106
ENST00000336483;106
ENST00000523872;107
ENST00000310418;108
ENST00000345807;108
ENSMUST00000049575;108
ENSCAFT00000026430;108
ENSMUST00000091609;109
ENST00000361311;110
ENSMUST00000105691;110
ENSCAFT00000044983;110
ENSMUST00000039144;111
ENST00000377298;111
ENST00000392455;112
ENSCAFT00000022321;112
ENST00000392456;113
ENSMUST00000100026;114
ENSMUST00000096127;114
ENSMUST00000161702;115
ENSMUST00000034066;115
ENSMUST00000160719;115
ENST00000361618;115
ENSCAFT00000012285;115
ENSMUST00000161421;116
ENST00000393704;116
ENST00000586534;117
ENSMUST00000109761;117
ENSCAFT00000027066;117
ENSMUST00000003911;118
ENST00000316856;118
ENST00000592268;119
ENST00000277010;120
ENSMUST00000059354;120
ENSCAFT00000043329;120
ENSMUST00000071561;121
ENST00000477726;121
ENSCAFT00000017386;122
ENST00000409360;123
ENST00000233892;123
ENSMUST00000162364;124
ENST00000323303;124
ENSMUST00000159311;125
ENST00000448447;125
ENSMUST00000116437;126
ENST00000249647;126
ENSMUST00000028743;126
ENSMUST00000110711;126
ENSCAFT00000017676;126
ENST00000397138;127
ENST00000349777;127
ENSMUST00000107132;128
ENST00000454077;128
ENSCAFT00000022682;128
ENSMUST00000107134;129
ENSMUST00000073234;129
ENST00000389384;129
ENSMUST00000093157;130
ENST00000299980;130
ENSMUST00000034171;130
ENST00000393512;130
ENST00000569748;130
ENSCAFT00000032187;130
ENSMUST00000079754;131
ENSMUST00000154376;131
ENSMUST00000132580;131
ENSCAFT00000011893;131
ENST00000614585;132
ENST00000265997;132
ENSMUST00000123727;133
ENSMUST00000126188;133
ENST00000412050;133
ENST00000322019;134
ENSMUST00000041890;134
ENSMUST00000119543;134
ENSCAFT00000020949;134
ENST00000379390;135
ENST00000565774;136
ENSMUST00000028209;137
ENST00000372546;137
ENSCAFT00000031829;137
ENSMUST00000113612;138
ENST00000406974;138
ENSMUST00000123202;139
ENST00000370783;140
ENSMUST00000023836;140
ENSMUST00000096447;140
ENSMUST00000152743;140
ENSCAFT00000029983;140
ENST00000370779;141
ENST00000343765;142
ENST00000553888;142
ENST00000557658;142
ENSMUST00000072744;142
ENSCAFT00000027249;142
ENSCAFT00000027252;143
ENST00000448935;144
ENST00000327028;144
ENSMUST00000179379;145
ENSMUST00000021426;145
ENSMUST00000123572;146
ENSMUST00000046154;146
ENST00000340417;146
ENST00000505397;146
ENSCAFT00000014390;146
ENST00000510557;147
ENSMUST00000137750;147
ENSMUST00000149714;147
ENST00000446851;147
ENSMUST00000154921;147
ENST00000442461;147
ENST00000506560;148
ENSMUST00000079176;149
ENSMUST00000107047;149
ENST00000354190;149
ENST00000398492;149
ENSCAFT00000009009;149
ENST00000535129;150
ENST00000227214;150
ENST00000398494;151
ENSMUST00000107043;152
ENSMUST00000107046;153
ENSMUST00000107044;153
ENSMUST00000116287;154
ENSMUST00000107045;154
ENST00000396391;155
ENST00000290246;155
ENSCAFT00000016446;155
ENST00000372176;156
ENSMUST00000074046;157
ENSMUST00000103091;158
ENSMUST00000094329;158
ENST00000621999;159
ENSMUST00000022197;159
ENSCAFT00000047985;159
ENST00000618166;160
ENSMUST00000153558;161
ENSMUST00000152555;161
ENSMUST00000111338;162
ENST00000529230;162
ENSMUST00000099716;162
ENSCAFT00000014468;162
ENST00000354558;163
ENST00000312055;163
ENSMUST00000046769;164
ENSMUST00000007799;165
ENSMUST00000115456;165
ENST00000341049;165
ENSCAFT00000005462;165
ENST00000393468;166
ENST00000614113;166
ENSMUST00000115454;166
ENSMUST00000115453;166
ENST00000405348;166
ENST00000393467;166
ENST00000264731;167
ENST00000440651;167
ENSMUST00000115310;167
ENSCAFT00000022170;167
ENSMUST00000040231;168
ENSMUST00000115306;168
ENST00000354600;168
ENSMUST00000065523;169
ENST00000392463;169
ENST00000392460;169
ENST00000418709;170
ENST00000437221;171
ENSMUST00000115305;172
ENSMUST00000115308;173
ENST00000368407;174
ENSMUST00000029566;174
ENSCAFT00000027032;174
ENST00000368406;175
ENSMUST00000118587;176
ENSMUST00000046719;177
ENST00000341376;177
ENSMUST00000078800;177
ENSCAFT00000002475;177
ENSMUST00000162460;178
ENST00000353205;178
ENSMUST00000159063;179
ENSMUST00000067888;180
ENSCAFT00000039734;180
ENST00000378099;181
ENST00000360057;181
ENSMUST00000114644;182
ENST00000223836;183
ENSMUST00000068271;183
ENSCAFT00000031997;183
ENSMUST00000113277;184
ENST00000373176;184
ENST00000373156;184
ENSMUST00000113278;184
ENSCAFT00000046265;184
ENSMUST00000045705;185
ENSMUST00000099712;185
ENST00000314845;185
ENSCAFT00000039701;185
ENST00000533727;186
ENST00000534300;187
ENST00000356080;188
ENSMUST00000025999;188
ENSMUST00000111741;188
ENSCAFT00000017013;188
ENSMUST00000050096;189
ENST00000360162;189
ENST00000277900;189
ENSCAFT00000025875;190
ENST00000315266;191
ENSMUST00000110388;192
ENST00000478722;192
ENSMUST00000052472;193
ENST00000553645;194
ENST00000554871;194
ENSMUST00000046340;194
ENSMUST00000123491;194
ENSCAFT00000026690;194
ENST00000426105;195
ENSMUST00000030315;195
ENSCAFT00000017823;195
ENSMUST00000097864;196
ENST00000257075;196
ENSMUST00000097862;197
ENSMUST00000105991;198
ENSMUST00000105992;199
ENST00000379245;200
ENSMUST00000112487;200
ENSCAFT00000009524;200
ENST00000405912;201
ENSMUST00000070039;201
ENSCAFT00000009525;201
ENSMUST00000110124;202
ENSMUST00000003669;202
ENSMUST00000140212;202
ENSCAFT00000023019;202
ENST00000433218;203
ENST00000221222;203
ENST00000542541;204
ENST00000539827;204
ENST00000392351;204
ENST00000594439;205
ENSCAFT00000046942;206
ENST00000229395;206
ENST00000327214;206
ENST00000546072;206
ENSMUST00000067404;206
ENSMUST00000111663;206
ENSCAFT00000017839;206
ENSMUST00000074840;207
ENST00000260643;207
ENSCAFT00000007541;207
ENST00000406567;208
ENSMUST00000202567;209
ENST00000569418;210
ENSMUST00000209559;210
ENSMUST00000211554;210
ENSMUST00000109626;210
ENST00000398568;210
ENST00000564326;210
ENSCAFT00000015568;210
ENSMUST00000209532;211
ENSMUST00000098519;211
ENST00000427738;211
ENST00000311559;211
ENSMUST00000209206;212
ENSMUST00000163095;213
ENSCAFT00000027870;213
ENSMUST00000048305;214
ENST00000554684;214
ENST00000555462;215
ENST00000228280;216
ENST00000347404;216
ENSMUST00000020129;216
ENSMUST00000105283;216
ENSCAFT00000009854;216
ENSCAFT00000012642;217
ENST00000252015;218
ENSMUST00000041059;218
ENSCAFT00000044637;218
ENSMUST00000103140;219
ENST00000451813;219
ENST00000437989;220
ENSMUST00000166472;220
ENSMUST00000110918;220
ENST00000569302;220
ENST00000566621;220
ENSCAFT00000013391;220
ENST00000567389;221
ENST00000562877;221
ENST00000338183;221
ENSCAFT00000001289;222
ENSMUST00000019050;223
ENST00000401867;223
ENST00000379104;223
ENST00000166534;223
ENST00000379086;224
ENSMUST00000093107;224
ENSMUST00000174616;224
ENST00000379100;224
ENST00000360568;224
ENSMUST00000110297;225
ENST00000442977;225
ENSCAFT00000001061;225
ENST00000297447;226
ENSMUST00000170127;227
ENST00000312046;227
ENSMUST00000166917;228
ENST00000449762;228
ENST00000531443;229
ENST00000517566;229
ENSMUST00000022918;230
ENSMUST00000179393;231
ENSMUST00000090096;231
ENSMUST00000090095;231
ENST00000326194;232
ENSMUST00000077595;232
ENST00000361988;232
ENSCAFT00000024529;232
ENST00000537758;233
ENST00000355961;233
ENST00000367574;234
ENST00000359882;234
ENSMUST00000089402;235
ENSMUST00000089403;235
ENSMUST00000082320;235
ENST00000413936;236
ENST00000324432;236
ENST00000430490;236
ENSCAFT00000021589;236
ENSCAFT00000021600;237
ENST00000446820;237
ENSMUST00000111145;237
ENSMUST00000111144;237
ENSCAFT00000021597;237
ENSMUST00000111142;238
ENSMUST00000005072;238
ENST00000380338;239
ENSMUST00000078090;239
ENSCAFT00000002592;239
ENST00000630269;240
ENSMUST00000126353;241
ENSMUST00000149357;242
ENST00000356644;243
ENSMUST00000099931;243
ENSCAFT00000035517;243
ENST00000302071;244
ENSMUST00000041438;245
ENST00000436639;245
ENST00000374023;246
ENSCAFT00000001910;246
ENST00000374026;247
ENSMUST00000114863;248
ENSMUST00000114859;248
ENST00000415083;249
ENSMUST00000040924;249
ENSCAFT00000028827;249
ENSMUST00000092041;250
ENST00000269137;250
ENST00000542420;251
ENSMUST00000040964;252
ENST00000370253;253
ENSCAFT00000050191;253
ENSMUST00000162409;254
ENST00000260506;254
ENST00000271234;255
ENSMUST00000162947;256
ENSMUST00000080728;257
ENSCAFT00000029482;257
ENST00000371037;258
ENST00000371039;259
ENSMUST00000072481;260
ENSMUST00000066824;260
ENST00000164640;261
ENST00000393758;261
ENSMUST00000002080;261
ENSCAFT00000030629;261
ENSMUST00000114438;262
ENST00000544474;262
ENST00000315769;263
ENSMUST00000042352;263
ENST00000297737;263
ENSCAFT00000009247;263
ENSMUST00000207301;264
ENST00000336604;265
ENST00000356896;265
ENST00000396840;265
ENST00000619571;265
ENSMUST00000117675;265
ENSCAFT00000023912;265
ENSMUST00000119527;266
ENST00000367378;267
ENST00000367384;267
ENST00000464889;267
ENST00000544496;267
ENSMUST00000159917;267
ENSMUST00000162606;267
ENSCAFT00000000625;267
ENST00000367380;268
ENSMUST00000032138;269
ENST00000441626;269
ENSCAFT00000006937;269
ENST00000451728;270
ENST00000422453;270
ENSMUST00000113619;271
ENST00000446936;271
ENST00000502976;272
ENSMUST00000204653;273
ENSMUST00000113617;273
ENST00000440859;274
ENSMUST00000101499;274
ENSCAFT00000048678;274
ENST00000222597;275
ENSMUST00000064240;276
ENST00000389902;277
ENSMUST00000200607;277
ENSCAFT00000025386;277
ENSMUST00000053498;278
ENST00000425013;278
ENST00000343315;279
ENSMUST00000072239;279
ENST00000556029;279
ENSMUST00000092219;279
ENSCAFT00000010545;279
ENSMUST00000020123;280
ENST00000266732;280
ENSMUST00000105293;281
ENST00000393053;281
ENSMUST00000099355;282
ENST00000370995;283
ENSMUST00000042990;283
ENSCAFT00000029427;283
ENSMUST00000203077;284
ENST00000361219;284
ENSMUST00000203436;285
ENST00000370990;285
ENSMUST00000204293;286
ENST00000370994;286
ENSMUST00000019220;287
ENST00000391910;287
ENSCAFT00000006783;287
ENSMUST00000108495;288
ENST00000263280;288
ENST00000329235;289
ENST00000545766;289
ENSMUST00000033734;289
ENSMUST00000069041;289
ENSCAFT00000019414;289
ENSMUST00000112294;290
ENST00000356634;291
ENSMUST00000105847;291
ENSMUST00000116273;291
ENSCAFT00000044299;291
ENST00000400181;292
ENST00000301608;293
ENSMUST00000072948;293
ENSCAFT00000008028;293
ENST00000293217;294
ENSMUST00000066587;294
ENSCAFT00000008030;294
ENSCAFT00000049128;295
ENST00000372384;296
ENST00000506081;296
ENSMUST00000112996;296
ENST00000372383;296
ENST00000315660;296
ENST00000372390;297
ENSMUST00000055738;298
ENST00000372397;298
ENST00000419482;299
ENST00000444564;299
ENSMUST00000074301;299
ENSMUST00000114186;299
ENSCAFT00000011926;299
ENST00000323055;300
ENST00000394853;300
ENSMUST00000056758;300
ENSCAFT00000023521;300
ENSMUST00000070198;300
ENSCAFT00000016916;300
ENST00000394854;300
ENSCAFT00000014940;300
ENSMUST00000161445;301
ENST00000360663;301
ENST00000394829;302
ENSMUST00000022355;302
ENSMUST00000159027;302
ENST00000394828;302
ENST00000610402;303
ENST00000618940;303
ENSCAFT00000028998;303
ENST00000621914;304
ENSMUST00000018875;305
ENSMUST00000065692;306
ENST00000158771;307
ENSMUST00000143850;307
ENSCAFT00000044998;307
ENST00000572834;308
ENSMUST00000171041;309
ENSMUST00000136983;310
ENST00000528416;310
ENSCAFT00000021663;310
ENST00000252268;311
ENSMUST00000118623;311
ENSCAFT00000021664;311
ENSMUST00000102956;312
ENSMUST00000038522;312
ENSCAFT00000012325;312
ENSMUST00000139075;313
ENSCAFT00000012333;313
ENST00000295952;314
ENST00000295951;314
ENST00000428312;315
ENSMUST00000112330;316
ENST00000449503;316
ENST00000495364;317
ENSMUST00000092678;318
ENSMUST00000043881;318
ENST00000527759;318
ENSMUST00000185800;318
ENST00000531224;318
ENSCAFT00000000383;318
ENST00000392348;319
ENST00000353331;319
ENST00000530767;320
ENST00000246912;321
ENSMUST00000017945;321
ENSCAFT00000023708;321
ENSMUST00000107303;322
ENST00000346833;322
ENSMUST00000107302;323
ENST00000435881;323
ENST00000299259;324
ENST00000388901;324
ENSMUST00000028635;324
ENSMUST00000110463;324
ENSCAFT00000023590;324
ENST00000295987;325
ENST00000340666;325
ENSMUST00000081893;325
ENSMUST00000115345;325
ENSCAFT00000024046;325
ENSMUST00000171795;326
ENST00000409272;326
ENST00000425263;326
ENST00000409936;326
ENST00000426481;326
ENST00000260648;326
ENST00000410081;326
ENSCAFT00000036803;326
ENST00000378511;327
ENST00000378520;328
ENST00000409957;329
ENST00000541738;329
ENSMUST00000072406;329
ENST00000409411;329
ENSMUST00000023312;330
ENST00000306107;330
ENSCAFT00000015434;330
ENSMUST00000170035;331
ENST00000472644;331
ENST00000285737;332
ENSCAFT00000015963;332
ENST00000535754;333
ENSMUST00000034141;334
ENSMUST00000163987;335
ENSMUST00000121673;335
ENSMUST00000080394;336
ENSCAFT00000020758;336
ENST00000397821;337
ENST00000379698;337
ENSMUST00000112451;338
ENST00000379716;338
ENSMUST00000112456;339
ENST00000264312;340
ENST00000381473;340
ENST00000508293;340
ENST00000513391;340
ENSCAFT00000003155;340
ENSMUST00000202250;341
ENSMUST00000166823;341
ENSMUST00000071081;341
ENST00000396448;341
ENST00000444354;342
ENST00000425583;342
ENSMUST00000200935;343
ENSMUST00000031038;343
ENST00000394503;344
ENSCAFT00000003109;344
ENST00000394505;345
ENST00000340022;345
ENSMUST00000080085;345
ENST00000412043;345
ENST00000394507;345
ENSCAFT00000045366;345
ENSMUST00000171023;346
ENSMUST00000073705;347
ENST00000452648;347
ENSMUST00000155571;347
ENST00000581407;347
ENSCAFT00000047903;347
ENSMUST00000100782;348
ENST00000341217;348
ENSMUST00000090586;349
ENST00000418153;349
ENST00000323180;349
ENSMUST00000111294;349
ENSMUST00000111293;349
ENSCAFT00000014853;349
ENSMUST00000111291;350
ENSMUST00000044036;350
ENSMUST00000111292;351
ENSMUST00000068702;351
ENST00000559561;352
ENSMUST00000110907;352
ENST00000424352;352
ENSMUST00000110908;352
ENSCAFT00000013569;352
ENSMUST00000102538;353
ENST00000338564;353
ENSMUST00000074285;354
ENST00000559085;354
ENSMUST00000110906;354
ENST00000557796;354
ENST00000340545;354
ENST00000397624;355
ENST00000397620;355
ENSMUST00000028639;356
ENST00000561208;356
ENSCAFT00000010587;357
ENST00000374176;357
ENST00000374179;357
ENST00000395611;357
ENST00000229794;357
ENST00000229795;357
ENST00000310795;357
ENSMUST00000022504;357
ENSMUST00000111943;357
ENSMUST00000004990;357
ENSMUST00000062694;357
ENSMUST00000114752;357
ENSMUST00000114754;357
ENSCAFT00000002127;357
ENST00000360332;358
ENSMUST00000111945;359
ENST00000374182;359
ENSMUST00000111944;360
ENST00000374189;360
ENSCAFT00000027149;361
ENST00000373701;361
ENST00000373719;361
ENSMUST00000060095;361
ENSMUST00000100772;361
ENSMUST00000044475;361
ENSMUST00000119299;361
ENSCAFT00000017221;361
ENST00000256062;362
ENST00000539277;363
ENST00000392745;364
ENSMUST00000021706;364
ENST00000560371;364
ENSCAFT00000028719;364
ENST00000351691;365
ENSMUST00000117269;365
ENSMUST00000060274;365
ENST00000347662;365
ENST00000539721;366
ENSCAFT00000013439;367
ENSCAFT00000037016;367
ENSCAFT00000021145;367
ENSCAFT00000025193;367
ENST00000302271;367
ENST00000374612;367
ENST00000374616;367
ENST00000427764;367
ENST00000478691;367
ENST00000606561;367
ENST00000355238;367
ENST00000369622;367
ENST00000616122;367
ENST00000281722;367
ENST00000510397;367
ENST00000514866;367
ENST00000295971;367
ENST00000381793;367
ENST00000381795;367
ENSMUST00000069221;367
ENSMUST00000173801;367
ENSMUST00000174391;367
ENSMUST00000048647;367
ENSMUST00000182818;367
ENSMUST00000084219;367
ENSMUST00000105850;367
ENSMUST00000131671;367
ENSMUST00000148843;367
ENSMUST00000094756;367
ENSMUST00000094757;367
ENSMUST00000113724;367
ENSMUST00000113726;367
ENSMUST00000167950;367
ENSMUST00000200775;367
ENSMUST00000201544;367
ENSCAFT00000004869;367
ENSMUST00000174282;368
ENST00000318522;369
ENSMUST00000096766;369
ENSCAFT00000010521;369
ENSMUST00000112363;370
ENST00000402711;370
ENSMUST00000049503;371
ENSMUST00000107843;372
ENSMUST00000207370;372
ENSCAFT00000005773;372
ENST00000454376;373
ENST00000391851;373
ENST00000610806;374
ENSMUST00000207659;375
ENST00000429174;376
ENSCAFT00000049149;376
ENST00000258104;377
ENST00000409366;378
ENST00000409744;378
ENST00000410020;378
ENSMUST00000081904;378
ENST00000410041;378
ENST00000409651;378
ENST00000394120;378
ENSMUST00000113823;379
ENST00000413539;379
ENST00000409762;379
ENST00000409582;379
ENSMUST00000113818;380
ENST00000242480;381
ENST00000411732;381
ENST00000439032;381
ENSMUST00000048289;381
ENSMUST00000105438;381
ENSCAFT00000020697;381
ENST00000431992;382
ENSCAFT00000016458;382
ENSMUST00000106080;383
ENSMUST00000030588;383
ENSCAFT00000047049;383
ENST00000257118;384
ENSMUST00000106079;385
ENST00000373418;385
ENST00000372554;386
ENST00000372559;386
ENST00000372564;386
ENSMUST00000028214;386
ENSMUST00000100215;386
ENSMUST00000113620;386
ENSMUST00000113621;386
ENSCAFT00000031843;386
ENSMUST00000169464;387
ENSCAFT00000013523;387
ENSMUST00000099145;388
ENST00000340491;388
ENSMUST00000109567;389
ENSMUST00000070782;389
ENST00000401952;389
ENST00000373913;389
ENSMUST00000109566;390
ENSMUST00000109568;391
ENSMUST00000119158;392
ENSCAFT00000027452;392
ENST00000302206;393
ENST00000330188;394
ENST00000323144;394
ENST00000328159;395
ENST00000368530;396
ENST00000368531;397
ENSMUST00000119570;398
ENST00000368533;398
ENST00000611659;399
ENSMUST00000029549;400
ENST00000259021;401
ENSMUST00000107734;401
ENSCAFT00000026849;401
ENSMUST00000107733;402
ENST00000424009;402
ENST00000509773;403
ENST00000510819;403
ENST00000454930;403
ENSMUST00000103159;404
ENSMUST00000029780;405
ENSMUST00000200097;405
ENSCAFT00000031985;405
ENST00000370198;406
ENST00000609116;406
ENST00000370197;406
ENST00000426398;407
ENST00000453295;408
ENST00000428468;408
ENSCAFT00000006204;408
ENSMUST00000160271;409
ENST00000361556;409
ENSMUST00000162787;410
ENSMUST00000194478;410
ENST00000447887;410
ENST00000371714;410
ENST00000486942;411
ENST00000462759;411
ENST00000531828;412
ENSMUST00000084366;413
ENST00000218008;414
ENST00000361319;414
ENSMUST00000016471;414
ENSMUST00000115134;414
ENSCAFT00000029367;414
ENSCAFT00000031036;415
ENST00000378083;416
ENSCAFT00000043222;416
ENST00000341524;417
ENST00000378097;417
ENSMUST00000160884;417
ENSMUST00000105648;417
ENST00000164247;417
ENSMUST00000030768;418
ENSMUST00000159840;418
ENST00000378092;418
ENST00000352527;418
ENST00000458166;419
ENST00000585618;420
ENST00000436233;420
ENST00000430767;420
ENSMUST00000090433;420
ENSCAFT00000030383;420
ENSMUST00000021177;421
ENST00000443798;421
ENST00000392476;421
ENST00000591437;422
ENST00000431431;422
ENSMUST00000103026;423
ENST00000429416;424
ENST00000344626;424
ENSCAFT00000027907;424
ENST00000590574;425
ENSMUST00000174008;425
ENSMUST00000034707;425
ENST00000444061;425
ENSMUST00000098948;426
ENST00000541122;426
ENST00000589677;427
ENST00000280758;428
ENSMUST00000105307;428
ENSCAFT00000002814;428
ENSMUST00000105306;429
ENST00000357167;429
ENST00000373042;430
ENSMUST00000106190;430
ENSCAFT00000049635;430
ENST00000468084;431
ENSMUST00000163946;431
ENSMUST00000137769;431
ENST00000373043;431
ENSMUST00000121212;432
ENST00000361168;432
ENST00000368361;433
ENSMUST00000090927;434
ENST00000307546;435
ENSMUST00000121198;435
ENSCAFT00000046642;435
ENST00000369615;436
ENSMUST00000064371;436
ENSMUST00000122303;436
ENST00000369611;436
ENSMUST00000106218;437
ENST00000260508;437
ENSCAFT00000032186;437
ENSMUST00000044392;438
ENST00000370491;438
ENSCAFT00000027630;439
ENSMUST00000139129;440
ENST00000258962;440
ENSMUST00000079866;441
ENST00000582730;441
ENST00000581979;441
ENST00000409197;442
ENSMUST00000081710;442
ENST00000340296;442
ENSMUST00000112138;442
ENSCAFT00000020210;442
ENSMUST00000112144;443
ENSMUST00000112140;443
ENST00000409773;443
ENST00000397119;443
ENSMUST00000100028;444
ENSMUST00000112142;444
ENST00000409317;444
ENST00000410079;445
ENST00000508530;446
ENST00000319836;447
ENSMUST00000101032;447
ENST00000395769;447
ENSMUST00000079012;447
ENSCAFT00000011051;447
ENST00000453424;448
ENSMUST00000203193;449
ENST00000344384;450
ENSMUST00000033755;450
ENSCAFT00000018938;450
ENST00000480796;451
ENSMUST00000036858;451
ENST00000380470;451
ENSMUST00000003640;452
ENST00000353609;452
ENSCAFT00000007160;452
ENST00000417353;453
ENSMUST00000208446;454
ENST00000293872;455
ENSMUST00000114976;455
ENSCAFT00000031307;455
ENST00000397783;456
