id_transcript;id_gene
ENSMUST00000004968_98;ENSMUSG00000004846_98
ENSMUST00000127100_98;ENSMUSG00000004846_98
ENSMUST00000019199_98;ENSMUSG00000019055_98
ENSMUST00000105712_98;ENSMUSG00000019055_98
ENSMUST00000149129_98;ENSMUSG00000019055_98
ENSMUST00000070522_98;ENSMUSG00000032374_98
ENSMUST00000160359_98;ENSMUSG00000032374_98
ENSMUST00000044311_98;ENSMUSG00000032649_98
ENSMUST00000127586_98;ENSMUSG00000032649_98
ENSMUST00000047903_98;ENSMUSG00000034807_98
ENSMUST00000047521_98;ENSMUSG00000039787_98
ENSMUST00000134152_98;ENSMUSG00000039787_98
ENSMUST00000154464_98;ENSMUSG00000039787_98
