id_transcript;block_sequence
ENST00000494656_98;32.33.34.35.36.37.38.39.40.41.42.43.44.45.46.47.48.49.50.51.52.53.54
ENST00000495310_98;15.32.33.34.35.36.37.38.39.65.66.67.69.72.73.74.75.76.77.78.79.80.81.82.83.84.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108.110.111.112
ENST00000497579_98;0.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.38.39.65.66.67.69.72
ENST00000499676_98;17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.38.39.65.66.67.69.72.73.74.75.76.77.78.79.80.81.82.83.84.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108.110.111.112
ENSGALT00000045629_98;6.41.43.45.47.48.49.51.53.55.56.57.60.61.62.63.64.65.66.67.69.72.73.74.75.76.77.78.80.82.86.87.88.89.90.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108.109.110.111.112
ENSGALT00000048439_98;7.9.10.11.12.13.41.43.45.47.48.49.51.53.55.56.57.60.61.62.63.64.65.66.67.69.70.71.72.73.74.75.76.77.78.80.82.86.87.88.89.90.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108.109.110.111.112
ENSGALT00000076898_98;6.13.20.22.23.24.25.28.30.31.32.33.34.35.37.39.40.41.43.45.47.48.49.51.53.55.56.57.60.61.62.63.64.65.66.67.69.70.71.72.73.74.75.76.77.78.80.82.86.87.88.89.90.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108.109.110.111.112
ENSGALT00000104323_98;6.41.43.45.47.48.49.51.53.55.56.57.60.61.62.63.64.65.66.67.69.70.71.72.73.74.75.76.77.78.80.82.86.87.88.89.90.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108.109.110.111.112
ENSGALT00000105033_98;2.57.60.61.62.63.64.65.66.67.69.70.71.72.73.74.75.76.77.78.80.82.86.87.88.89.90.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108.109.110.111.112
ENSMUST00000034982_98;3.57.60.61.62.63.64.65.66.67.68.72.73.74.75.76.77.78.79.80.81.82.83.86.87.113.114.115
ENSMUST00000165120_98;66.67.68.72.73.74.75.76.77.78.79.80.81.82.83.86.87.113.114.115
ENSMUST00000165768_98;3.57.60.61.62.63.64.65.66.67.68.70.71.72.73.74.75.76.77.78.79.80.81.82.83.86.87.113.114.115
ENSMUST00000179065_98;62.63.64.65.66.67.68.72.73.74.75.76.77.78.79.80.81.82.83.86.87.113.114.115
ENSMUST00000179416_98;3.57.60.61.62.63.64.65.66.67.68.72.73.74.75.76.77.78.79.80.81.82.83.86.87.113.114.115
ENSMUST00000185644_98;3.57.60.61.62.63.64.65.66.67.68.72.73.74.75.76.77.78.79.80.81.82.83.86.87.113.114.115
ENSMUST00000186609_98;56.65.66.67.68.70.71.72.73.74.75.76.77
ENSMUST00000188008_98;3.57.60.61.62.63.65.66.67.68.70.71.72.73.74.75.76.77.78.79.80.81.82.83.86.87.113
ENSMUST00000188750_98;5.6.7.8.9.10.48.51.53.55.56.57.60.61.62.63.64.65.66.67.68.72.73.74.75.76.77.78.79.80.81.82.83.86.87.113.114.115
ENSMUST00000188829_98;3.57.60.61.62.63.64.65.66.67.68.69
ENSMUST00000189606_98;3.57.60.61.62.63.65.66.67.68.70.71.72.73.74.75.76.77.78.79.80.81.82.83.86.87.113.114
ENSMUST00000190104_98;3.57.60.61.62
ENSMUST00000191133_98;77.78.79.80.81.82.83.86.87.88.90.91.93.94.95.98.100.102.103
