id_transcript;id_gene
ENSGALT00000075041_98;ENSGALG00000012575_98
ENSGALT00000032809_98;ENSGALG00000015184_98
ENSGALT00000056704_98;ENSGALG00000033971_98
ENSGALT00000075317_98;ENSGALG00000042275_98
ENSGALT00000080375_98;ENSGALG00000042275_98
ENSGALT00000098702_98;ENSGALG00000042275_98
ENSGALT00000092715_98;ENSGALG00000051146_98
ENSGALT00000102106_98;ENSGALG00000051146_98
ENSGALT00000100653_98;ENSGALG00000051278_98
ENSGALT00000106799_98;ENSGALG00000051278_98
ENSMUST00000030095_98;ENSMUSG00000008305_98
ENSMUST00000072695_98;ENSMUSG00000008305_98
ENSMUST00000074216_98;ENSMUSG00000008305_98
ENSMUST00000102848_98;ENSMUSG00000008305_98
ENSMUST00000107337_98;ENSMUSG00000008305_98
ENSMUST00000137075_98;ENSMUSG00000008305_98
ENSMUST00000140154_98;ENSMUSG00000008305_98
ENSMUST00000052011_98;ENSMUSG00000024642_98
ENSMUST00000167776_98;ENSMUSG00000024642_98
ENSMUST00000034820_98;ENSMUSG00000032280_98
ENSMUST00000159050_98;ENSMUSG00000032280_98
ENSMUST00000159386_98;ENSMUSG00000032280_98
ENSMUST00000159630_98;ENSMUSG00000032280_98
ENSMUST00000160541_98;ENSMUSG00000032280_98
ENSMUST00000160724_98;ENSMUSG00000032280_98
ENSMUST00000160882_98;ENSMUSG00000032280_98
ENSMUST00000161194_98;ENSMUSG00000032280_98
ENSMUST00000161207_98;ENSMUSG00000032280_98
ENSMUST00000161689_98;ENSMUSG00000032280_98
ENSMUST00000161993_98;ENSMUSG00000032280_98
ENSMUST00000162127_98;ENSMUSG00000032280_98
ENSMUST00000162583_98;ENSMUSG00000032280_98
ENSMUST00000162973_98;ENSMUSG00000032280_98
ENSMUST00000178113_98;ENSMUSG00000032280_98
ENSMUST00000072020_98;ENSMUSG00000034758_98
ENSMUST00000127546_98;ENSMUSG00000034758_98
ENSMUST00000142948_98;ENSMUSG00000034758_98
ENSMUST00000151858_98;ENSMUSG00000034758_98
ENSMUST00000124854_98;ENSMUSG00000034771_98
ENSMUST00000131411_98;ENSMUSG00000034771_98
ENSMUST00000131794_98;ENSMUSG00000034771_98
ENSMUST00000135211_98;ENSMUSG00000034771_98
ENSMUST00000136341_98;ENSMUSG00000034771_98
ENSMUST00000143285_98;ENSMUSG00000034771_98
ENSMUST00000146358_98;ENSMUSG00000034771_98
ENSMUST00000146916_98;ENSMUSG00000034771_98
ENSMUST00000002518_98;ENSMUSG00000054452_98
ENSMUST00000220348_98;ENSMUSG00000054452_98
ENSMUST00000178785_98;ENSMUSG00000095941_98
ENSMUST00000213641_98;ENSMUSG00000095941_98
ENSMUST00000219454_98;ENSMUSG00000095941_98
