id_gene;blocks
ENSMUNG00000002391;0|1|2|3|4|5|6|7|8|9|11|12|13|15|17|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|41|43|44|45|46|47|48|49|50|51|52|53|54|55
ENSMUNG00000002391;0|1|2|3|4|5|6|7|8|9|11|12|13|15|17|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|41|43|44|45|46|47|48|49|50|51|52|53|54|55
ENSMUNG00000002391;0|1|2|3|4|5|6|7|8|9|11|12|13|15|17|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|41|43|44|45|46|47|48|49|50|51|52|53|54|55
ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|44|45|46|47|48|49|50|51|52|53|54|55
ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|44|45|46|47|48|49|50|51|52|53|54|55
ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|44|45|46|47|48|49|50|51|52|53|54|55
ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|44|45|46|47|48|49|50|51|52|53|54|55
ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|44|45|46|47|48|49|50|51|52|53|54|55
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|11|12|20|22|24|26|28|30|32|33|35|36|37|38|44|45|46|47|48|49|50|51|52|53|54|55
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|11|12|20|22|24|26|28|30|32|33|35|36|37|38|44|45|46|47|48|49|50|51|52|53|54|55
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|11|12|20|22|24|26|28|30|32|33|35|36|37|38|44|45|46|47|48|49|50|51|52|53|54|55
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|11|12|20|22|24|26|28|30|32|33|35|36|37|38|44|45|46|47|48|49|50|51|52|53|54|55
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|11|12|20|22|24|26|28|30|32|33|35|36|37|38|44|45|46|47|48|49|50|51|52|53|54|55
ENSPNYG00000024266;0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55
ENSXMAG00000026005;0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55
