;ENSCAFT00000002168_90_90;ENSCAFT00000045695_90_90;ENSCAFT00000013241_90_90;ENSCAFT00000019370_90_90;ENST00000253363_90_90;ENST00000338163_90_90;ENST00000361162_90_90;ENST00000374038_90_90;ENST00000397370_90_90;ENST00000403542_90_90;ENST00000412738_90_90;ENST00000416108_90_90;ENST00000416529_90_90;ENST00000425184_90_90;ENST00000426951_90_90;ENST00000429968_90_90;ENST00000433027_90_90;ENST00000434927_90_90;ENST00000444878_90_90;ENST00000448303_90_90;ENST00000449489_90_90;ENST00000453310_90_90;ENST00000455343_90_90;ENST00000476806_90_90;ENST00000490484_90_90;ENST00000528062_90_90;ENST00000615771_90_90;ENST00000369086_90_90;ENST00000369093_90_90;ENST00000412524_90_90;ENST00000436547_90_90;ENST00000479729_90_90;ENST00000497671_90_90;ENST00000313352_90_90;ENST00000349157_90_90;ENST00000453551_90_90;ENST00000456095_90_90;ENST00000526459_90_90;ENST00000526683_90_90;ENST00000527197_90_90;ENST00000527744_90_90;ENST00000529999_90_90;ENST00000531897_90_90;ENST00000532884_90_90;ENST00000533162_90_90;ENSMUST00000002599_90_90;ENSMUST00000100527_90_90;ENSMUST00000029149_90_90;ENSMUST00000109584_90_90;ENSMUST00000109587_90_90;ENSMUST00000126992_90_90;ENSMUST00000137566_90_90;ENSMUST00000142071_90_90;ENSMUST00000146288_90_90;ENSMUST00000146297_90_90;ENSMUST00000146549_90_90;ENSMUST00000147098_90_90;ENSMUST00000148794_90_90;ENSMUST00000152919_90_90;ENSMUST00000153514_90_90;ENSMUST00000154677_90_90;ENSMUST00000155837_90_90;ENSMUST00000033135_90_90;ENSMUST00000106226_90_90;ENSMUST00000106228_90_90;ENSMUST00000123666_90_90;ENSMUST00000133089_90_90;ENSMUST00000133444_90_90;ENSMUST00000141126_90_90;ENSMUST00000165023_90_90;ENSMUST00000205278_90_90;ENSMUST00000205835_90_90
ENST00000412738_90_90;0.022;0.015;0.032;0.0;0.032;0.04;0.032;0.071;0.172;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022;0.0;0.022;0.033;0.021;0.024;0.022;0.0;0.0;0.0;0.0;0.022;0.021;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENST00000416108_90_90;0.022;0.015;0.032;0.0;0.032;0.04;0.032;0.071;0.172;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022;0.0;0.022;0.033;0.021;0.024;0.022;0.0;0.0;0.0;0.0;0.022;0.021;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENST00000416529_90_90;0.021;0.0;0.031;0.0;0.031;0.038;0.032;0.068;0.161;0.267;0.267;0.267;1.0;0.0;0.043;0.235;0.255;0.075;0.267;0.0;0.267;0.267;0.267;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021;0.0;0.022;0.032;0.021;0.024;0.021;0.089;0.095;0.0;0.1;0.021;0.021;0.032;0.257;0.031;0.058;0.267;0.04;0.091;0.032;0.267;0.255;0.0;0.267;0.235;1.0;0.267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENST00000425184_90_90;0.0;0.016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.537;0.537;0.537;0.0;1.0;0.0;0.0;0.0;0.0;0.537;0.0;0.537;0.537;0.537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.537;0.0;0.0;0.0;0.537;0.0;0.0;0.537;0.0;0.0;0.537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENST00000426951_90_90;0.088;0.075;0.122;0.0;0.131;0.166;0.132;0.305;0.175;0.046;0.046;0.046;0.043;0.0;1.0;0.243;0.259;0.352;0.046;0.0;0.046;0.046;0.046;0.0;0.0;0.137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.043;0.089;0.041;0.059;0.127;0.084;0.063;0.121;0.146;0.152;0.0;0.161;0.087;0.083;0.132;0.26;0.131;0.258;0.046;0.172;0.436;0.132;0.046;0.259;0.0;0.046;0.243;0.043;0.046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENST00000429968_90_90;0.049;0.024;0.062;0.0;0.064;0.08;0.065;0.146;0.378;0.264;0.264;0.264;0.235;0.0;0.243;1.0;0.685;0.165;0.264;0.0;0.264;0.264;0.264;0.0;0.0;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.049;0.0;0.022;0.062;0.046;0.023;0.051;0.046;0.048;0.0;0.05;0.048;0.045;0.065;0.692;0.064;0.124;0.264;0.084;0.202;0.065;0.264;0.685;0.0;0.264;1.0;0.235;0.264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENST00000433027_90_90;0.042;0.018;0.057;0.0;0.065;0.082;0.066;0.149;0.403;0.291;0.291;0.291;0.255;0.0;0.259;0.685;1.0;0.17;0.291;0.0;0.291;0.291;0.291;0.0;0.0;0.068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.042;0.0;0.022;0.054;0.04;0.024;0.042;0.036;0.037;0.0;0.038;0.042;0.04;0.066;0.788;0.065;0.127;0.291;0.085;0.21;0.066;0.291;1.0;0.0;0.291;0.685;0.255;0.291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENST00000434927_90_90;0.234;0.258;0.356;0.083;0.374;0.474;0.379;0.855;0.14;0.079;0.079;0.079;0.075;0.0;0.352;0.165;0.17;1.0;0.079;0.171;0.079;0.079;0.079;0.0;0.137;0.333;0.0;0.015;0.083;0.013;0.071;0.137;0.136;0.186;0.235;0.238;0.269;0.329;0.285;0.217;0.396;0.355;0.369;0.072;0.512;0.232;0.281;0.371;0.17;0.368;0.709;0.079;0.488;0.782;0.371;0.079;0.17;0.15;0.079;0.165;0.075;0.079;0.071;0.083;0.008;0.136;0.0;0.0;0.0;0.071;0.114;0.145
ENST00000444878_90_90;0.022;0.015;0.032;0.0;0.032;0.04;0.032;0.071;0.172;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022;0.0;0.022;0.033;0.021;0.024;0.022;0.0;0.0;0.0;0.0;0.022;0.021;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENST00000448303_90_90;0.36;0.368;0.623;0.472;0.651;0.491;0.641;0.238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.171;0.0;1.0;0.0;0.0;0.0;0.125;0.459;0.678;0.301;0.184;0.479;0.22;0.463;0.006;0.245;0.394;0.362;0.402;0.391;0.358;0.37;0.382;0.375;0.245;0.22;0.36;0.175;0.358;0.365;0.625;0.0;0.635;0.328;0.0;0.478;0.142;0.625;0.0;0.0;0.892;0.0;0.0;0.0;0.0;0.456;0.471;0.413;0.245;0.085;0.152;0.289;0.456;0.262;0.1
ENST00000449489_90_90;0.022;0.015;0.032;0.0;0.032;0.04;0.032;0.071;0.172;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022;0.0;0.022;0.033;0.021;0.024;0.022;0.0;0.0;0.0;0.0;0.022;0.021;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENST00000453310_90_90;0.022;0.015;0.032;0.0;0.032;0.04;0.032;0.071;0.172;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022;0.0;0.022;0.033;0.021;0.024;0.022;0.0;0.0;0.0;0.0;0.022;0.021;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENST00000455343_90_90;0.022;0.015;0.032;0.0;0.032;0.04;0.032;0.071;0.172;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022;0.0;0.022;0.033;0.021;0.024;0.022;0.0;0.0;0.0;0.0;0.022;0.021;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENST00000476806_90_90;0.044;0.041;0.071;0.06;0.081;0.103;0.082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;1.0;0.081;0.085;0.3;0.0;0.06;0.0;0.064;0.0;0.0;0.049;0.044;0.046;0.044;0.066;0.041;0.046;0.062;0.0;0.0;0.079;0.0;0.043;0.041;0.072;0.0;0.072;0.0;0.0;0.095;0.0;0.072;0.0;0.0;0.119;0.0;0.0;0.0;0.0;0.064;0.06;0.07;0.0;0.0;0.176;0.091;0.064;0.0;0.0
ENST00000490484_90_90;0.314;0.297;0.36;0.365;0.357;0.447;0.36;0.221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.137;0.0;0.459;0.0;0.0;0.0;0.081;1.0;0.371;0.432;0.316;0.365;0.427;0.346;0.0;0.39;0.35;0.316;0.329;0.319;0.458;0.299;0.337;0.436;0.296;0.264;0.328;0.167;0.311;0.295;0.366;0.0;0.363;0.333;0.0;0.477;0.097;0.366;0.0;0.0;0.506;0.0;0.0;0.0;0.0;0.339;0.358;0.294;0.39;0.151;0.056;0.128;0.339;0.429;0.099
ENST00000528062_90_90;0.473;0.481;0.903;0.463;0.958;0.66;0.948;0.386;0.062;0.033;0.033;0.033;0.033;0.0;0.137;0.067;0.068;0.333;0.033;0.678;0.033;0.033;0.033;0.085;0.371;1.0;0.256;0.138;0.463;0.191;0.45;0.023;0.178;0.442;0.474;0.476;0.5;0.42;0.508;0.466;0.457;0.264;0.243;0.341;0.232;0.47;0.502;0.921;0.068;0.931;0.456;0.033;0.643;0.307;0.921;0.033;0.068;0.607;0.033;0.067;0.033;0.033;0.444;0.457;0.409;0.183;0.065;0.108;0.291;0.444;0.195;0.139
ENST00000615771_90_90;0.169;0.161;0.233;0.23;0.245;0.309;0.248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.301;0.0;0.0;0.0;0.3;0.432;0.256;1.0;0.173;0.224;0.304;0.233;0.0;0.124;0.188;0.17;0.177;0.171;0.25;0.162;0.181;0.238;0.056;0.023;0.237;0.0;0.167;0.16;0.237;0.0;0.234;0.085;0.0;0.307;0.0;0.237;0.0;0.0;0.308;0.0;0.0;0.0;0.0;0.233;0.224;0.257;0.138;0.197;0.12;0.196;0.233;0.133;0.0
ENST00000369086_90_90;0.154;0.145;0.131;0.196;0.132;0.166;0.134;0.112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.184;0.0;0.0;0.0;0.0;0.316;0.138;0.173;1.0;0.19;0.7;0.199;0.0;0.599;0.172;0.154;0.161;0.155;0.234;0.146;0.166;0.222;0.221;0.176;0.154;0.069;0.152;0.144;0.134;0.0;0.132;0.223;0.0;0.174;0.0;0.134;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.199;0.19;0.221;0.63;0.385;0.0;0.0;0.199;0.597;0.022
ENST00000369093_90_90;0.436;0.418;0.467;0.978;0.465;0.387;0.469;0.139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.083;0.0;0.479;0.0;0.0;0.0;0.06;0.365;0.463;0.224;0.19;1.0;0.272;0.952;0.018;0.28;0.476;0.439;0.454;0.443;0.374;0.42;0.463;0.348;0.202;0.18;0.478;0.125;0.433;0.415;0.474;0.0;0.47;0.194;0.0;0.353;0.041;0.474;0.0;0.0;0.493;0.0;0.0;0.0;0.0;0.929;0.976;0.845;0.273;0.08;0.297;0.635;0.929;0.296;0.199
ENST00000412524_90_90;0.206;0.195;0.182;0.266;0.183;0.23;0.185;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013;0.0;0.22;0.0;0.0;0.0;0.0;0.427;0.191;0.304;0.7;0.272;1.0;0.285;0.0;0.49;0.229;0.207;0.216;0.21;0.319;0.196;0.221;0.302;0.199;0.159;0.244;0.062;0.204;0.194;0.185;0.0;0.183;0.2;0.0;0.24;0.0;0.185;0.0;0.0;0.237;0.0;0.0;0.0;0.0;0.285;0.272;0.318;0.49;0.299;0.0;0.072;0.285;0.468;0.02
ENST00000436547_90_90;0.422;0.405;0.455;0.931;0.452;0.372;0.456;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.071;0.0;0.463;0.0;0.0;0.0;0.064;0.346;0.45;0.233;0.199;0.952;0.285;1.0;0.018;0.293;0.462;0.425;0.44;0.429;0.357;0.407;0.449;0.332;0.183;0.161;0.461;0.106;0.42;0.403;0.462;0.0;0.458;0.176;0.0;0.338;0.042;0.462;0.0;0.0;0.477;0.0;0.0;0.0;0.0;0.975;0.929;0.887;0.286;0.083;0.312;0.667;0.975;0.249;0.208
ENST00000479729_90_90;0.026;0.056;0.052;0.023;0.052;0.066;0.053;0.109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.137;0.0;0.006;0.0;0.0;0.0;0.0;0.0;0.023;0.0;0.0;0.018;0.0;0.018;1.0;0.05;0.029;0.026;0.064;0.061;0.038;0.057;0.028;0.085;0.046;0.049;0.0;0.121;0.025;0.056;0.053;0.0;0.052;0.092;0.0;0.07;0.068;0.053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018;0.018;0.0;0.05;0.0;0.0;0.0;0.018;0.0;0.058
ENST00000497671_90_90;0.225;0.213;0.185;0.273;0.186;0.233;0.189;0.227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.136;0.0;0.245;0.0;0.0;0.0;0.0;0.39;0.178;0.124;0.599;0.28;0.49;0.293;0.05;1.0;0.253;0.226;0.237;0.229;0.341;0.215;0.243;0.323;0.356;0.314;0.205;0.201;0.223;0.211;0.189;0.0;0.186;0.331;0.0;0.244;0.085;0.189;0.0;0.0;0.265;0.0;0.0;0.0;0.0;0.286;0.273;0.195;0.926;0.249;0.0;0.0;0.286;0.751;0.211
ENST00000313352_90_90;0.891;0.844;0.483;0.483;0.468;0.404;0.472;0.244;0.0;0.0;0.0;0.0;0.0;0.0;0.043;0.0;0.0;0.186;0.0;0.394;0.0;0.0;0.0;0.049;0.35;0.442;0.188;0.172;0.476;0.229;0.462;0.029;0.253;1.0;0.897;0.939;0.907;0.529;0.849;0.963;0.51;0.359;0.336;0.531;0.243;0.883;0.837;0.484;0.0;0.481;0.316;0.0;0.402;0.125;0.484;0.0;0.0;0.414;0.0;0.0;0.0;0.0;0.454;0.468;0.385;0.261;0.079;0.127;0.252;0.454;0.254;0.178
ENST00000349157_90_90;0.994;0.899;0.528;0.444;0.5;0.441;0.504;0.291;0.059;0.022;0.022;0.022;0.021;0.0;0.089;0.049;0.042;0.235;0.022;0.362;0.022;0.022;0.022;0.044;0.316;0.474;0.17;0.154;0.439;0.207;0.425;0.026;0.226;0.897;1.0;0.849;0.881;0.621;0.946;0.93;0.588;0.425;0.402;0.475;0.309;0.985;0.932;0.516;0.042;0.513;0.36;0.022;0.439;0.177;0.516;0.022;0.042;0.379;0.022;0.049;0.021;0.022;0.418;0.431;0.353;0.233;0.07;0.115;0.232;0.418;0.228;0.16
ENST00000453551_90_90;0.844;0.897;0.524;0.46;0.51;0.449;0.514;0.289;0.0;0.0;0.0;0.0;0.0;0.0;0.041;0.0;0.0;0.238;0.0;0.402;0.0;0.0;0.0;0.046;0.329;0.476;0.177;0.161;0.454;0.216;0.44;0.064;0.237;0.939;0.849;1.0;0.966;0.5;0.903;0.907;0.564;0.339;0.317;0.496;0.296;0.837;0.89;0.527;0.0;0.522;0.36;0.0;0.448;0.17;0.527;0.0;0.0;0.405;0.0;0.0;0.0;0.0;0.433;0.448;0.366;0.244;0.073;0.12;0.24;0.433;0.238;0.167
ENST00000456095_90_90;0.875;0.889;0.549;0.448;0.534;0.476;0.538;0.32;0.021;0.022;0.022;0.022;0.022;0.0;0.059;0.022;0.022;0.269;0.022;0.391;0.022;0.022;0.022;0.044;0.319;0.5;0.171;0.155;0.443;0.21;0.429;0.061;0.229;0.907;0.881;0.966;1.0;0.532;0.935;0.942;0.587;0.342;0.32;0.479;0.299;0.869;0.922;0.552;0.022;0.547;0.39;0.022;0.475;0.202;0.552;0.022;0.022;0.393;0.022;0.022;0.022;0.022;0.422;0.435;0.357;0.235;0.071;0.116;0.234;0.422;0.23;0.162
ENST00000526459_90_90;0.617;0.55;0.474;0.38;0.451;0.588;0.456;0.411;0.076;0.033;0.033;0.033;0.032;0.0;0.127;0.062;0.054;0.329;0.033;0.358;0.033;0.033;0.033;0.066;0.458;0.42;0.25;0.234;0.374;0.319;0.357;0.038;0.341;0.529;0.621;0.5;0.532;1.0;0.587;0.562;0.895;0.612;0.578;0.368;0.434;0.611;0.579;0.468;0.054;0.464;0.506;0.033;0.61;0.245;0.468;0.033;0.054;0.387;0.033;0.062;0.032;0.033;0.357;0.374;0.281;0.351;0.105;0.097;0.133;0.357;0.34;0.116
ENST00000526683_90_90;0.941;0.952;0.569;0.425;0.54;0.484;0.544;0.335;0.056;0.021;0.021;0.021;0.021;0.0;0.084;0.046;0.04;0.285;0.021;0.37;0.021;0.021;0.021;0.041;0.299;0.508;0.162;0.146;0.42;0.196;0.407;0.057;0.215;0.849;0.946;0.903;0.935;0.587;1.0;0.881;0.642;0.402;0.381;0.448;0.36;0.932;0.986;0.557;0.04;0.553;0.402;0.021;0.484;0.22;0.557;0.021;0.04;0.372;0.021;0.046;0.021;0.021;0.401;0.414;0.339;0.221;0.066;0.109;0.222;0.401;0.215;0.151
ENST00000527197_90_90;0.925;0.836;0.508;0.469;0.493;0.431;0.496;0.275;0.021;0.024;0.024;0.024;0.024;0.0;0.063;0.023;0.024;0.217;0.024;0.382;0.024;0.024;0.024;0.046;0.337;0.466;0.181;0.166;0.463;0.221;0.449;0.028;0.243;0.963;0.93;0.907;0.942;0.562;0.881;1.0;0.532;0.361;0.338;0.511;0.248;0.917;0.869;0.51;0.024;0.506;0.346;0.024;0.429;0.156;0.51;0.024;0.024;0.401;0.024;0.023;0.024;0.024;0.442;0.456;0.373;0.251;0.075;0.122;0.244;0.442;0.245;0.172
