id_transcript;group
ENSMUST00000101354;77
ENST00000532317;78
ENSMUST00000209068;78
ENSCAFT00000044406;78
ENSMUST00000208742;79
ENST00000393346;79
ENST00000526033;80
ENST00000528398;81
ENSMUST00000207484;82
ENSMUST00000049537;82
ENSMUST00000207225;83
ENSMUST00000208730;84
ENSMUST00000004094;85
ENST00000615665;85
ENST00000320672;85
ENSCAFT00000013778;85
ENST00000505980;86
ENST00000509053;87
ENST00000515395;88
ENSMUST00000042122;88
ENST00000514493;88
ENSMUST00000028603;89
ENST00000265651;89
ENSCAFT00000011480;89
ENSMUST00000102565;90
ENST00000448981;90
ENST00000258180;91
ENSMUST00000108950;91
ENSMUST00000034281;91
ENST00000566428;91
ENSCAFT00000031718;91
ENSMUST00000108951;92
ENST00000538274;92
ENSCAFT00000036937;92
ENSMUST00000108948;93
ENST00000567328;93
ENSMUST00000070487;94
ENSCAFT00000023892;94
ENST00000292476;95
ENSCAFT00000043832;95
ENSMUST00000162244;96
ENSMUST00000160629;96
ENST00000436336;96
ENST00000441580;97
ENST00000265165;98
ENSMUST00000029611;98
ENSCAFT00000017891;98
ENSMUST00000106341;99
ENST00000379951;99
ENST00000438313;100
ENSMUST00000098611;101
ENST00000510624;101
ENST00000295894;102
ENSMUST00000112656;102
ENSCAFT00000044457;102
ENSMUST00000070323;103
ENST00000478300;103
ENST00000271469;104
ENST00000367925;104
ENSMUST00000111351;104
ENSCAFT00000020839;104
ENSMUST00000027981;105
ENST00000367924;105
ENSMUST00000111350;106
ENST00000367926;106
ENSMUST00000121564;107
ENST00000533050;107
ENSMUST00000059057;107
ENSCAFT00000016649;107
ENST00000360194;108
ENSMUST00000063782;109
ENST00000521657;110
ENSMUST00000055518;110
ENST00000521381;110
ENSCAFT00000012216;110
ENST00000320694;111
ENSMUST00000035532;112
ENST00000336483;112
ENST00000523872;113
ENSMUST00000049575;114
ENST00000310418;114
ENSCAFT00000026430;114
ENSMUST00000091609;115
ENST00000345807;115
ENST00000361311;116
ENSMUST00000105691;116
ENSCAFT00000044983;116
ENSMUST00000039144;117
ENST00000377298;117
ENST00000392455;118
ENSCAFT00000022321;118
ENST00000392456;119
ENSMUST00000100026;120
ENSMUST00000096127;120
ENSMUST00000034066;121
ENSMUST00000160719;121
ENSMUST00000161702;121
ENST00000361618;121
ENSCAFT00000012285;121
ENSMUST00000161421;122
ENST00000393704;122
ENSMUST00000109761;123
ENST00000586534;123
ENSCAFT00000027066;123
ENSMUST00000003911;124
ENST00000316856;124
ENST00000592268;125
ENSMUST00000059354;126
ENST00000277010;126
ENSCAFT00000043329;126
ENSMUST00000071561;127
ENST00000477726;127
ENSMUST00000162364;128
ENST00000323303;128
ENSCAFT00000017386;128
ENST00000409360;129
ENST00000233892;129
ENSMUST00000159311;130
ENST00000448447;130
ENSMUST00000116437;131
ENSMUST00000028743;131
ENSMUST00000110711;131
ENST00000249647;131
ENSCAFT00000017676;131
ENST00000397138;132
ENST00000349777;132
ENST00000389384;133
ENSMUST00000107132;133
ENSMUST00000107134;133
ENSMUST00000073234;133
ENST00000454077;133
ENSCAFT00000022682;133
ENSMUST00000034171;134
ENSMUST00000093157;134
ENST00000299980;134
ENST00000393512;134
ENST00000569748;134
ENSCAFT00000032187;134
ENSMUST00000132580;135
ENSMUST00000154376;135
ENSMUST00000079754;135
ENSCAFT00000011893;135
ENST00000614585;136
ENST00000265997;136
ENSMUST00000126188;137
ENST00000412050;137
ENSMUST00000123727;138
ENST00000322019;139
ENSMUST00000041890;139
ENSCAFT00000020949;139
ENST00000379390;140
ENST00000565774;141
ENSMUST00000119543;142
ENST00000372546;143
ENSMUST00000028209;143
ENSCAFT00000031829;143
ENSMUST00000113612;144
ENST00000406974;144
ENSMUST00000123202;145
ENSMUST00000023836;146
ENSCAFT00000029983;146
ENST00000370779;147
ENSMUST00000096447;148
ENSMUST00000152743;148
ENST00000370783;148
ENST00000343765;149
ENST00000553888;149
ENST00000557658;149
ENSMUST00000072744;149
ENSCAFT00000027249;149
ENSCAFT00000027252;150
ENST00000448935;151
ENST00000327028;151
ENSMUST00000179379;152
ENSMUST00000021426;152
ENST00000505397;153
ENSMUST00000046154;153
ENSMUST00000123572;153
ENST00000340417;153
ENSCAFT00000014390;153
ENST00000446851;154
ENSMUST00000154921;154
ENST00000510557;154
ENSMUST00000137750;154
ENSMUST00000149714;154
ENST00000442461;154
ENST00000506560;155
ENSMUST00000079176;156
ENST00000354190;156
ENSCAFT00000009009;156
ENST00000535129;157
ENSMUST00000107044;157
ENSMUST00000107046;157
ENST00000227214;157
ENSMUST00000107047;158
ENST00000398492;158
ENSMUST00000116287;159
ENSMUST00000107045;159
ENST00000398494;159
ENSMUST00000107043;160
ENST00000396391;161
ENSMUST00000074046;161
ENST00000290246;161
ENSCAFT00000016446;161
ENST00000372176;162
ENSMUST00000103091;163
ENSMUST00000094329;163
ENST00000621999;164
ENSMUST00000022197;164
ENSCAFT00000047985;164
ENST00000618166;165
ENSMUST00000153558;166
ENSMUST00000152555;166
ENST00000529230;167
ENSMUST00000111338;167
ENSMUST00000099716;167
ENSCAFT00000014468;167
ENST00000354558;168
ENST00000312055;168
ENSMUST00000046769;169
ENSMUST00000115456;170
ENSMUST00000007799;170
ENST00000341049;170
ENSCAFT00000005462;170
ENST00000614113;171
ENSMUST00000115454;171
ENSMUST00000115453;171
ENST00000393468;171
ENST00000405348;171
ENST00000393467;171
ENST00000264731;172
ENSMUST00000115310;172
ENSCAFT00000022170;172
ENSMUST00000040231;173
ENST00000354600;173
ENSMUST00000065523;174
ENST00000392460;174
ENST00000392463;175
ENSMUST00000115308;176
ENST00000418709;176
ENSMUST00000115305;177
ENST00000437221;177
ENST00000440651;178
ENSMUST00000115306;179
ENST00000368407;180
ENSMUST00000029566;180
ENSCAFT00000027032;180
ENST00000368406;181
ENSMUST00000118587;182
ENSMUST00000046719;183
ENST00000341376;183
ENSCAFT00000002475;183
ENSMUST00000162460;184
ENST00000353205;184
ENSMUST00000078800;185
ENSMUST00000159063;186
ENSMUST00000067888;187
ENST00000360057;187
ENSCAFT00000039734;187
ENSMUST00000114644;188
ENST00000378099;188
ENST00000223836;189
ENSMUST00000068271;189
ENSCAFT00000031997;189
ENSMUST00000113278;190
ENST00000373176;190
ENST00000373156;190
ENSMUST00000113277;190
ENSCAFT00000046265;190
ENSMUST00000045705;191
ENST00000314845;191
ENSMUST00000099712;191
ENSCAFT00000039701;191
ENST00000533727;192
ENST00000534300;193
ENST00000356080;194
ENSMUST00000025999;194
ENSMUST00000111741;194
ENSCAFT00000017013;194
ENST00000360162;195
ENSMUST00000050096;195
ENST00000277900;195
ENSCAFT00000025875;196
ENST00000315266;197
ENSMUST00000110388;198
ENST00000478722;198
ENSMUST00000052472;199
ENSMUST00000123491;200
ENST00000553645;200
ENSCAFT00000026690;200
ENSMUST00000046340;201
ENST00000554871;201
ENSMUST00000030315;202
ENSCAFT00000017823;202
ENSMUST00000097864;203
ENST00000257075;203
ENSMUST00000097862;204
ENST00000426105;204
ENSMUST00000105991;205
ENSMUST00000105992;206
ENSMUST00000112487;207
ENST00000379245;207
ENSCAFT00000009524;207
ENSMUST00000070039;208
ENST00000405912;208
ENSCAFT00000009525;208
ENST00000539827;209
ENST00000392351;209
ENSMUST00000003669;209
ENST00000542541;209
ENSMUST00000110124;209
ENSCAFT00000023019;209
ENST00000433218;210
ENST00000221222;210
ENST00000594439;211
ENSMUST00000140212;212
ENSMUST00000067404;213
ENST00000327214;213
ENSCAFT00000017839;213
ENSMUST00000111663;214
ENST00000229395;214
ENSCAFT00000046942;214
ENST00000546072;215
ENST00000260643;216
ENSMUST00000074840;216
ENSCAFT00000007541;216
ENST00000406567;217
ENSMUST00000202567;218
ENST00000311559;219
ENST00000398568;219
ENST00000427738;219
ENST00000564326;219
ENST00000569418;219
ENSMUST00000098519;219
ENSMUST00000109626;219
ENSMUST00000209532;219
ENSMUST00000209559;219
ENSMUST00000211554;219
ENSCAFT00000015568;219
ENSMUST00000209206;220
ENSMUST00000163095;221
ENSCAFT00000027870;221
ENSMUST00000048305;222
ENST00000554684;222
ENST00000555462;223
ENST00000228280;224
ENSMUST00000105283;224
ENSCAFT00000009854;224
ENSMUST00000020129;225
ENST00000347404;225
ENSCAFT00000012642;226
ENST00000252015;227
ENSMUST00000041059;227
ENSCAFT00000044637;227
ENSMUST00000103140;228
ENST00000451813;228
ENSMUST00000166472;229
ENST00000569302;229
ENSCAFT00000013391;229
ENST00000562877;230
ENST00000567389;230
ENST00000338183;230
ENST00000566621;231
ENSMUST00000110918;231
ENST00000437989;231
ENST00000379100;232
ENSMUST00000174616;232
ENSMUST00000093107;232
ENST00000360568;232
ENST00000379086;232
ENSCAFT00000001289;232
ENSMUST00000019050;233
ENST00000401867;233
ENST00000379104;233
ENST00000166534;233
ENST00000517566;234
ENSMUST00000110297;234
ENSCAFT00000001061;234
ENST00000297447;235
ENSMUST00000170127;236
ENST00000312046;236
ENST00000442977;237
ENSMUST00000166917;238
ENST00000449762;238
ENST00000531443;239
ENSMUST00000022918;240
ENSMUST00000179393;241
ENSMUST00000090096;241
ENSMUST00000090095;241
ENST00000326194;242
ENSMUST00000077595;242
ENSCAFT00000024529;242
ENSMUST00000082320;243
ENST00000537758;243
ENST00000355961;243
ENSMUST00000089403;244
ENST00000367574;244
ENST00000359882;244
ENSMUST00000089402;245
ENST00000361988;245
ENST00000413936;246
ENST00000430490;246
ENSMUST00000111142;246
ENST00000324432;246
ENSCAFT00000021589;246
ENSMUST00000111145;247
ENSMUST00000111144;247
ENSCAFT00000021600;247
ENST00000446820;247
ENSCAFT00000021597;247
ENSMUST00000005072;248
ENST00000380338;249
ENSMUST00000078090;249
ENSCAFT00000002592;249
ENST00000630269;250
ENSMUST00000126353;251
ENSMUST00000149357;252
ENST00000436639;253
ENSMUST00000099931;253
ENSCAFT00000035517;253
ENST00000302071;254
ENSMUST00000041438;255
ENST00000356644;255
ENST00000374023;256
ENSMUST00000114863;256
ENSCAFT00000001910;256
ENST00000374026;257
ENSMUST00000114859;258
ENST00000415083;259
ENSMUST00000040924;259
ENSCAFT00000028827;259
ENSMUST00000092041;260
ENST00000269137;260
ENST00000542420;261
ENSMUST00000040964;262
ENST00000370253;263
ENSCAFT00000050191;263
ENSMUST00000162409;264
ENST00000260506;264
ENST00000271234;265
ENSMUST00000162947;266
ENST00000371037;267
ENSCAFT00000029482;267
ENSMUST00000072481;268
ENSMUST00000066824;268
ENST00000371039;268
ENSMUST00000080728;269
ENST00000164640;270
ENST00000393758;270
ENSMUST00000002080;270
ENSCAFT00000030629;270
ENSMUST00000114438;271
ENST00000544474;271
ENST00000297737;272
ENSMUST00000042352;272
ENSCAFT00000009247;272
ENST00000315769;273
ENSMUST00000207301;274
ENST00000356896;275
ENST00000619571;275
ENSCAFT00000023912;275
ENSMUST00000117675;276
ENST00000336604;276
ENSMUST00000119527;277
ENST00000396840;277
ENSMUST00000162606;278
ENST00000367384;278
ENSCAFT00000000625;278
ENST00000464889;279
ENSMUST00000159917;279
ENST00000367378;279
ENST00000367380;280
ENST00000544496;281
ENSMUST00000032138;282
ENST00000441626;282
ENSCAFT00000006937;282
ENSMUST00000204653;283
ENSMUST00000113617;283
ENST00000422453;283
ENST00000446936;284
ENST00000451728;285
ENSMUST00000113619;286
ENST00000502976;286
ENST00000222597;287
ENST00000440859;287
ENSMUST00000101499;287
ENSCAFT00000048678;287
ENSMUST00000064240;288
ENSMUST00000200607;289
ENST00000389902;289
ENSCAFT00000025386;289
ENSMUST00000053498;290
ENST00000425013;290
ENST00000556029;291
ENSMUST00000072239;291
ENSCAFT00000010545;291
ENSMUST00000020123;292
ENST00000266732;292
ENSMUST00000092219;293
ENST00000343315;293
ENSMUST00000105293;294
ENST00000393053;294
ENSMUST00000099355;295
ENSMUST00000042990;296
ENST00000370995;296
ENSCAFT00000029427;296
ENSMUST00000203077;297
ENST00000361219;297
ENSMUST00000203436;298
ENST00000370990;298
ENSMUST00000204293;299
ENST00000370994;299
ENSMUST00000019220;300
ENST00000391910;300
ENSCAFT00000006783;300
ENSMUST00000108495;301
ENST00000263280;301
ENST00000329235;302
ENST00000545766;302
ENSMUST00000033734;302
ENSMUST00000069041;302
ENSCAFT00000019414;302
ENSMUST00000112294;303
ENST00000356634;304
ENSMUST00000116273;304
ENSCAFT00000044299;304
ENSMUST00000105847;305
ENST00000400181;305
ENSMUST00000072948;306
ENST00000301608;306
ENSCAFT00000008028;306
ENSMUST00000066587;307
ENST00000293217;307
ENSCAFT00000008030;307
ENSMUST00000112996;308
ENST00000372384;308
ENST00000372383;308
ENST00000315660;308
ENST00000506081;308
ENSCAFT00000049128;308
ENST00000372390;309
ENSMUST00000055738;310
ENST00000372397;310
ENST00000419482;311
ENSMUST00000074301;311
ENSCAFT00000011926;311
ENSMUST00000114186;312
ENST00000444564;312
ENST00000394828;313
ENSMUST00000070198;313
ENSMUST00000022355;313
ENST00000394853;313
ENSCAFT00000014940;313
ENSCAFT00000023521;314
ENST00000394854;314
ENSMUST00000056758;314
ENSMUST00000159027;314
ENST00000394829;314
ENSCAFT00000016916;314
ENSMUST00000161445;315
ENST00000360663;315
ENST00000323055;316
ENST00000618940;317
ENST00000610402;317
ENSMUST00000018875;317
ENSCAFT00000028998;317
ENSMUST00000065692;318
ENST00000621914;318
ENSMUST00000143850;319
ENST00000158771;319
ENSCAFT00000044998;319
ENST00000572834;320
ENSMUST00000171041;321
ENSMUST00000136983;322
ENST00000528416;322
ENSCAFT00000021663;322
ENSMUST00000118623;323
ENST00000252268;323
ENSCAFT00000021664;323
ENSMUST00000102956;324
ENSMUST00000038522;324
ENSCAFT00000012325;324
ENSMUST00000139075;325
ENSCAFT00000012333;325
ENST00000295952;326
ENST00000295951;326
ENST00000428312;327
ENSMUST00000112330;328
ENST00000449503;328
ENST00000495364;329
ENST00000531224;330
ENSMUST00000043881;330
ENSCAFT00000000383;330
ENST00000392348;331
ENST00000353331;331
ENSMUST00000185800;332
ENST00000527759;332
ENST00000530767;333
ENSMUST00000092678;334
ENST00000246912;335
ENSMUST00000017945;335
ENSCAFT00000023708;335
ENSMUST00000107303;336
ENST00000346833;336
ENSMUST00000107302;337
ENST00000435881;337
ENST00000299259;338
ENST00000388901;338
ENSMUST00000028635;338
ENSMUST00000110463;338
ENSCAFT00000023590;338
ENSMUST00000115345;339
ENST00000340666;339
ENSCAFT00000024046;339
ENSMUST00000081893;340
ENST00000295987;340
ENST00000409272;341
ENST00000426481;341
ENST00000409936;341
ENSMUST00000171795;341
ENST00000410081;341
ENST00000260648;341
ENST00000425263;341
ENSCAFT00000036803;341
ENST00000378511;342
ENST00000378520;343
ENSMUST00000072406;344
ENST00000409957;344
ENST00000541738;344
ENST00000409411;344
ENSMUST00000023312;345
ENST00000306107;345
ENSCAFT00000015434;345
ENSMUST00000170035;346
ENST00000472644;346
ENSMUST00000034141;347
ENST00000285737;347
ENSCAFT00000015963;347
ENST00000535754;348
ENSMUST00000163987;349
ENSMUST00000121673;349
ENSMUST00000112456;350
ENST00000397821;350
ENSCAFT00000020758;350
ENSMUST00000080394;351
ENST00000379698;351
ENSMUST00000112451;352
ENST00000379716;352
ENST00000264312;353
ENST00000508293;353
ENST00000513391;353
ENST00000381473;353
ENSCAFT00000003155;353
ENSMUST00000166823;354
ENSMUST00000202250;354
ENSMUST00000071081;354
ENST00000396448;354
ENST00000444354;355
ENST00000425583;355
ENSMUST00000031038;356
ENSMUST00000200935;357
ENST00000394503;358
ENSCAFT00000003109;358
ENST00000412043;359
ENST00000394507;359
ENST00000340022;359
ENST00000394505;359
ENSMUST00000080085;359
ENSCAFT00000045366;359
ENSMUST00000171023;360
ENST00000581407;361
ENSMUST00000155571;361
ENSMUST00000073705;361
ENST00000452648;361
ENSCAFT00000047903;361
ENSMUST00000100782;362
ENST00000341217;362
ENSMUST00000090586;363
ENSMUST00000111293;363
ENST00000418153;363
ENSCAFT00000014853;363
ENSMUST00000111294;364
ENST00000323180;364
ENSMUST00000111291;365
ENSMUST00000044036;365
ENSMUST00000111292;366
ENSMUST00000068702;366
ENSMUST00000074285;367
ENST00000559561;367
ENSMUST00000110908;367
ENSCAFT00000013569;367
ENSMUST00000102538;368
ENST00000338564;368
ENST00000557796;369
ENST00000340545;369
ENST00000397624;370
ENST00000397620;370
ENSMUST00000110907;371
ENST00000424352;371
ENST00000559085;372
ENSMUST00000028639;373
ENST00000561208;373
ENSMUST00000110906;374
ENSCAFT00000010587;375
ENSMUST00000062694;375
ENST00000310795;375
ENST00000374179;375
ENSMUST00000111943;375
ENST00000229794;375
ENST00000374176;375
ENST00000395611;375
ENSMUST00000022504;375
ENSCAFT00000002127;375
ENST00000360332;376
ENSMUST00000111945;377
ENST00000374182;377
ENSMUST00000111944;378
ENST00000374189;378
ENSMUST00000004990;379
ENST00000229795;379
ENSMUST00000114754;380
ENSMUST00000114752;380
ENST00000373719;381
ENSMUST00000044475;381
ENSMUST00000060095;381
ENSCAFT00000027149;381
ENSCAFT00000017221;381
ENST00000256062;382
ENST00000539277;383
ENSMUST00000119299;384
ENST00000373701;384
ENSMUST00000100772;385
ENST00000560371;386
ENST00000392745;386
ENSMUST00000021706;386
ENSCAFT00000028719;386
ENSMUST00000117269;387
ENST00000351691;387
ENSMUST00000060274;387
ENST00000347662;387
ENST00000539721;388
ENSCAFT00000013439;389
ENSCAFT00000037016;389
ENSCAFT00000021145;389
ENSCAFT00000025193;389
ENST00000302271;389
ENST00000374612;389
ENST00000374616;389
ENST00000478691;389
ENST00000369622;389
ENST00000616122;389
ENST00000281722;389
ENST00000510397;389
ENST00000514866;389
ENST00000295971;389
ENST00000381793;389
ENSMUST00000173801;389
ENSMUST00000174391;389
ENSMUST00000048647;389
ENSMUST00000182818;389
ENSMUST00000084219;389
ENSMUST00000105850;389
ENSMUST00000131671;389
ENSMUST00000148843;389
ENSMUST00000094757;389
ENSMUST00000113724;389
ENSMUST00000113726;389
ENSMUST00000167950;389
ENSMUST00000200775;389
ENSMUST00000201544;389
ENSCAFT00000004869;389
ENST00000427764;390
ENST00000606561;391
ENSMUST00000069221;392
ENST00000355238;392
ENSMUST00000094756;393
ENST00000381795;393
ENSMUST00000174282;394
ENST00000318522;395
ENSMUST00000096766;395
ENSCAFT00000010521;395
ENSMUST00000112363;396
ENST00000402711;396
ENSMUST00000049503;397
ENST00000454376;398
ENSMUST00000107843;398
ENSCAFT00000005773;398
ENSMUST00000207370;399
ENST00000391851;399
ENSMUST00000207659;400
ENST00000610806;400
ENST00000429174;401
ENSCAFT00000049149;401
ENST00000258104;402
ENST00000394120;403
ENST00000409366;404
ENST00000409582;405
ENST00000409651;406
ENST00000409744;407
ENSMUST00000113823;408
ENST00000409762;408
ENST00000410020;409
ENSMUST00000081904;410
ENST00000410041;410
ENST00000413539;411
ENSMUST00000113818;412
ENSMUST00000048289;413
ENST00000242480;413
ENST00000439032;413
ENSCAFT00000020697;413
ENSMUST00000105438;414
ENST00000411732;414
ENST00000431992;415
ENSCAFT00000016458;415
ENSMUST00000030588;416
ENSMUST00000106080;416
ENST00000257118;416
ENSCAFT00000047049;416
ENSMUST00000106079;417
ENST00000373418;417
ENSMUST00000100215;418
ENST00000372554;418
ENSMUST00000113621;418
ENSCAFT00000031843;418
ENST00000372564;419
ENSMUST00000028214;419
ENST00000372559;419
ENSMUST00000113620;420
ENSMUST00000169464;421
ENSCAFT00000013523;421
ENSMUST00000099145;422
ENST00000340491;422
ENST00000401952;423
ENSMUST00000109567;423
ENSMUST00000070782;423
ENST00000373913;423
ENSMUST00000109566;424
ENSMUST00000109568;425
ENST00000330188;426
ENSCAFT00000027452;426
ENST00000302206;427
ENSMUST00000119158;428
ENST00000323144;428
ENST00000328159;429
ENST00000368530;430
ENST00000368531;431
ENSMUST00000029549;432
ENST00000368533;432
ENST00000611659;433
ENSMUST00000119570;434
ENSMUST00000107734;435
ENST00000259021;435
ENSCAFT00000026849;435
ENSMUST00000107733;436
ENST00000424009;436
ENST00000510819;437
ENST00000454930;437
ENST00000509773;438
ENSMUST00000103159;439
ENST00000370197;440
ENSCAFT00000031985;440
ENST00000370198;441
ENSMUST00000200097;442
ENST00000426398;442
ENSMUST00000029780;443
ENST00000609116;443
ENST00000428468;444
ENSCAFT00000006204;444
ENSMUST00000160271;445
ENST00000361556;445
ENSMUST00000162787;446
ENST00000371714;446
ENSMUST00000194478;447
ENST00000447887;447
ENST00000453295;448
ENST00000486942;449
ENST00000462759;449
ENST00000531828;450
ENSMUST00000084366;451
ENST00000218008;452
ENSMUST00000016471;452
ENSCAFT00000029367;452
ENSMUST00000115134;453
ENST00000361319;453
ENST00000378083;454
ENSCAFT00000031036;454
ENSCAFT00000043222;455
ENST00000341524;456
ENSMUST00000160884;456
ENSMUST00000105648;456
ENST00000378097;456
ENST00000164247;456
ENST00000378092;457
ENSMUST00000159840;457
ENSMUST00000030768;457
ENST00000352527;457
ENST00000458166;458
ENST00000443798;459
ENST00000392476;459
ENSMUST00000021177;459
ENSCAFT00000030383;459
ENST00000436233;460
ENSMUST00000090433;460
ENST00000585618;460
ENST00000430767;460
ENST00000591437;461
ENST00000431431;461
ENSMUST00000103026;462
ENST00000344626;463
ENST00000429416;463
ENST00000541122;463
ENST00000590574;463
ENSMUST00000034707;463
ENSMUST00000098948;463
ENSCAFT00000027907;463
ENSMUST00000174008;464
ENST00000444061;464
ENST00000589677;465
ENSMUST00000105307;466
ENST00000280758;466
ENSCAFT00000002814;466
ENSMUST00000105306;467
ENST00000357167;467
ENST00000373042;468
ENSMUST00000106190;468
ENSCAFT00000049635;468
ENSMUST00000137769;469
ENSMUST00000163946;469
ENST00000468084;469
ENST00000373043;469
ENSMUST00000121212;470
ENST00000361168;470
ENST00000368361;471
ENSMUST00000090927;472
ENST00000307546;473
ENSMUST00000121198;473
ENSCAFT00000046642;473
ENST00000369615;474
ENSMUST00000064371;474
ENSMUST00000122303;474
ENST00000369611;474
ENSMUST00000106218;475
ENST00000260508;475
ENSCAFT00000032186;475
ENSMUST00000044392;476
ENST00000370491;476
ENSCAFT00000027630;477
ENSMUST00000139129;478
ENST00000258962;478
ENSMUST00000079866;479
ENST00000582730;479
ENST00000581979;479
ENST00000409197;480
ENSMUST00000112138;480
ENST00000340296;480
ENSMUST00000081710;480
ENSCAFT00000020210;480
ENSMUST00000112144;481
ENSMUST00000112140;481
ENST00000409773;481
ENST00000397119;481
ENSMUST00000100028;482
ENSMUST00000112142;482
ENST00000409317;482
ENST00000410079;483
ENST00000508530;484
ENST00000319836;485
ENSMUST00000079012;485
ENST00000395769;485
ENSMUST00000101032;485
ENSCAFT00000011051;485
ENST00000453424;486
ENSMUST00000203193;487
ENST00000480796;488
ENSMUST00000036858;488
ENSCAFT00000018938;488
ENSMUST00000033755;489
ENST00000344384;489
ENST00000380470;490
ENSMUST00000003640;491
ENST00000353609;491
ENSCAFT00000007160;491
ENST00000417353;492
ENSMUST00000208446;493
ENST00000293872;494
ENSMUST00000114976;494
ENSCAFT00000031307;494
ENSMUST00000025023;495
