rep;id;newick;computing_time
11;11;"(((transcript28_ENSHGLG00000019563:1[&&NHX:evol=leaf],((transcript40_ENSHGLG00000019563:1[&&NHX:evol=leaf],(transcript43_ENSHGLG00000019563:0[&&NHX:evol=leaf],transcript26_ENSHGLG00000019563:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript20_ENSHGLG00000019563:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],(transcript20_ENSHGLG00100003156:1[&&NHX:evol=leaf],((transcript14_ENSHGLG00100003156:1[&&NHX:evol=leaf],(transcript32_ENSHGLG00100003156:0[&&NHX:evol=leaf],transcript27_ENSHGLG00100003156:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript9_ENSHGLG00100003156:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.0874[&&NHX:evol=speciation],((transcript33_ENSHGLG00100006079:0[&&NHX:evol=leaf],(transcript8_ENSHGLG00100006079:0[&&NHX:evol=leaf],transcript22_ENSHGLG00100006079:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript9_ENSHGLG00100006079:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";1.4576385021209717
12;12;"(((((transcript59_ENSMUGG00000013649:1[&&NHX:evol=leaf],transcript38_ENSRNOG00000031503:1[&&NHX:evol=leaf])1:0.0129[&&NHX:evol=speciation],((transcript38_ENSCGRG00000018457:1[&&NHX:evol=leaf],(transcript38_ENSCGRG00015005362:0.02[&&NHX:evol=leaf],(transcript8_ENSCGRG00015005362:0.001[&&NHX:evol=leaf],transcript9_ENSCGRG00015005362:0.001[&&NHX:evol=leaf])1:0.019[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(transcript9_ENSPEMG00000024651:1[&&NHX:evol=leaf],transcript33_ENSPEMG00000024651:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.01852[&&NHX:evol=speciation])1:0.027613[&&NHX:evol=speciation],transcript33_ENSNGAG00000018584:1[&&NHX:evol=leaf])1:0.027091[&&NHX:evol=speciation],transcript38_ENSSTOG00000019743:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],(((((transcript29_ENSSTOG00000019743:0[&&NHX:evol=leaf],transcript26_ENSSTOG00000019743:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript37_ENSSTOG00000019743:0[&&NHX:evol=leaf],transcript40_ENSSTOG00000019743:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript8_ENSSTOG00000019743:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript39_ENSSTOG00000019743:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((transcript8_ENSNGAG00000018584:0[&&NHX:evol=leaf],(transcript57_ENSPEMG00000024651:0[&&NHX:evol=leaf],(transcript56_ENSCGRG00000018457:0[&&NHX:evol=leaf],transcript8_ENSCGRG00000018457:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=speciation],((((transcript57_ENSMUGG00000013649:0[&&NHX:evol=leaf],transcript58_ENSMUGG00000013649:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript51_ENSMUGG00000013592:0[&&NHX:evol=leaf])1:0[&&NHX:evol=duplication],(transcript37_ENSMUGG00000013592:1[&&NHX:evol=leaf],transcript37_ENSMUGG00000013649:1[&&NHX:evol=leaf])1:0.074634[&&NHX:evol=duplication])1:0[&&NHX:evol=creation],(((transcript52_ENSCGRG00001010245:1[&&NHX:evol=leaf],(transcript65_ENSCGRG00000018457:0[&&NHX:evol=leaf],transcript52_ENSCGRG00000018457:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.052647[&&NHX:evol=speciation],transcript58_ENSPEMG00000024651:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],((transcript37_ENSCGRG00001010245:1[&&NHX:evol=leaf],transcript54_ENSCGRG00015005362:1[&&NHX:evol=leaf])1:0.052647[&&NHX:evol=speciation],((transcript8_ENSPEMG00000024651:0[&&NHX:evol=leaf],(transcript39_ENSPEMG00000024651:1[&&NHX:evol=leaf],transcript59_ENSPEMG00000024651:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],(transcript56_ENSPEMG00000024651:0[&&NHX:evol=leaf],transcript37_ENSPEMG00000024651:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.01852[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0.027613[&&NHX:evol=speciation])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=creation:B=0:T=117571];";13.483300685882568
13;13;"(transcript41_ENSMUGG00000013649:1[&&NHX:evol=leaf],((transcript9_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf],(transcript8_ENSRNOG00000031503:0[&&NHX:evol=leaf],transcript40_ENSRNOG00000031503:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.040264[&&NHX:evol=speciation],((((transcript7_MGP-PahariEiJ-G0020237:0[&&NHX:evol=leaf],transcript48_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript67_ENSMUSG00000054036:0[&&NHX:evol=leaf],transcript57_ENSMUSG00000054036:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.031758[&&NHX:evol=speciation],(transcript54_ENSRNOG00000031503:1[&&NHX:evol=leaf],transcript55_ENSRNOG00000031503:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],((((transcript63_MGP-CAROLIEiJ-G0020234:0.006[&&NHX:evol=leaf],transcript9_MGP-CAROLIEiJ-G0020234:0.006[&&NHX:evol=leaf])1:0.087[&&NHX:evol=creation],(transcript52_MGP-CAROLIEiJ-G0020234:0.0485[&&NHX:evol=leaf],transcript62_MGP-CAROLIEiJ-G0020234:0.0485[&&NHX:evol=leaf])1:0.0445[&&NHX:evol=creation])1:0[&&NHX:evol=creation],(transcript52_ENSMUSG00000054036:1[&&NHX:evol=leaf],transcript64_ENSMUSG00000054036:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.014044[&&NHX:evol=speciation],(transcript53_ENSRNOG00000031503:0[&&NHX:evol=leaf],transcript49_ENSRNOG00000031503:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";2.06141996383667
14;14;"((((((transcript50_ENSMSIG00000000513:0.001[&&NHX:evol=leaf],transcript67_ENSMSIG00000000513:0.001[&&NHX:evol=leaf])1:0.0305[&&NHX:evol=creation],((transcript60_ENSMSIG00000000513:0[&&NHX:evol=leaf],(transcript55_ENSMSIG00000000513:0[&&NHX:evol=leaf],transcript64_ENSMSIG00000000513:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript7_ENSMSIG00000000513:0.0315[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],(((transcript59_MGP-SPRETEiJ-G0021131:0[&&NHX:evol=leaf],transcript61_MGP-SPRETEiJ-G0021131:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript62_MGP-SPRETEiJ-G0021131:0[&&NHX:evol=leaf])1:0.0075[&&NHX:evol=creation],(transcript71_MGP-SPRETEiJ-G0021131:0.0075[&&NHX:evol=leaf],((transcript72_MGP-SPRETEiJ-G0021131:1[&&NHX:evol=leaf],transcript7_MGP-SPRETEiJ-G0021131:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript69_MGP-SPRETEiJ-G0021131:0[&&NHX:evol=leaf],transcript70_MGP-SPRETEiJ-G0021131:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.002299[&&NHX:evol=speciation],(transcript7_ENSMUSG00000054036:1[&&NHX:evol=leaf],transcript54_ENSMUSG00000054036:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.003475[&&NHX:evol=speciation],((transcript61_MGP-CAROLIEiJ-G0020234:0.001[&&NHX:evol=leaf],transcript59_MGP-CAROLIEiJ-G0020234:0.001[&&NHX:evol=leaf])1:0.0185[&&NHX:evol=creation],(transcript60_MGP-CAROLIEiJ-G0020234:0[&&NHX:evol=leaf],transcript50_MGP-CAROLIEiJ-G0020234:0.0195[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.014044[&&NHX:evol=speciation],(transcript50_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf],transcript57_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";4.188183069229126
17;15;"((transcript7_ENSAOCG00000015695:1[&&NHX:evol=leaf],transcript7_ENSXMAG00000026005:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],((transcript0_ENSPNYG00000024266:1[&&NHX:evol=leaf],transcript7_ENSPNYG00000024266:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript0_ENSXMAG00000026005:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=creation:B=0:T=117571];";0.1207420825958252
18;16;"((((transcript16_ENSXMAG00000026005:0[&&NHX:evol=leaf],(transcript3_ENSXMAG00000026005:1[&&NHX:evol=leaf],transcript17_ENSXMAG00000026005:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript10_ENSXMAG00000026005:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(((transcript27_ENSAPOG00000016134:1[&&NHX:evol=leaf],transcript32_ENSAPOG00000023408:1[&&NHX:evol=leaf])1:0.024585[&&NHX:evol=duplication],transcript14_ENSPNYG00000024266:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],(transcript21_ENSPNYG00000024266:0[&&NHX:evol=leaf],(((transcript28_ENSAPOG00000016134:1[&&NHX:evol=leaf],transcript33_ENSAPOG00000023408:1[&&NHX:evol=leaf])1:0[&&NHX:evol=duplication],(transcript22_ENSAPOG00000016134:1[&&NHX:evol=leaf],transcript22_ENSAPOG00000023408:1[&&NHX:evol=leaf])1:0[&&NHX:evol=duplication])1:0[&&NHX:evol=creation],(transcript26_ENSAOCG00000015695:1[&&NHX:evol=leaf],(transcript29_ENSAOCG00000015695:1[&&NHX:evol=leaf],(transcript28_ENSAOCG00000015695:0[&&NHX:evol=leaf],transcript27_ENSAOCG00000015695:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],((((transcript19_ENSAPOG00000016134:1[&&NHX:evol=leaf],transcript19_ENSAPOG00000023408:1[&&NHX:evol=leaf])1:0.024585[&&NHX:evol=duplication],(transcript12_ENSAOCG00000015695:1[&&NHX:evol=leaf],transcript19_ENSAOCG00000015695:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.053462[&&NHX:evol=speciation],(transcript22_ENSPNYG00000024266:0[&&NHX:evol=leaf],transcript12_ENSPNYG00000024266:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.048106[&&NHX:evol=speciation],(transcript11_ENSXMAG00000026005:1[&&NHX:evol=leaf],transcript12_ENSXMAG00000026005:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=creation:B=0:T=117571];";4.691951274871826
19;17;"((((transcript19_ENSHGLG00100003156:0[&&NHX:evol=leaf],transcript5_ENSHGLG00100003156:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript5_ENSHGLG00100006079:1[&&NHX:evol=leaf],((transcript18_ENSHGLG00100006079:0[&&NHX:evol=leaf],transcript17_ENSHGLG00100006079:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript16_ENSHGLG00100006079:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.216634[&&NHX:evol=duplication],transcript5_ENSPCIG00000036398:1[&&NHX:evol=leaf])1:0.099767[&&NHX:evol=speciation],transcript13_ENSMUNG00000002391:1[&&NHX:evol=leaf]):0[&&NHX:evol=speciation:B=0:T=117571];";0.5085599422454834
20;18;"(transcript16_ENSAOCG00000015695:1[&&NHX:evol=leaf],((transcript8_ENSAPOG00000023408:0[&&NHX:evol=leaf],(transcript24_ENSAPOG00000016134:1[&&NHX:evol=leaf],transcript9_ENSAPOG00000016134:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=duplication],(transcript16_ENSAPOG00000023408:1[&&NHX:evol=leaf],(transcript29_ENSAPOG00000016134:0[&&NHX:evol=leaf],transcript16_ENSAPOG00000016134:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.024585[&&NHX:evol=duplication])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";0.28776979446411133
21;19;"(transcript1_ENSXMAG00000026005:1[&&NHX:evol=leaf],((transcript12_ENSMUNG00000002391:1[&&NHX:evol=leaf],transcript24_ENSMUNG00000002391:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript13_ENSMUNG00000002391:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";0.08693265914916992
22;20;"((transcript2_ENSPCIG00000036398:1[&&NHX:evol=leaf],transcript19_ENSPCIG00000036398:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(((transcript7_ENSHGLG00100006079:1[&&NHX:evol=leaf],transcript14_ENSHGLG00100006079:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((transcript16_ENSHGLG00000019563:1[&&NHX:evol=leaf],(transcript16_ENSHGLG00100003156:1[&&NHX:evol=leaf],transcript23_ENSHGLG00100003156:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(((transcript19_ENSHGLG00000019563:1[&&NHX:evol=leaf],(transcript13_ENSHGLG00000019563:1[&&NHX:evol=leaf],((transcript26_ENSHGLG00000019563:1[&&NHX:evol=leaf],(transcript28_ENSHGLG00000019563:0[&&NHX:evol=leaf],transcript27_ENSHGLG00000019563:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript8_ENSHGLG00000019563:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],(transcript22_ENSHGLG00100003156:0[&&NHX:evol=leaf],transcript18_ENSHGLG00100003156:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(transcript8_ENSHGLG00100003156:0[&&NHX:evol=leaf],transcript21_ENSHGLG00100003156:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=duplication],transcript2_ENSHGLG00100003156:1[&&NHX:evol=leaf])1:0[&&NHX:evol=duplication]):0[&&NHX:evol=speciation:B=0:T=117571];";2.8705451488494873
23;21;"(((((transcript22_ENSMUNG00000007775:0.112[&&NHX:evol=leaf],((transcript23_ENSMUNG00000007775:0[&&NHX:evol=leaf],transcript19_ENSMUNG00000007775:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript7_ENSMUNG00000007775:0[&&NHX:evol=leaf])1:0.112[&&NHX:evol=creation])1:0[&&NHX:evol=creation],(transcript7_ENSMUNG00000002377:0[&&NHX:evol=leaf],((transcript27_ENSMUNG00000002377:0[&&NHX:evol=leaf],transcript19_ENSMUNG00000002377:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript28_ENSMUNG00000002377:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.04529[&&NHX:evol=duplication],transcript7_ENSMUNG00000002391:1[&&NHX:evol=leaf])1:0.329406[&&NHX:evol=duplication],transcript6_ENSPCIG00000036398:1[&&NHX:evol=leaf])1:0.247192[&&NHX:evol=speciation],(transcript3_ENSPNYG00000024266:1[&&NHX:evol=leaf],transcript3_ENSXMAG00000026005:1[&&NHX:evol=leaf])1:0.532515[&&NHX:evol=speciation]):0[&&NHX:evol=speciation:B=0:T=117571];";0.0
24;22;"((transcript7_ENSXMAG00000026005:1[&&NHX:evol=leaf],((transcript21_ENSPNYG00000024266:0[&&NHX:evol=leaf],(transcript28_ENSAPOG00000023408:0[&&NHX:evol=leaf],transcript18_ENSAOCG00000015695:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=speciation],((transcript7_ENSAOCG00000015695:0[&&NHX:evol=leaf],(transcript24_ENSPNYG00000024266:1[&&NHX:evol=leaf],transcript23_ENSPNYG00000024266:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],((((transcript21_ENSAPOG00000016134:1[&&NHX:evol=leaf],(transcript30_ENSAPOG00000023408:1[&&NHX:evol=leaf],(transcript7_ENSAPOG00000023408:0[&&NHX:evol=leaf],transcript23_ENSAPOG00000023408:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.024585[&&NHX:evol=duplication],(transcript26_ENSAOCG00000015695:1[&&NHX:evol=leaf],transcript27_ENSAOCG00000015695:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(((transcript29_ENSAPOG00000023408:1[&&NHX:evol=leaf],transcript31_ENSAPOG00000023408:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript9_ENSAPOG00000016134:1[&&NHX:evol=leaf])1:0[&&NHX:evol=duplication],(transcript28_ENSAOCG00000015695:0[&&NHX:evol=leaf],transcript29_ENSAOCG00000015695:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=creation],(transcript22_ENSPNYG00000024266:0[&&NHX:evol=leaf],transcript7_ENSPNYG00000024266:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],((((transcript14_ENSAPOG00000023408:1[&&NHX:evol=leaf],transcript14_ENSAPOG00000016134:1[&&NHX:evol=leaf])1:0.024585[&&NHX:evol=duplication],transcript17_ENSAOCG00000015695:1[&&NHX:evol=leaf])1:0.053462[&&NHX:evol=speciation],transcript12_ENSPNYG00000024266:1[&&NHX:evol=leaf])1:0.048106[&&NHX:evol=speciation],transcript9_ENSXMAG00000026005:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=creation:B=0:T=117571];";6.727855443954468
25;23;"(((transcript9_ENSHGLG00000019563:1[&&NHX:evol=leaf],transcript29_ENSHGLG00000019563:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript9_ENSHGLG00100006079:1[&&NHX:evol=leaf],transcript21_ENSHGLG00100006079:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.216634[&&NHX:evol=duplication],transcript9_ENSPCIG00000036398:1[&&NHX:evol=leaf]):0[&&NHX:evol=speciation:B=0:T=117571];";0.0
26;24;"((((transcript1_ENSCCNG00000000226:1[&&NHX:evol=leaf],transcript30_ENSCCNG00000000226:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((transcript35_ENSCPOG00000024843:0[&&NHX:evol=leaf],transcript29_ENSCPOG00000024843:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript36_ENSCPOG00000024843:0[&&NHX:evol=leaf],transcript37_ENSCPOG00000024843:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.01342[&&NHX:evol=speciation],(((transcript29_ENSSTOG00000019743:0[&&NHX:evol=leaf],(transcript31_ENSSTOG00000019743:0[&&NHX:evol=leaf],transcript30_ENSSTOG00000019743:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript9_ENSSTOG00000019743:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript1_ENSSTOG00000019743:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.032403[&&NHX:evol=speciation],(transcript1_ENSMLUG00000027828:1[&&NHX:evol=leaf],((transcript16_ENSMLUG00000027828:0[&&NHX:evol=leaf],transcript10_ENSMLUG00000027828:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript28_ENSMLUG00000027828:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";1.6029973030090332
27;25;"(transcript8_ENSLAFG00000030854:1[&&NHX:evol=leaf],(((transcript8_ENSECAG00000007947:1[&&NHX:evol=leaf],transcript33_ENSECAG00000007947:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript12_ENSCPOG00000024843:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],((transcript8_ENSMLUG00000027828:1[&&NHX:evol=leaf],transcript8_ENSMPUG00000020072:1[&&NHX:evol=leaf])1:0.017047[&&NHX:evol=speciation],(transcript13_ENSCCNG00000000226:1[&&NHX:evol=leaf],(transcript27_ENSCPOG00000024843:1[&&NHX:evol=leaf],transcript34_ENSCPOG00000024843:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.01342[&&NHX:evol=speciation])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";0.37396955490112305
28;26;"((transcript23_ENSMPUG00000020072:1[&&NHX:evol=leaf],((transcript27_ENSMPUG00000020072:1[&&NHX:evol=leaf],(transcript25_ENSMPUG00000020072:0[&&NHX:evol=leaf],transcript28_ENSMPUG00000020072:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript26_ENSMPUG00000020072:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],((transcript14_ENSECAG00000007947:1[&&NHX:evol=leaf],transcript30_ENSECAG00000007947:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript20_ENSECAG00000007947:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";0.4036128520965576
29;27;"((((transcript20_ENSMUGG00000013649:1[&&NHX:evol=leaf],(transcript47_ENSRNOG00000031503:0[&&NHX:evol=leaf],transcript40_ENSRNOG00000031503:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.0129[&&NHX:evol=speciation],(transcript19_ENSPEMG00000024651:1[&&NHX:evol=leaf],transcript38_ENSPEMG00000024651:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.027613[&&NHX:evol=speciation],(transcript7_ENSSTOG00000019743:0[&&NHX:evol=leaf],(transcript32_ENSSTOG00000019743:0[&&NHX:evol=leaf],transcript25_ENSSTOG00000019743:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],((((transcript20_ENSMUGG00000013592:1[&&NHX:evol=leaf],transcript47_ENSMUGG00000013649:1[&&NHX:evol=leaf])1:0.074634[&&NHX:evol=duplication],transcript47_ENSPEMG00000024651:1[&&NHX:evol=leaf])1:0.027613[&&NHX:evol=speciation],transcript27_ENSNGAG00000018584:1[&&NHX:evol=leaf])1:0.027091[&&NHX:evol=speciation],transcript24_ENSSTOG00000019743:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=creation:B=0:T=117571];";0.8076820373535156
30;28;"((((transcript22_ENSCGRG00001010245:1[&&NHX:evol=leaf],transcript45_ENSCGRG00001010245:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((transcript8_ENSCGRG00000018457:0[&&NHX:evol=leaf],transcript45_ENSCGRG00000018457:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((transcript50_ENSCGRG00015005362:1[&&NHX:evol=leaf],transcript50_ENSCGRG00000018457:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],(transcript49_ENSCGRG00015005362:1[&&NHX:evol=leaf],((transcript57_ENSCGRG00000018457:1[&&NHX:evol=leaf],transcript58_ENSCGRG00000018457:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript60_ENSCGRG00000018457:0[&&NHX:evol=leaf],(transcript59_ENSCGRG00000018457:0[&&NHX:evol=leaf],transcript44_ENSCGRG00000018457:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation])1:0.052647[&&NHX:evol=speciation],transcript22_ENSNGAG00000018584:1[&&NHX:evol=leaf])1:0.027091[&&NHX:evol=speciation],transcript22_ENSSTOG00000019743:1[&&NHX:evol=leaf]):0[&&NHX:evol=speciation:B=0:T=117571];";1.9321138858795166
31;29;"((transcript52_ENSMUGG00000013592:0[&&NHX:evol=leaf],transcript55_ENSCGRG00015005362:0[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],(((((transcript42_ENSMUGG00000013649:0[&&NHX:evol=leaf],transcript7_ENSMUGG00000013649:0[&&NHX:evol=leaf])1:0.007[&&NHX:evol=creation],transcript28_ENSMUGG00000013649:0.007[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript7_ENSMUGG00000013592:1[&&NHX:evol=leaf],transcript42_ENSMUGG00000013592:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.074634[&&NHX:evol=duplication],(transcript58_MGP-CAROLIEiJ-G0020234:1[&&NHX:evol=leaf],((transcript57_MGP-CAROLIEiJ-G0020234:1[&&NHX:evol=leaf],transcript59_MGP-CAROLIEiJ-G0020234:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript7_MGP-CAROLIEiJ-G0020234:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.0129[&&NHX:evol=speciation],((transcript7_ENSCGRG00000018457:1[&&NHX:evol=leaf],(((transcript54_ENSCGRG00015005362:0[&&NHX:evol=leaf],transcript52_ENSCGRG00015005362:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript7_ENSCGRG00015005362:0[&&NHX:evol=leaf])1:0.0365[&&NHX:evol=creation],transcript53_ENSCGRG00015005362:0.0365[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],transcript7_ENSPEMG00000024651:1[&&NHX:evol=leaf])1:0.01852[&&NHX:evol=speciation])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=creation:B=0:T=117571];";1.2911043167114258
