rep;id;newick;computing_time
11;11;"((transcript8_ENSHGLG00100006079,((transcript40_ENSHGLG00000019563,(transcript43_ENSHGLG00000019563,transcript26_ENSHGLG00000019563)),(transcript27_ENSHGLG00100003156,(transcript32_ENSHGLG00100003156,transcript14_ENSHGLG00100003156)))),(((transcript20_ENSHGLG00000019563,transcript28_ENSHGLG00000019563),(transcript9_ENSHGLG00100003156,transcript20_ENSHGLG00100003156)),((transcript33_ENSHGLG00100006079,transcript22_ENSHGLG00100006079),transcript9_ENSHGLG00100006079)));";0.9595816135406494
12;12;"((((((transcript29_ENSSTOG00000019743,transcript26_ENSSTOG00000019743),transcript40_ENSSTOG00000019743),(transcript37_ENSSTOG00000019743,transcript8_ENSSTOG00000019743)),transcript39_ENSSTOG00000019743),((transcript8_ENSNGAG00000018584,(((transcript52_ENSCGRG00001010245,(transcript65_ENSCGRG00000018457,transcript52_ENSCGRG00000018457)),((transcript8_ENSPEMG00000024651,(transcript59_ENSPEMG00000024651,(transcript39_ENSPEMG00000024651,(transcript57_ENSPEMG00000024651,transcript56_ENSPEMG00000024651)))),transcript58_ENSPEMG00000024651)),(transcript56_ENSCGRG00000018457,transcript8_ENSCGRG00000018457))),(((transcript54_ENSCGRG00015005362,transcript37_ENSCGRG00001010245),transcript37_ENSPEMG00000024651),(((transcript58_ENSMUGG00000013649,transcript57_ENSMUGG00000013649),transcript51_ENSMUGG00000013592),(transcript37_ENSMUGG00000013649,transcript37_ENSMUGG00000013592))))),((((transcript59_ENSMUGG00000013649,transcript38_ENSRNOG00000031503),(((transcript38_ENSCGRG00015005362,(transcript8_ENSCGRG00015005362,transcript9_ENSCGRG00015005362)),transcript38_ENSCGRG00000018457),(transcript9_ENSPEMG00000024651,transcript33_ENSPEMG00000024651))),transcript33_ENSNGAG00000018584),transcript38_ENSSTOG00000019743));";9.611221075057983
13;13;"(transcript41_ENSMUGG00000013649,((((transcript52_ENSMUSG00000054036,transcript64_ENSMUSG00000054036),((transcript63_MGP-CAROLIEiJ-G0020234,transcript9_MGP-CAROLIEiJ-G0020234),(transcript52_MGP-CAROLIEiJ-G0020234,transcript62_MGP-CAROLIEiJ-G0020234))),(transcript53_ENSRNOG00000031503,transcript49_ENSRNOG00000031503)),(((transcript54_ENSRNOG00000031503,transcript55_ENSRNOG00000031503),((transcript67_ENSMUSG00000054036,transcript7_MGP-PahariEiJ-G0020237),(transcript48_MGP-PahariEiJ-G0020237,transcript57_ENSMUSG00000054036))),(transcript9_MGP-PahariEiJ-G0020237,(transcript8_ENSRNOG00000031503,transcript40_ENSRNOG00000031503)))));";2.3343377113342285
14;14;"((transcript50_MGP-PahariEiJ-G0020237,transcript57_MGP-PahariEiJ-G0020237),((transcript60_MGP-CAROLIEiJ-G0020234,(transcript70_MGP-SPRETEiJ-G0021131,(transcript64_ENSMSIG00000000513,(transcript55_ENSMSIG00000000513,transcript60_ENSMSIG00000000513)))),((((transcript71_MGP-SPRETEiJ-G0021131,((transcript61_MGP-SPRETEiJ-G0021131,((transcript72_MGP-SPRETEiJ-G0021131,transcript7_MGP-SPRETEiJ-G0021131),transcript59_MGP-SPRETEiJ-G0021131)),(transcript69_MGP-SPRETEiJ-G0021131,transcript62_MGP-SPRETEiJ-G0021131))),(transcript7_ENSMSIG00000000513,(transcript67_ENSMSIG00000000513,transcript50_ENSMSIG00000000513))),(transcript7_ENSMUSG00000054036,transcript54_ENSMUSG00000054036)),(transcript50_MGP-CAROLIEiJ-G0020234,(transcript59_MGP-CAROLIEiJ-G0020234,transcript61_MGP-CAROLIEiJ-G0020234)))));";3.2700514793395996
17;15;"((transcript7_ENSAOCG00000015695,transcript7_ENSXMAG00000026005),((transcript0_ENSPNYG00000024266,transcript7_ENSPNYG00000024266),transcript0_ENSXMAG00000026005));";0.10567116737365723
18;16;"((((transcript16_ENSXMAG00000026005,(transcript3_ENSXMAG00000026005,transcript17_ENSXMAG00000026005)),transcript10_ENSXMAG00000026005),(((transcript27_ENSAPOG00000016134,transcript32_ENSAPOG00000023408),transcript14_ENSPNYG00000024266),(transcript21_ENSPNYG00000024266,(((transcript28_ENSAPOG00000016134,transcript33_ENSAPOG00000023408),(transcript22_ENSAPOG00000016134,transcript22_ENSAPOG00000023408)),((transcript27_ENSAOCG00000015695,transcript26_ENSAOCG00000015695),(transcript28_ENSAOCG00000015695,transcript29_ENSAOCG00000015695)))))),((((transcript19_ENSAPOG00000023408,transcript19_ENSAPOG00000016134),(transcript12_ENSAOCG00000015695,transcript19_ENSAOCG00000015695)),(transcript22_ENSPNYG00000024266,transcript12_ENSPNYG00000024266)),(transcript11_ENSXMAG00000026005,transcript12_ENSXMAG00000026005)));";3.647916316986084
19;17;"((((transcript19_ENSHGLG00100003156,transcript5_ENSHGLG00100003156),(transcript17_ENSHGLG00100006079,((transcript16_ENSHGLG00100006079,transcript18_ENSHGLG00100006079),transcript5_ENSHGLG00100006079))),transcript5_ENSPCIG00000036398),transcript13_ENSMUNG00000002391);";0.5256471633911133
20;18;"(transcript16_ENSAOCG00000015695,(((transcript24_ENSAPOG00000016134,transcript9_ENSAPOG00000016134),transcript8_ENSAPOG00000023408),(transcript16_ENSAPOG00000023408,(transcript29_ENSAPOG00000016134,transcript16_ENSAPOG00000016134))));";0.24150753021240234
21;19;"(transcript1_ENSXMAG00000026005,((transcript12_ENSMUNG00000002391,transcript24_ENSMUNG00000002391),transcript13_ENSMUNG00000002391));";0.050582170486450195
22;20;"((transcript2_ENSPCIG00000036398,transcript19_ENSPCIG00000036398),((transcript21_ENSHGLG00100003156,(transcript7_ENSHGLG00100006079,transcript14_ENSHGLG00100006079)),(((transcript16_ENSHGLG00100003156,transcript23_ENSHGLG00100003156),transcript16_ENSHGLG00000019563),((((transcript8_ENSHGLG00000019563,transcript13_ENSHGLG00000019563),((transcript27_ENSHGLG00000019563,(transcript28_ENSHGLG00000019563,transcript26_ENSHGLG00000019563)),transcript19_ENSHGLG00000019563)),(transcript22_ENSHGLG00100003156,transcript18_ENSHGLG00100003156)),(transcript8_ENSHGLG00100003156,transcript2_ENSHGLG00100003156)))));";2.592358350753784
23;21;"(((((((transcript23_ENSMUNG00000007775,transcript19_ENSMUNG00000007775),transcript7_ENSMUNG00000007775),transcript22_ENSMUNG00000007775),(((transcript19_ENSMUNG00000002377,transcript27_ENSMUNG00000002377),transcript28_ENSMUNG00000002377),transcript7_ENSMUNG00000002377)),transcript7_ENSMUNG00000002391),transcript6_ENSPCIG00000036398),(transcript3_ENSPNYG00000024266,transcript3_ENSXMAG00000026005));";0.0
24;22;"((transcript9_ENSXMAG00000026005,((transcript7_ENSPNYG00000024266,(((transcript21_ENSAPOG00000016134,(transcript30_ENSAPOG00000023408,(transcript7_ENSAPOG00000023408,transcript23_ENSAPOG00000023408))),(transcript27_ENSAOCG00000015695,(transcript28_ENSAOCG00000015695,transcript26_ENSAOCG00000015695))),(transcript29_ENSAOCG00000015695,((transcript29_ENSAPOG00000023408,transcript31_ENSAPOG00000023408),transcript9_ENSAPOG00000016134)))),((transcript7_ENSAOCG00000015695,(transcript24_ENSPNYG00000024266,transcript23_ENSPNYG00000024266)),(((transcript14_ENSAPOG00000016134,transcript14_ENSAPOG00000023408),transcript17_ENSAOCG00000015695),(transcript22_ENSPNYG00000024266,transcript12_ENSPNYG00000024266))))),(transcript7_ENSXMAG00000026005,(transcript21_ENSPNYG00000024266,(transcript28_ENSAPOG00000023408,transcript18_ENSAOCG00000015695))));";5.463677167892456
25;23;"(((transcript9_ENSHGLG00100006079,transcript21_ENSHGLG00100006079),(transcript9_ENSHGLG00000019563,transcript29_ENSHGLG00000019563)),transcript9_ENSPCIG00000036398);";0.0
26;24;"(((((transcript35_ENSCPOG00000024843,transcript29_ENSCPOG00000024843),(transcript36_ENSCPOG00000024843,transcript37_ENSCPOG00000024843)),(transcript1_ENSCCNG00000000226,transcript30_ENSCCNG00000000226)),(((transcript29_ENSSTOG00000019743,(transcript31_ENSSTOG00000019743,transcript30_ENSSTOG00000019743)),transcript9_ENSSTOG00000019743),transcript1_ENSSTOG00000019743)),(transcript28_ENSMLUG00000027828,((transcript10_ENSMLUG00000027828,transcript16_ENSMLUG00000027828),transcript1_ENSMLUG00000027828)));";1.531130313873291
27;25;"(transcript8_ENSLAFG00000030854,(((transcript8_ENSECAG00000007947,transcript33_ENSECAG00000007947),transcript12_ENSCPOG00000024843),((transcript8_ENSMPUG00000020072,transcript8_ENSMLUG00000027828),((transcript27_ENSCPOG00000024843,transcript34_ENSCPOG00000024843),transcript13_ENSCCNG00000000226))));";0.3452174663543701
28;26;"((transcript26_ENSMPUG00000020072,(transcript25_ENSMPUG00000020072,((transcript28_ENSMPUG00000020072,transcript27_ENSMPUG00000020072),transcript23_ENSMPUG00000020072))),((transcript14_ENSECAG00000007947,transcript30_ENSECAG00000007947),transcript20_ENSECAG00000007947));";0.48265719413757324
29;27;"((((transcript47_ENSPEMG00000024651,(transcript47_ENSRNOG00000031503,(transcript47_ENSMUGG00000013649,transcript20_ENSMUGG00000013592))),transcript27_ENSNGAG00000018584),transcript24_ENSSTOG00000019743),(((transcript20_ENSMUGG00000013649,transcript40_ENSRNOG00000031503),(transcript19_ENSPEMG00000024651,transcript38_ENSPEMG00000024651)),((transcript25_ENSSTOG00000019743,transcript32_ENSSTOG00000019743),transcript7_ENSSTOG00000019743)));";0.6447196006774902
30;28;"((((transcript22_ENSCGRG00001010245,transcript45_ENSCGRG00001010245),((transcript49_ENSCGRG00015005362,((transcript57_ENSCGRG00000018457,transcript58_ENSCGRG00000018457),transcript44_ENSCGRG00000018457)),((transcript50_ENSCGRG00015005362,(transcript59_ENSCGRG00000018457,(transcript60_ENSCGRG00000018457,transcript50_ENSCGRG00000018457))),(transcript8_ENSCGRG00000018457,transcript45_ENSCGRG00000018457)))),transcript22_ENSNGAG00000018584),transcript22_ENSSTOG00000019743);";1.7511436939239502
31;29;"((transcript55_ENSCGRG00015005362,transcript52_ENSMUGG00000013592),(((((transcript7_ENSMUGG00000013649,transcript42_ENSMUGG00000013649),transcript28_ENSMUGG00000013649),(transcript7_ENSMUGG00000013592,transcript42_ENSMUGG00000013592)),(transcript58_MGP-CAROLIEiJ-G0020234,((transcript57_MGP-CAROLIEiJ-G0020234,transcript59_MGP-CAROLIEiJ-G0020234),transcript7_MGP-CAROLIEiJ-G0020234))),((transcript7_ENSCGRG00000018457,(transcript53_ENSCGRG00015005362,((transcript52_ENSCGRG00015005362,transcript54_ENSCGRG00015005362),transcript7_ENSCGRG00015005362))),transcript7_ENSPEMG00000024651)));";0.9248912334442139
32;30;"(((((transcript8_MGP-CAROLIEiJ-G0020234,transcript47_MGP-CAROLIEiJ-G0020234),((transcript52_MGP-SPRETEiJ-G0021131,transcript58_ENSMUSG00000054036),((transcript58_ENSMSIG00000000513,(transcript7_ENSMSIG00000000513,transcript52_ENSMSIG00000000513)),transcript54_ENSMUSG00000054036))),transcript50_ENSRNOG00000031503),(transcript50_ENSMUGG00000013649,transcript12_ENSMUGG00000013649)),((((((transcript38_MGP-SPRETEiJ-G0021131,transcript63_MGP-SPRETEiJ-G0021131),transcript38_ENSMSIG00000000513),(transcript38_ENSMUSG00000054036,transcript55_ENSMUSG00000054036)),transcript39_MGP-PahariEiJ-G0020237),((transcript32_ENSRNOG00000031503,transcript31_ENSRNOG00000031503),(transcript39_ENSRNOG00000031503,transcript8_ENSRNOG00000031503))),(transcript32_ENSMUGG00000013649,transcript32_ENSMUGG00000013592)));";2.272935390472412
33;31;"(((transcript1_ENSMPUG00000020072,(transcript1_ENSMLUG00000027828,transcript10_ENSMLUG00000027828)),(transcript7_ENSCCNG00000000226,(transcript15_ENSCCNG00000000226,transcript1_ENSCCNG00000000226))),transcript1_ENSLAFG00000030854);";0.10026741027832031
34;32;"((((((transcript17_ENSMUGG00000013592,transcript29_ENSMUGG00000013592),transcript17_ENSMUGG00000013649),transcript8_ENSPEMG00000024651),((transcript8_ENSNGAG00000018584,transcript9_ENSNGAG00000018584),((transcript10_ENSNGAG00000018584,(transcript7_ENSNGAG00000018584,transcript19_ENSNGAG00000018584)),transcript18_ENSNGAG00000018584))),(transcript2_ENSSTOG00000019743,transcript15_ENSSTOG00000019743)),transcript2_ENSMLUG00000027828);";0.4512135982513428
35;33;"((((transcript14_ENSECAG00000007947,transcript18_ENSECAG00000007947),transcript19_ENSECAG00000007947),transcript8_ENSMPUG00000020072),(((transcript15_ENSECAG00000007947,transcript16_ENSECAG00000007947),transcript10_ENSMPUG00000020072),((transcript17_ENSECAG00000007947,(transcript6_ENSECAG00000007947,(transcript20_ENSECAG00000007947,(((transcript21_ENSECAG00000007947,transcript7_ENSECAG00000007947),transcript8_ENSECAG00000007947),transcript4_ENSECAG00000007947)))),(transcript6_ENSMPUG00000020072,transcript13_ENSMPUG00000020072))));";2.289156198501587
36;34;"((((((((transcript26_ENSCGRG00000018457,(transcript42_ENSCGRG00000018457,transcript22_ENSCGRG00000018457)),transcript43_ENSCGRG00000018457),(transcript32_ENSCGRG00015005362,transcript33_ENSCGRG00015005362)),((transcript7_ENSCGRG00001010245,transcript37_ENSCGRG00001010245),(transcript26_ENSCGRG00001010245,(transcript38_ENSCGRG00001010245,transcript29_ENSCGRG00001010245)))),((transcript24_ENSPEMG00000024651,transcript15_ENSPEMG00000024651),(transcript22_ENSPEMG00000024651,transcript31_ENSPEMG00000024651))),((((transcript36_MGP-PahariEiJ-G0020237,transcript37_MGP-PahariEiJ-G0020237),transcript38_MGP-PahariEiJ-G0020237),transcript8_MGP-PahariEiJ-G0020237),transcript8_ENSRNOG00000031503)),((transcript17_ENSNGAG00000018584,transcript20_ENSNGAG00000018584),transcript5_ENSNGAG00000018584)),((transcript12_ENSSTOG00000019743,(transcript13_ENSSTOG00000019743,transcript14_ENSSTOG00000019743)),transcript5_ENSSTOG00000019743));";3.6362111568450928
37;35;"(transcript12_ENSMPUG00000020072,(transcript11_ENSMPUG00000020072,transcript9_ENSMPUG00000020072));";0.03296995162963867
38;36;"((((transcript7_ENSMUSG00000054036,transcript42_MGP-CAROLIEiJ-G0020234),transcript33_ENSRNOG00000031503),(transcript32_ENSMUGG00000013592,transcript33_ENSMUGG00000013592)),((transcript35_ENSMUGG00000013592,(transcript18_ENSMUGG00000013592,transcript34_ENSMUGG00000013592)),((transcript19_ENSRNOG00000031503,(transcript8_MGP-CAROLIEiJ-G0020234,(transcript48_ENSMSIG00000000513,((transcript7_ENSMSIG00000000513,transcript49_ENSMSIG00000000513),transcript46_ENSMSIG00000000513)))),((transcript26_MGP-PahariEiJ-G0020237,(((transcript41_MGP-SPRETEiJ-G0021131,(transcript41_ENSMSIG00000000513,transcript43_ENSMSIG00000000513)),(transcript33_MGP-CAROLIEiJ-G0020234,transcript43_MGP-CAROLIEiJ-G0020234)),(((transcript22_MGP-SPRETEiJ-G0021131,(transcript26_ENSMSIG00000000513,transcript47_ENSMSIG00000000513)),transcript36_ENSMUSG00000054036),(transcript22_MGP-CAROLIEiJ-G0020234,transcript32_MGP-CAROLIEiJ-G0020234)))),(((transcript23_ENSRNOG00000031503,transcript21_ENSRNOG00000031503),(transcript9_ENSRNOG00000031503,transcript32_ENSRNOG00000031503)),transcript18_ENSRNOG00000031503)))));";6.942236423492432
39;37;"(((transcript22_ENSPEMG00000024651,(transcript2_ENSNGAG00000018584,transcript22_ENSNGAG00000018584)),((transcript27_ENSSTOG00000019743,transcript2_ENSSTOG00000019743),transcript22_ENSSTOG00000019743)),transcript2_ENSLAFG00000030854);";0.0
40;38;"((transcript9_ENSMLUG00000027828,((transcript26_ENSCCNG00000000226,(transcript7_ENSSTOG00000019743,transcript26_ENSSTOG00000019743)),(transcript18_ENSCCNG00000000226,(transcript18_ENSCPOG00000024843,(transcript9_ENSCPOG00000024843,transcript7_ENSCPOG00000024843))))),(((((transcript9_ENSCCNG00000000226,transcript24_ENSCCNG00000000226),((transcript24_ENSCPOG00000024843,transcript17_ENSCPOG00000024843),transcript33_ENSCPOG00000024843)),(transcript9_ENSSTOG00000019743,transcript17_ENSSTOG00000019743)),((transcript14_ENSMLUG00000027828,(transcript7_ENSMPUG00000020072,((transcript25_ENSMPUG00000020072,transcript24_ENSMPUG00000020072),transcript23_ENSMPUG00000020072))),((((transcript20_ENSMPUG00000020072,transcript17_ENSMPUG00000020072),transcript10_ENSMPUG00000020072),((transcript17_ENSECAG00000007947,transcript12_ENSECAG00000007947),transcript10_ENSECAG00000007947)),(transcript13_ENSMLUG00000027828,transcript22_ENSMLUG00000027828)))),(transcript22_ENSMPUG00000020072,(transcript7_ENSCCNG00000000226,transcript32_ENSCPOG00000024843))));";7.06580376625061
41;39;"(((transcript24_ENSCGRG00000018457,transcript24_ENSCGRG00015005362),(transcript7_ENSCGRG00001010245,transcript32_ENSCGRG00001010245)),(transcript24_ENSPEMG00000024651,transcript32_ENSPEMG00000024651));";0.0
42;40;"(transcript25_ENSPEMG00000024651,(((transcript54_ENSMUGG00000013592,transcript47_ENSMUGG00000013649),(((transcript47_MGP-SPRETEiJ-G0021131,((transcript55_ENSMUSG00000054036,transcript54_ENSMUSG00000054036),transcript47_ENSMUSG00000054036)),transcript8_ENSRNOG00000031503),(transcript8_ENSMSIG00000000513,transcript8_ENSMUSG00000054036))),((transcript42_ENSMUSG00000054036,transcript42_ENSRNOG00000031503),(((transcript48_ENSMUGG00000013649,transcript44_ENSMUGG00000013649),transcript7_ENSMUGG00000013649),(transcript53_ENSMUGG00000013592,((transcript52_ENSMUGG00000013592,transcript7_ENSMUGG00000013592),transcript28_ENSMUGG00000013592))))));";3.3254711627960205
43;41;"((((transcript40_ENSMUGG00000013649,(transcript37_ENSMUGG00000013649,transcript27_ENSMUGG00000013649)),transcript39_ENSMUGG00000013592),(transcript27_ENSRNOG00000031503,transcript34_ENSRNOG00000031503)),((transcript33_MGP-PahariEiJ-G0020237,transcript33_ENSMUSG00000054036),(transcript45_ENSMUGG00000013649,(transcript38_ENSMUGG00000013649,(transcript46_ENSMUGG00000013649,transcript49_ENSMUGG00000013649)))));";1.255725622177124
44;42;"((transcript33_ENSCGRG00001010245,transcript40_ENSCGRG00001010245),((((transcript7_ENSCGRG00015005362,transcript43_ENSCGRG00015005362),(transcript41_ENSCGRG00015005362,transcript42_ENSCGRG00015005362)),(transcript47_ENSCGRG00000018457,transcript7_ENSCGRG00000018457)),(transcript33_ENSCGRG00015005362,(transcript33_ENSCGRG00000018457,transcript46_ENSCGRG00000018457))));";0.8313534259796143
45;43;"((((transcript26_ENSNGAG00000018584,(transcript35_ENSNGAG00000018584,transcript33_ENSNGAG00000018584)),transcript34_ENSNGAG00000018584),transcript27_ENSSTOG00000019743),((transcript22_ENSCCNG00000000226,transcript35_ENSCCNG00000000226),transcript21_ENSCPOG00000024843));";0.23299241065979004
46;44;"((((transcript12_ENSMLUG00000027828,transcript15_ENSMLUG00000027828),(transcript25_ENSMLUG00000027828,((transcript27_ENSMLUG00000027828,(transcript7_ENSMLUG00000027828,transcript26_ENSMLUG00000027828)),transcript16_ENSMLUG00000027828))),(((transcript25_ENSMPUG00000020072,transcript28_ENSMPUG00000020072),transcript32_ENSECAG00000007947),(((transcript23_ENSECAG00000007947,(transcript33_ENSECAG00000007947,transcript12_ENSECAG00000007947)),transcript31_ENSECAG00000007947),transcript7_ENSMPUG00000020072))),(transcript7_ENSSTOG00000019743,transcript7_ENSCCNG00000000226));";2.10731840133667
47;45;"((transcript29_ENSCCNG00000000226,transcript32_ENSCPOG00000024843),((transcript36_ENSCCNG00000000226,(transcript37_ENSCCNG00000000226,transcript30_ENSCCNG00000000226)),(transcript8_ENSCPOG00000024843,transcript30_ENSCPOG00000024843)));";0.3543715476989746
48;46;"(transcript42_ENSMUGG00000013649,(((transcript37_ENSCGRG00000018457,(transcript49_ENSCGRG00001010245,transcript37_ENSCGRG00001010245)),transcript7_ENSPEMG00000024651),((transcript43_ENSPEMG00000024651,(transcript42_ENSPEMG00000024651,transcript31_ENSPEMG00000024651)),(transcript51_ENSCGRG00001010245,(transcript50_ENSCGRG00001010245,transcript31_ENSCGRG00001010245)))));";1.124159574508667
49;47;"(((transcript37_ENSRNOG00000031503,transcript44_ENSRNOG00000031503),(transcript50_MGP-PahariEiJ-G0020237,((transcript51_MGP-PahariEiJ-G0020237,transcript52_MGP-PahariEiJ-G0020237),transcript37_MGP-PahariEiJ-G0020237))),(transcript36_ENSRNOG00000031503,((transcript49_MGP-PahariEiJ-G0020237,(transcript9_MGP-PahariEiJ-G0020237,transcript39_MGP-PahariEiJ-G0020237)),transcript7_MGP-PahariEiJ-G0020237)));";1.0413079261779785
50;48;"(transcript38_MGP-PahariEiJ-G0020237,(((((transcript49_ENSMSIG00000000513,transcript60_ENSMSIG00000000513),(transcript40_MGP-SPRETEiJ-G0021131,transcript49_MGP-SPRETEiJ-G0021131)),(transcript7_ENSMUSG00000054036,transcript46_ENSMUSG00000054036)),transcript47_MGP-CAROLIEiJ-G0020234),(transcript38_MGP-CAROLIEiJ-G0020234,((transcript8_ENSMSIG00000000513,(transcript61_ENSMSIG00000000513,transcript62_ENSMSIG00000000513)),(transcript65_MGP-SPRETEiJ-G0021131,transcript66_MGP-SPRETEiJ-G0021131)))));";1.0843822956085205
51;49;"(transcript24_ENSNGAG00000018584,((((transcript28_MGP-CAROLIEiJ-G0020234,transcript28_ENSMUSG00000054036),transcript28_MGP-PahariEiJ-G0020237),transcript28_ENSRNOG00000031503),(transcript7_ENSRNOG00000031503,transcript24_ENSRNOG00000031503)));";0.14770150184631348
52;50;"(((((transcript20_ENSECAG00000007947,(transcript7_ENSECAG00000007947,transcript6_ENSECAG00000007947)),transcript6_ENSMPUG00000020072),transcript7_ENSMLUG00000027828),transcript25_ENSCPOG00000024843),(((((transcript15_ENSCGRG00015005362,(transcript15_ENSCGRG00000018457,transcript36_ENSCGRG00000018457)),transcript15_ENSCGRG00001010245),transcript15_ENSPEMG00000024651),transcript15_ENSSTOG00000019743),(transcript13_ENSMLUG00000027828,(transcript19_ENSECAG00000007947,transcript21_ENSECAG00000007947))));";0.9230639934539795
