;ENSCAFT00000004869_90_90;ENSCAFT00000013439_90_90;ENSCAFT00000037016_90_90;ENSCAFT00000021145_90_90;ENSCAFT00000025193_90_90;ENST00000302271_90_90;ENST00000374612_90_90;ENST00000374616_90_90;ENST00000427764_90_90;ENST00000478691_90_90;ENST00000606561_90_90;ENST00000641107_90_90;ENST00000355238_90_90;ENST00000369622_90_90;ENST00000444272_90_90;ENST00000616122_90_90;ENST00000281722_90_90;ENST00000510397_90_90;ENST00000512640_90_90;ENST00000514866_90_90;ENST00000295971_90_90;ENST00000381793_90_90;ENST00000381795_90_90;ENST00000505220_90_90;ENST00000505414_90_90;ENST00000507180_90_90;ENST00000510871_90_90;ENST00000511598_90_90;ENST00000511902_90_90;ENST00000513473_90_90;ENST00000514014_90_90;ENST00000514782_90_90;ENST00000515053_90_90;ENSMUST00000069221_90_90;ENSMUST00000172508_90_90;ENSMUST00000172828_90_90;ENSMUST00000173405_90_90;ENSMUST00000173801_90_90;ENSMUST00000174269_90_90;ENSMUST00000174282_90_90;ENSMUST00000174361_90_90;ENSMUST00000174391_90_90;ENSMUST00000174688_90_90;ENSMUST00000048647_90_90;ENSMUST00000182637_90_90;ENSMUST00000182818_90_90;ENSMUST00000084219_90_90;ENSMUST00000105850_90_90;ENSMUST00000125696_90_90;ENSMUST00000131671_90_90;ENSMUST00000134524_90_90;ENSMUST00000145282_90_90;ENSMUST00000148843_90_90;ENSMUST00000156259_90_90;ENSMUST00000094756_90_90;ENSMUST00000094757_90_90;ENSMUST00000113724_90_90;ENSMUST00000113726_90_90;ENSMUST00000167950_90_90;ENSMUST00000200775_90_90;ENSMUST00000200852_90_90;ENSMUST00000201544_90_90;ENSMUST00000201561_90_90;ENSMUST00000202700_90_90
ENST00000606561_90_90;0.625;0.423;0.446;0.788;0.517;0.797;0.797;0.788;0.847;0.92;1.0;0.283;0.594;0.739;0.095;0.69;0.44;0.47;0.16;0.465;0.511;0.511;0.402;0.059;0.193;0.136;0.478;0.121;0.059;0.234;0.484;0.159;0.266;0.594;0.0;0.095;0.113;0.739;0.558;0.597;0.702;0.69;0.468;0.422;0.451;0.446;0.915;0.784;0.085;0.915;0.209;0.005;0.784;0.0;0.412;0.527;0.527;0.527;0.527;0.527;0.188;0.527;0.0;0.016
ENST00000641107_90_90;0.234;0.128;0.136;0.227;0.167;0.227;0.227;0.224;0.24;0.261;0.283;1.0;0.237;0.211;0.0;0.283;0.127;0.136;0.0;0.135;0.161;0.161;0.149;0.0;0.0;0.0;0.213;0.0;0.0;0.0;0.179;0.0;0.0;0.237;0.0;0.0;0.0;0.211;0.247;0.238;0.22;0.283;0.281;0.137;0.136;0.136;0.258;0.221;0.0;0.258;0.0;0.0;0.221;0.0;0.158;0.174;0.174;0.174;0.174;0.174;0.0;0.174;0.0;0.0
ENST00000355238_90_90;0.934;0.467;0.491;0.772;0.515;0.764;0.764;0.763;0.709;0.65;0.594;0.237;1.0;0.839;0.349;0.833;0.455;0.484;0.22;0.479;0.502;0.502;0.476;0.122;0.288;0.229;0.572;0.215;0.122;0.335;0.436;0.253;0.367;1.0;0.159;0.151;0.37;0.839;0.958;0.994;0.802;0.833;0.841;0.465;0.496;0.491;0.661;0.775;0.157;0.661;0.466;0.153;0.775;0.08;0.488;0.524;0.524;0.524;0.524;0.524;0.281;0.524;0.022;0.046
ENST00000369622_90_90;0.875;0.46;0.481;0.92;0.543;0.911;0.911;0.909;0.855;0.796;0.739;0.211;0.839;1.0;0.308;0.695;0.448;0.474;0.195;0.471;0.53;0.53;0.435;0.108;0.256;0.204;0.51;0.191;0.108;0.297;0.468;0.224;0.327;0.839;0.141;0.134;0.328;1.0;0.802;0.845;0.962;0.695;0.701;0.458;0.485;0.481;0.809;0.924;0.138;0.809;0.414;0.137;0.924;0.071;0.445;0.552;0.552;0.552;0.552;0.552;0.25;0.552;0.02;0.041
ENST00000444272_90_90;0.345;0.139;0.146;0.277;0.154;0.277;0.277;0.275;0.221;0.151;0.095;0.0;0.349;0.308;1.0;0.181;0.129;0.138;0.327;0.137;0.154;0.154;0.181;0.336;0.401;0.459;0.233;0.476;0.336;0.365;0.075;0.434;0.344;0.349;0.459;0.431;0.942;0.308;0.363;0.351;0.321;0.181;0.414;0.139;0.148;0.146;0.153;0.279;0.446;0.153;0.653;0.425;0.279;0.229;0.184;0.155;0.155;0.155;0.155;0.155;0.406;0.155;0.064;0.129
ENST00000616122_90_90;0.772;0.502;0.531;0.656;0.55;0.648;0.648;0.648;0.593;0.755;0.69;0.283;0.833;0.695;0.181;1.0;0.521;0.559;0.263;0.554;0.536;0.536;0.508;0.107;0.299;0.231;0.627;0.214;0.107;0.354;0.498;0.258;0.392;0.833;0.0;0.181;0.203;0.695;0.789;0.826;0.657;1.0;0.673;0.5;0.537;0.531;0.768;0.659;0.188;0.768;0.323;0.006;0.659;0.0;0.523;0.561;0.561;0.561;0.561;0.561;0.292;0.561;0.0;0.018
ENST00000281722_90_90;0.473;0.782;0.829;0.432;0.612;0.427;0.427;0.429;0.388;0.486;0.44;0.127;0.455;0.448;0.129;0.521;1.0;0.893;0.264;0.887;0.578;0.578;0.54;0.096;0.268;0.207;0.496;0.193;0.096;0.317;0.544;0.232;0.352;0.455;0.0;0.121;0.142;0.448;0.422;0.45;0.417;0.521;0.334;0.82;0.835;0.829;0.492;0.434;0.126;0.492;0.24;0.0;0.434;0.0;0.538;0.598;0.598;0.598;0.598;0.598;0.262;0.598;0.0;0.009
ENST00000510397_90_90;0.503;0.868;0.897;0.458;0.652;0.452;0.452;0.454;0.41;0.518;0.47;0.136;0.484;0.474;0.138;0.559;0.893;1.0;0.286;0.96;0.617;0.617;0.579;0.103;0.29;0.225;0.536;0.208;0.103;0.345;0.582;0.251;0.382;0.484;0.0;0.131;0.152;0.474;0.449;0.479;0.442;0.559;0.354;0.835;0.934;0.897;0.525;0.46;0.137;0.525;0.258;0.0;0.46;0.0;0.576;0.637;0.637;0.637;0.637;0.637;0.284;0.637;0.0;0.01
ENST00000512640_90_90;0.217;0.225;0.239;0.187;0.229;0.187;0.187;0.185;0.137;0.215;0.16;0.0;0.22;0.195;0.327;0.263;0.264;0.286;1.0;0.283;0.22;0.22;0.263;0.318;0.746;0.696;0.354;0.643;0.318;0.645;0.163;0.777;0.59;0.22;0.0;0.418;0.358;0.195;0.229;0.221;0.203;0.263;0.228;0.224;0.242;0.239;0.22;0.188;0.437;0.22;0.437;0.0;0.188;0.0;0.267;0.221;0.221;0.221;0.221;0.221;0.759;0.221;0.0;0.033
ENST00000514866_90_90;0.499;0.835;0.935;0.454;0.647;0.448;0.448;0.45;0.407;0.513;0.465;0.135;0.479;0.471;0.137;0.554;0.887;0.96;0.283;1.0;0.611;0.611;0.573;0.103;0.287;0.223;0.53;0.206;0.103;0.341;0.577;0.248;0.377;0.479;0.0;0.13;0.15;0.471;0.445;0.474;0.439;0.554;0.352;0.829;0.897;0.935;0.52;0.456;0.136;0.52;0.256;0.0;0.456;0.0;0.571;0.631;0.631;0.631;0.631;0.631;0.281;0.631;0.0;0.01
ENST00000295971_90_90;0.52;0.561;0.59;0.525;0.94;0.519;0.519;0.52;0.48;0.555;0.511;0.161;0.502;0.53;0.154;0.536;0.578;0.617;0.22;0.611;1.0;1.0;0.837;0.134;0.292;0.236;0.572;0.223;0.134;0.336;0.889;0.258;0.367;0.502;0.025;0.119;0.165;0.53;0.471;0.498;0.499;0.536;0.385;0.559;0.596;0.59;0.563;0.527;0.123;0.563;0.257;0.025;0.527;0.0;0.792;0.924;0.924;0.924;0.924;0.924;0.285;0.924;0.021;0.042
ENST00000381793_90_90;0.52;0.561;0.59;0.525;0.94;0.519;0.519;0.52;0.48;0.555;0.511;0.161;0.502;0.53;0.154;0.536;0.578;0.617;0.22;0.611;1.0;1.0;0.837;0.134;0.292;0.236;0.572;0.223;0.134;0.336;0.889;0.258;0.367;0.502;0.025;0.119;0.165;0.53;0.471;0.498;0.499;0.536;0.385;0.559;0.596;0.59;0.563;0.527;0.123;0.563;0.257;0.025;0.527;0.0;0.792;0.924;0.924;0.924;0.924;0.924;0.285;0.924;0.021;0.042
ENST00000381795_90_90;0.457;0.522;0.551;0.426;0.803;0.421;0.421;0.422;0.381;0.448;0.402;0.149;0.476;0.435;0.181;0.508;0.54;0.579;0.263;0.573;0.837;0.837;1.0;0.163;0.352;0.284;0.678;0.269;0.163;0.404;0.726;0.311;0.441;0.476;0.03;0.143;0.195;0.435;0.443;0.471;0.404;0.508;0.352;0.52;0.556;0.551;0.454;0.428;0.148;0.454;0.299;0.029;0.428;0.0;0.941;0.789;0.789;0.789;0.789;0.789;0.345;0.789;0.026;0.053
ENST00000505220_90_90;0.12;0.077;0.082;0.103;0.134;0.103;0.103;0.102;0.078;0.088;0.059;0.0;0.122;0.108;0.336;0.107;0.096;0.103;0.318;0.103;0.134;0.134;0.163;1.0;0.454;0.56;0.221;0.595;1.0;0.396;0.024;0.512;0.365;0.122;0.107;0.506;0.317;0.108;0.127;0.123;0.112;0.107;0.144;0.076;0.083;0.082;0.089;0.103;0.485;0.089;0.241;0.097;0.103;0.0;0.167;0.136;0.136;0.136;0.136;0.136;0.464;0.136;0.147;0.297
ENST00000505414_90_90;0.284;0.248;0.265;0.244;0.292;0.244;0.244;0.241;0.195;0.246;0.193;0.0;0.288;0.256;0.401;0.299;0.268;0.29;0.746;0.287;0.292;0.292;0.352;0.454;1.0;0.806;0.475;0.758;0.454;0.865;0.18;0.883;0.793;0.288;0.068;0.391;0.429;0.256;0.3;0.289;0.265;0.299;0.27;0.247;0.268;0.265;0.251;0.245;0.407;0.251;0.572;0.064;0.245;0.0;0.358;0.294;0.294;0.294;0.294;0.294;0.982;0.294;0.07;0.141
ENST00000507180_90_90;0.226;0.188;0.201;0.194;0.236;0.194;0.194;0.192;0.145;0.191;0.136;0.0;0.229;0.204;0.459;0.231;0.207;0.225;0.696;0.223;0.236;0.236;0.284;0.56;0.806;1.0;0.385;0.94;0.56;0.7;0.124;0.913;0.641;0.229;0.078;0.479;0.491;0.204;0.239;0.23;0.211;0.231;0.272;0.187;0.202;0.201;0.194;0.195;0.5;0.194;0.455;0.072;0.195;0.0;0.289;0.238;0.238;0.238;0.238;0.238;0.823;0.238;0.085;0.172
ENST00000510871_90_90;0.566;0.476;0.506;0.498;0.591;0.491;0.491;0.492;0.444;0.533;0.478;0.213;0.572;0.51;0.233;0.627;0.496;0.536;0.354;0.53;0.572;0.572;0.678;0.221;0.475;0.385;1.0;0.362;0.221;0.545;0.464;0.42;0.595;0.572;0.04;0.192;0.249;0.51;0.53;0.575;0.474;0.627;0.42;0.474;0.512;0.506;0.541;0.5;0.198;0.541;0.382;0.038;0.5;0.0;0.689;0.595;0.595;0.595;0.595;0.595;0.465;0.595;0.036;0.071
ENST00000511598_90_90;0.212;0.172;0.184;0.181;0.223;0.181;0.181;0.179;0.132;0.176;0.121;0.0;0.215;0.191;0.476;0.214;0.193;0.208;0.643;0.206;0.223;0.223;0.269;0.595;0.758;0.94;0.362;1.0;0.595;0.658;0.112;0.859;0.605;0.215;0.081;0.508;0.508;0.191;0.224;0.216;0.198;0.214;0.254;0.171;0.186;0.184;0.179;0.182;0.531;0.179;0.426;0.074;0.182;0.0;0.274;0.224;0.224;0.224;0.224;0.224;0.773;0.224;0.09;0.182
ENST00000511902_90_90;0.12;0.077;0.082;0.103;0.134;0.103;0.103;0.102;0.078;0.088;0.059;0.0;0.122;0.108;0.336;0.107;0.096;0.103;0.318;0.103;0.134;0.134;0.163;1.0;0.454;0.56;0.221;0.595;1.0;0.396;0.024;0.512;0.365;0.122;0.107;0.506;0.317;0.108;0.127;0.123;0.112;0.107;0.144;0.076;0.083;0.082;0.089;0.103;0.485;0.089;0.241;0.097;0.103;0.0;0.167;0.136;0.136;0.136;0.136;0.136;0.464;0.136;0.147;0.297
ENST00000513473_90_90;0.331;0.297;0.317;0.284;0.337;0.278;0.278;0.281;0.229;0.292;0.234;0.0;0.335;0.297;0.365;0.354;0.317;0.345;0.645;0.341;0.336;0.336;0.404;0.396;0.865;0.7;0.545;0.658;0.396;1.0;0.225;0.765;0.915;0.335;0.062;0.341;0.39;0.297;0.35;0.337;0.309;0.354;0.256;0.295;0.321;0.317;0.298;0.286;0.354;0.298;0.598;0.058;0.286;0.0;0.411;0.339;0.339;0.339;0.339;0.339;0.849;0.339;0.062;0.124
ENST00000514014_90_90;0.454;0.549;0.58;0.464;0.833;0.459;0.459;0.46;0.425;0.522;0.484;0.179;0.436;0.468;0.075;0.498;0.544;0.582;0.163;0.577;0.889;0.889;0.726;0.024;0.18;0.124;0.464;0.112;0.024;0.225;1.0;0.147;0.257;0.436;0.0;0.058;0.086;0.468;0.404;0.431;0.437;0.498;0.318;0.547;0.585;0.58;0.529;0.466;0.063;0.529;0.179;0.0;0.466;0.0;0.684;0.819;0.819;0.819;0.819;0.819;0.174;0.819;0.0;0.0
ENST00000514782_90_90;0.249;0.211;0.226;0.213;0.258;0.213;0.213;0.211;0.164;0.213;0.159;0.0;0.253;0.224;0.434;0.258;0.232;0.251;0.777;0.248;0.258;0.258;0.311;0.512;0.883;0.913;0.42;0.859;0.512;0.765;0.147;1.0;0.702;0.253;0.073;0.44;0.464;0.224;0.263;0.254;0.232;0.258;0.28;0.21;0.228;0.226;0.217;0.215;0.458;0.217;0.501;0.069;0.215;0.0;0.317;0.26;0.26;0.26;0.26;0.26;0.9;0.26;0.079;0.159
ENST00000515053_90_90;0.363;0.331;0.354;0.312;0.367;0.306;0.306;0.309;0.258;0.325;0.266;0.0;0.367;0.327;0.344;0.392;0.352;0.382;0.59;0.377;0.367;0.367;0.441;0.365;0.793;0.641;0.595;0.605;0.365;0.915;0.257;0.702;1.0;0.367;0.058;0.314;0.367;0.327;0.365;0.37;0.324;0.392;0.247;0.329;0.358;0.354;0.331;0.315;0.326;0.331;0.564;0.056;0.315;0.0;0.448;0.37;0.37;0.37;0.37;0.37;0.778;0.37;0.057;0.116
ENSMUST00000069221_90_90;0.934;0.467;0.491;0.772;0.515;0.764;0.764;0.763;0.709;0.65;0.594;0.237;1.0;0.839;0.349;0.833;0.455;0.484;0.22;0.479;0.502;0.502;0.476;0.122;0.288;0.229;0.572;0.215;0.122;0.335;0.436;0.253;0.367;1.0;0.159;0.151;0.37;0.839;0.958;0.994;0.802;0.833;0.841;0.465;0.496;0.491;0.661;0.775;0.157;0.661;0.466;0.153;0.775;0.08;0.488;0.524;0.524;0.524;0.524;0.524;0.281;0.524;0.022;0.046
ENSMUST00000172508_90_90;0.157;0.025;0.027;0.12;0.025;0.12;0.12;0.119;0.128;0.0;0.0;0.0;0.159;0.141;0.459;0.0;0.0;0.0;0.0;0.0;0.025;0.025;0.03;0.107;0.068;0.078;0.04;0.081;0.107;0.062;0.0;0.073;0.058;0.159;1.0;0.0;0.432;0.141;0.166;0.16;0.147;0.0;0.19;0.025;0.027;0.027;0.0;0.121;0.0;0.0;0.282;0.72;0.121;0.452;0.031;0.026;0.026;0.026;0.026;0.026;0.069;0.026;0.149;0.174
ENSMUST00000172828_90_90;0.149;0.102;0.108;0.127;0.119;0.127;0.127;0.125;0.081;0.146;0.095;0.0;0.151;0.134;0.431;0.181;0.121;0.131;0.418;0.13;0.119;0.119;0.143;0.506;0.391;0.479;0.192;0.508;0.506;0.341;0.058;0.44;0.314;0.151;0.0;1.0;0.406;0.134;0.158;0.152;0.139;0.181;0.179;0.102;0.11;0.108;0.149;0.128;0.861;0.149;0.306;0.017;0.128;0.0;0.146;0.12;0.12;0.12;0.12;0.12;0.398;0.12;0.0;0.084
ENSMUST00000173405_90_90;0.365;0.152;0.161;0.295;0.166;0.295;0.295;0.292;0.238;0.168;0.113;0.0;0.37;0.328;0.942;0.203;0.142;0.152;0.358;0.15;0.165;0.165;0.195;0.317;0.429;0.491;0.249;0.508;0.317;0.39;0.086;0.464;0.367;0.37;0.432;0.406;1.0;0.328;0.387;0.372;0.341;0.203;0.44;0.151;0.162;0.161;0.171;0.297;0.419;0.171;0.696;0.402;0.297;0.215;0.198;0.167;0.167;0.167;0.167;0.167;0.434;0.167;0.06;0.121
ENSMUST00000173801_90_90;0.875;0.46;0.481;0.92;0.543;0.911;0.911;0.909;0.855;0.796;0.739;0.211;0.839;1.0;0.308;0.695;0.448;0.474;0.195;0.471;0.53;0.53;0.435;0.108;0.256;0.204;0.51;0.191;0.108;0.297;0.468;0.224;0.327;0.839;0.141;0.134;0.328;1.0;0.802;0.845;0.962;0.695;0.701;0.458;0.485;0.481;0.809;0.924;0.138;0.809;0.414;0.137;0.924;0.071;0.445;0.552;0.552;0.552;0.552;0.552;0.25;0.552;0.02;0.041
ENSMUST00000174269_90_90;0.893;0.434;0.457;0.736;0.483;0.728;0.728;0.729;0.673;0.615;0.558;0.247;0.958;0.802;0.363;0.789;0.422;0.449;0.229;0.445;0.471;0.471;0.443;0.127;0.3;0.239;0.53;0.224;0.127;0.35;0.404;0.263;0.365;0.958;0.166;0.158;0.387;0.802;1.0;0.951;0.834;0.789;0.878;0.432;0.46;0.457;0.625;0.74;0.163;0.625;0.486;0.161;0.74;0.084;0.454;0.493;0.493;0.493;0.493;0.493;0.293;0.493;0.024;0.048
ENSMUST00000174282_90_90;0.94;0.462;0.486;0.775;0.51;0.767;0.767;0.767;0.712;0.654;0.597;0.238;0.994;0.845;0.351;0.826;0.45;0.479;0.221;0.474;0.498;0.498;0.471;0.123;0.289;0.23;0.575;0.216;0.123;0.337;0.431;0.254;0.37;0.994;0.16;0.152;0.372;0.845;0.951;1.0;0.806;0.826;0.835;0.461;0.49;0.486;0.664;0.779;0.158;0.664;0.469;0.155;0.779;0.08;0.483;0.519;0.519;0.519;0.519;0.519;0.283;0.519;0.023;0.046
ENSMUST00000174361_90_90;0.837;0.428;0.449;0.883;0.512;0.875;0.875;0.874;0.818;0.76;0.702;0.22;0.802;0.962;0.321;0.657;0.417;0.442;0.203;0.439;0.499;0.499;0.404;0.112;0.265;0.211;0.474;0.198;0.112;0.309;0.437;0.232;0.324;0.802;0.147;0.139;0.341;0.962;0.834;0.806;1.0;0.657;0.728;0.427;0.452;0.449;0.772;0.888;0.143;0.772;0.43;0.143;0.888;0.075;0.414;0.522;0.522;0.522;0.522;0.522;0.26;0.522;0.021;0.041
ENSMUST00000174391_90_90;0.772;0.502;0.531;0.656;0.55;0.648;0.648;0.648;0.593;0.755;0.69;0.283;0.833;0.695;0.181;1.0;0.521;0.559;0.263;0.554;0.536;0.536;0.508;0.107;0.299;0.231;0.627;0.214;0.107;0.354;0.498;0.258;0.392;0.833;0.0;0.181;0.203;0.695;0.789;0.826;0.657;1.0;0.673;0.5;0.537;0.531;0.768;0.659;0.188;0.768;0.323;0.006;0.659;0.0;0.523;0.561;0.561;0.561;0.561;0.561;0.292;0.561;0.0;0.018
ENSMUST00000174688_90_90;0.78;0.345;0.362;0.641;0.397;0.641;0.641;0.633;0.585;0.518;0.468;0.281;0.841;0.701;0.414;0.673;0.334;0.354;0.228;0.352;0.385;0.385;0.352;0.144;0.27;0.272;0.42;0.254;0.144;0.256;0.318;0.28;0.247;0.841;0.19;0.179;0.44;0.701;0.878;0.835;0.728;0.673;1.0;0.344;0.365;0.362;0.528;0.643;0.184;0.528;0.428;0.183;0.643;0.097;0.362;0.406;0.406;0.406;0.406;0.406;0.271;0.406;0.026;0.053
ENSMUST00000048647_90_90;0.485;0.836;0.887;0.442;0.583;0.436;0.436;0.439;0.396;0.468;0.422;0.137;0.465;0.458;0.139;0.5;0.82;0.835;0.224;0.829;0.559;0.559;0.52;0.076;0.247;0.187;0.474;0.171;0.076;0.295;0.547;0.21;0.329;0.465;0.025;0.102;0.151;0.458;0.432;0.461;0.427;0.5;0.344;1.0;0.892;0.887;0.474;0.444;0.106;0.474;0.251;0.025;0.444;0.011;0.517;0.579;0.579;0.579;0.579;0.579;0.241;0.579;0.007;0.007
ENSMUST00000182637_90_90;0.515;0.928;0.96;0.468;0.621;0.462;0.462;0.464;0.42;0.499;0.451;0.136;0.496;0.485;0.148;0.537;0.835;0.934;0.242;0.897;0.596;0.596;0.556;0.083;0.268;0.202;0.512;0.186;0.083;0.321;0.585;0.228;0.358;0.496;0.027;0.11;0.162;0.485;0.46;0.49;0.452;0.537;0.365;0.892;1.0;0.96;0.506;0.47;0.115;0.506;0.269;0.026;0.47;0.013;0.554;0.616;0.616;0.616;0.616;0.616;0.261;0.616;0.007;0.007
