id_transcript;group
ENST00000379951;109
ENSMUST00000106341;109
ENSMUST00000098611;110
ENST00000438313;111
ENSMUST00000071268;112
ENST00000543033;113
ENST00000279394;114
ENSCAFT00000045721;114
ENST00000308893;115
ENSCAFT00000026995;115
ENSMUST00000117394;116
ENST00000594439;117
ENST00000433218;118
ENST00000221222;118
ENST00000539827;119
ENST00000392351;119
ENST00000542541;119
ENSMUST00000110124;119
ENSMUST00000003669;119
ENSCAFT00000023019;119
ENSMUST00000140212;120
ENST00000320755;121
ENSMUST00000088349;121
ENST00000357250;122
ENSMUST00000054588;122
ENST00000356080;123
ENSMUST00000025999;123
ENSMUST00000111741;123
ENSCAFT00000017013;123
ENST00000360162;124
ENST00000277900;124
ENSMUST00000050096;124
ENSMUST00000047645;125
ENST00000382100;126
ENSMUST00000167487;126
ENSCAFT00000037581;126
ENST00000382099;127
ENSMUST00000172302;127
ENSCAFT00000037573;127
ENST00000395276;128
ENST00000431984;128
ENST00000329008;128
ENSMUST00000111287;128
ENSMUST00000111288;128
ENST00000395275;129
ENSMUST00000086029;129
ENSCAFT00000017682;129
ENST00000369615;130
ENST00000369611;130
ENSMUST00000122303;130
ENSMUST00000064371;130
ENST00000307546;131
ENSMUST00000121198;131
ENSCAFT00000046642;131
ENST00000340666;132
ENSMUST00000115345;132
ENSCAFT00000024046;132
ENST00000295987;133
ENSMUST00000081893;133
ENST00000274000;134
ENSMUST00000051737;134
ENSCAFT00000018483;134
ENST00000309703;135
ENSMUST00000200409;135
ENST00000372122;136
ENST00000339463;136
ENSMUST00000028156;136
ENSCAFT00000031630;136
ENST00000372123;137
ENSMUST00000164290;138
ENST00000348962;139
ENSMUST00000167679;139
ENST00000542557;140
ENST00000544244;140
ENSMUST00000203914;140
ENST00000281171;141
ENSMUST00000077115;141
ENSCAFT00000020369;141
ENST00000445537;142
ENST00000442921;142
ENSMUST00000167002;142
ENST00000323039;143
ENST00000593685;143
ENSMUST00000085901;143
ENSMUST00000172467;144
ENSCAFT00000008733;145
ENST00000348817;146
ENST00000597639;146
ENST00000430012;147
ENSMUST00000172761;147
ENST00000379472;148
ENSMUST00000025202;148
ENST00000265969;149
ENSMUST00000160433;149
ENSCAFT00000014422;149
ENST00000370783;150
ENSMUST00000096447;150
ENSMUST00000152743;150
ENSCAFT00000029983;150
ENST00000370779;151
ENSMUST00000023836;152
ENST00000505980;153
ENST00000509053;154
ENST00000320672;155
ENSMUST00000004094;155
ENSCAFT00000013778;155
ENST00000615665;156
ENST00000514493;157
ENSMUST00000042122;157
ENST00000515395;158
ENST00000396448;159
ENSMUST00000071081;159
ENSMUST00000166823;159
ENSMUST00000202250;159
ENST00000508293;160
ENST00000381473;160
ENST00000513391;160
ENST00000264312;160
ENSMUST00000031038;160
ENSCAFT00000003155;160
ENST00000444354;161
ENST00000425583;161
ENSMUST00000200935;161
ENST00000413539;162
ENST00000409582;163
ENST00000409651;164
ENST00000409366;165
ENST00000410041;166
ENSMUST00000081904;166
ENSCAFT00000049149;167
ENSMUST00000113818;168
ENST00000409762;169
ENSMUST00000113823;169
ENST00000394120;170
ENST00000409744;171
ENST00000258104;172
ENST00000410020;173
ENST00000429174;174
ENST00000253363;175
ENSMUST00000109587;175
ENSCAFT00000013241;175
ENST00000528062;176
ENST00000361162;177
ENSMUST00000029149;177
ENSMUST00000146297;177
ENST00000266970;178
ENSMUST00000026415;178
ENSCAFT00000000140;178
ENST00000440311;179
ENST00000354056;180
ENSMUST00000026416;181
ENST00000361988;182
ENSMUST00000089402;182
ENST00000326194;183
ENSMUST00000077595;183
ENSCAFT00000024529;183
ENST00000537758;184
ENST00000355961;184
ENSMUST00000082320;184
ENST00000367574;185
ENST00000359882;185
ENSMUST00000089403;185
ENST00000533709;186
ENST00000227348;187
ENSMUST00000180384;187
ENSCAFT00000018571;187
ENSMUST00000188848;188
ENST00000373156;189
ENST00000373176;189
ENSMUST00000113277;189
ENSMUST00000113278;189
ENSCAFT00000046265;189
ENST00000223836;190
ENSMUST00000068271;190
ENSCAFT00000031997;190
ENSMUST00000169464;191
ENSCAFT00000013523;191
ENST00000340491;192
ENSMUST00000099145;192
ENSMUST00000109568;193
ENSMUST00000109566;194
ENST00000401952;195
ENST00000373913;195
ENSMUST00000070782;195
ENSMUST00000109567;195
ENSMUST00000114859;196
ENST00000374026;197
ENST00000374023;198
ENSMUST00000114863;198
ENSCAFT00000001910;198
ENST00000379100;199
ENST00000379086;199
ENST00000360568;199
ENSMUST00000174616;199
ENSMUST00000093107;199
ENSCAFT00000001289;199
ENST00000379104;200
ENST00000401867;200
ENST00000166534;200
ENSMUST00000019050;200
ENST00000530767;201
ENST00000392348;202
ENST00000353331;202
ENSMUST00000092678;203
ENST00000531224;204
ENSMUST00000043881;204
ENSCAFT00000000383;204
ENST00000527759;205
ENSMUST00000185800;205
ENST00000404395;206
ENSMUST00000092671;206
ENST00000588969;207
ENST00000264657;207
ENSMUST00000127638;207
ENSCAFT00000024171;207
ENST00000585517;208
ENSMUST00000103114;208
ENST00000356644;209
ENSMUST00000041438;209
ENST00000436639;210
ENSMUST00000099931;210
ENSCAFT00000035517;210
ENST00000302071;211
ENST00000528398;212
ENSMUST00000207225;213
ENSMUST00000207484;214
ENST00000526033;215
ENSMUST00000049537;216
ENST00000532317;217
ENSMUST00000209068;217
ENSCAFT00000044406;218
ENSMUST00000208730;219
ENST00000393346;220
ENSMUST00000208742;220
ENST00000435881;221
ENSMUST00000107302;221
ENST00000246912;222
ENSMUST00000017945;222
ENSCAFT00000023708;222
ENST00000346833;223
ENSMUST00000107303;223
ENST00000378099;224
ENSMUST00000114644;224
ENST00000360057;225
ENSMUST00000067888;225
ENSCAFT00000039734;225
ENST00000533050;226
ENSMUST00000059057;226
ENSMUST00000121564;226
ENST00000360194;227
ENSCAFT00000016649;227
ENSMUST00000063782;228
ENST00000313352;229
ENST00000453551;230
ENST00000527197;231
ENST00000526683;232
ENSMUST00000100527;232
ENST00000456095;233
ENST00000349157;234
ENSMUST00000002599;234
ENSCAFT00000002168;234
ENST00000356805;235
ENSMUST00000006629;235
ENSMUST00000011877;235
ENSCAFT00000004367;235
ENST00000333896;236
ENSMUST00000102838;236
ENSCAFT00000004373;237
ENST00000315987;238
ENSMUST00000079169;238
ENSMUST00000118360;238
ENSCAFT00000021670;238
ENST00000302127;239
ENST00000369697;239
ENSMUST00000098761;239
ENST00000437221;240
ENSMUST00000115305;240
ENST00000418709;241
ENST00000354600;242
ENSMUST00000040231;242
ENSMUST00000115306;243
ENSMUST00000115308;244
ENST00000392460;245
ENSMUST00000065523;245
ENST00000392463;246
ENST00000440651;247
ENST00000264731;248
ENSMUST00000115310;248
ENSCAFT00000022170;248
ENSMUST00000023454;249
ENST00000452595;250
ENST00000357674;251
ENSMUST00000115196;252
ENST00000443183;253
ENST00000448528;254
ENST00000419354;254
ENSMUST00000100001;254
ENSMUST00000115205;254
ENST00000346964;255
ENSMUST00000064477;255
ENSCAFT00000021165;255
ENST00000260506;256
ENSMUST00000162409;256
ENSMUST00000162947;257
ENST00000271234;258
ENST00000370253;259
ENSCAFT00000050191;259
ENST00000353341;260
ENSMUST00000019128;260
ENST00000313899;261
ENSMUST00000172361;261
ENSCAFT00000038801;261
ENST00000352301;262
ENSMUST00000112939;262
ENSMUST00000072750;263
ENST00000164640;264
ENSCAFT00000030629;264
ENST00000393758;265
ENSMUST00000002080;265
ENST00000544474;266
ENSMUST00000114438;266
ENST00000396969;267
ENSMUST00000212300;267
ENST00000254322;268
ENSMUST00000005620;268
ENSCAFT00000025827;268
ENST00000412050;269
ENSMUST00000123727;269
ENSCAFT00000011893;269
ENSMUST00000079754;270
ENSMUST00000132580;270
ENSMUST00000154376;270
ENST00000614585;271
ENST00000265997;271
ENSMUST00000126188;272
ENST00000306107;273
ENSMUST00000023312;273
ENSCAFT00000015434;273
ENST00000472644;274
ENSMUST00000170035;274
ENST00000523872;275
ENST00000521381;276
ENST00000521657;276
ENSMUST00000055518;276
ENSCAFT00000012216;276
ENST00000336483;277
ENSMUST00000035532;277
ENST00000320694;278
ENST00000526757;279
ENST00000530438;279
ENSMUST00000084738;279
ENSMUST00000168005;279
ENST00000534127;280
ENST00000313726;280
ENSMUST00000079282;280
ENSMUST00000077909;280
ENSCAFT00000011194;280
ENST00000355633;281
ENSMUST00000120363;281
ENST00000343060;282
ENSMUST00000000964;282
ENSCAFT00000004700;282
ENST00000229471;283
ENST00000538466;284
ENST00000368682;284
ENST00000368678;284
ENSMUST00000135242;284
ENSMUST00000126486;284
ENSMUST00000063091;284
ENSMUST00000146287;284
ENST00000368667;285
ENST00000354650;285
ENSMUST00000099967;285
ENSCAFT00000006410;285
ENSMUST00000163095;286
ENSCAFT00000027870;286
ENST00000554684;287
ENSMUST00000048305;287
ENST00000555462;288
ENST00000399443;289
ENSMUST00000118313;289
ENSMUST00000117361;289
ENSMUST00000119043;289
ENSMUST00000121808;289
ENSMUST00000121888;289
ENSMUST00000119512;290
ENST00000319481;291
ENSMUST00000074352;291
ENSCAFT00000022395;291
ENST00000357041;292
ENST00000427764;293
ENST00000374616;294
ENST00000478691;295
ENSMUST00000131671;296
ENSMUST00000084219;296
ENST00000606561;297
ENST00000374612;298
ENST00000302271;298
ENSMUST00000105850;298
ENSMUST00000148843;298
ENSCAFT00000021145;298
ENST00000528712;299
ENST00000335135;300
ENSMUST00000118022;300
ENSCAFT00000048684;300
ENST00000532059;301
ENSMUST00000067417;301
ENSMUST00000040964;302
ENST00000415083;303
ENSMUST00000040924;303
ENSCAFT00000028827;303
ENST00000542420;304
ENST00000269137;305
ENSMUST00000092041;305
ENST00000409360;306
ENST00000233892;306
ENST00000323303;307
ENSMUST00000162364;307
ENSCAFT00000017386;307
ENST00000448447;308
ENSMUST00000159311;308
ENST00000370995;309
ENSMUST00000042990;309
ENSCAFT00000029427;309
ENST00000370994;310
ENSMUST00000204293;310
ENST00000370990;311
ENSMUST00000203436;311
ENST00000361219;312
ENSMUST00000203077;312
ENSMUST00000042503;313
ENST00000609104;314
ENSMUST00000114937;314
ENSCAFT00000007841;314
ENST00000277575;315
ENST00000393512;316
ENSMUST00000093157;316
ENST00000569748;317
ENST00000299980;317
ENSMUST00000034171;317
ENSCAFT00000032187;317
ENSMUST00000060095;318
ENSCAFT00000017221;318
ENST00000256062;319
ENSMUST00000100772;320
ENST00000539277;321
ENST00000372645;322
ENST00000372635;322
ENSMUST00000113113;322
ENSMUST00000178632;322
ENSMUST00000053540;322
ENST00000361298;323
ENST00000372634;323
ENSMUST00000113112;323
ENST00000327214;324
ENSMUST00000067404;324
ENSCAFT00000017839;324
ENST00000229395;325
ENSMUST00000111663;325
ENSCAFT00000046942;325
ENST00000546072;326
ENST00000309988;327
ENSMUST00000028854;327
ENSCAFT00000011303;327
ENST00000354078;328
ENSMUST00000028853;328
ENST00000349807;329
ENST00000353004;330
ENST00000448981;331
ENSMUST00000102565;331
ENST00000265651;332
ENSMUST00000028603;332
ENSCAFT00000011480;332
ENST00000393785;333
ENST00000464560;333
ENST00000357258;333
ENST00000471418;333
ENST00000481632;333
ENST00000462705;333
ENSMUST00000114691;333
ENSMUST00000114690;333
ENST00000474710;334
ENSMUST00000114694;334
ENSMUST00000079441;334
ENSMUST00000114695;334
ENSCAFT00000017209;334
ENST00000242480;335
ENST00000439032;335
ENSMUST00000048289;335
ENST00000411732;336
ENSMUST00000105438;336
ENSCAFT00000020697;337
ENSMUST00000107342;338
ENSMUST00000107343;339
ENSMUST00000107346;340
ENSCAFT00000048830;340
ENSMUST00000107344;341
ENSMUST00000001043;341
ENST00000368694;342
ENST00000403433;343
ENSMUST00000076639;343
ENST00000368690;344
ENSMUST00000049937;344
ENSCAFT00000027787;344
ENST00000614256;345
ENST00000614713;346
ENSMUST00000107373;346
ENST00000368575;347
ENSMUST00000065418;347
ENSCAFT00000027549;347
ENST00000341217;348
ENSMUST00000100782;348
ENST00000452648;349
ENST00000581407;349
ENSMUST00000073705;349
ENSMUST00000155571;349
ENSCAFT00000047903;349
ENST00000318445;350
ENSMUST00000026897;350
ENST00000424469;351
ENSMUST00000098371;351
ENSCAFT00000017864;351
ENST00000264183;352
ENST00000366603;352
ENSMUST00000110534;352
ENSCAFT00000018209;352
ENST00000349213;353
ENSMUST00000039538;353
ENSMUST00000110536;353
ENST00000318247;354
ENSMUST00000029795;354
ENSCAFT00000020479;354
ENST00000356728;355
ENSMUST00000197040;355
ENSMUST00000090586;356
ENSMUST00000111293;356
ENSCAFT00000014853;356
ENSMUST00000111292;357
ENSMUST00000068702;357
ENST00000418153;358
ENSMUST00000111291;359
ENSMUST00000044036;359
ENST00000323180;360
ENSMUST00000111294;360
ENST00000228280;361
ENSMUST00000105283;361
ENSCAFT00000009854;361
ENST00000347404;362
ENSMUST00000020129;362
ENST00000239461;363
ENSMUST00000027878;363
ENSCAFT00000023797;363
ENST00000367760;364
ENSMUST00000075805;364
ENSCAFT00000049641;364
ENSMUST00000174397;365
ENST00000409957;366
ENST00000541738;366
ENST00000409411;366
ENSMUST00000072406;366
ENST00000378520;367
ENST00000409936;368
ENST00000260648;368
ENST00000410081;368
ENST00000426481;368
ENST00000425263;368
ENST00000409272;368
ENSMUST00000171795;368
ENSCAFT00000036803;368
ENST00000378511;369
ENST00000361311;370
ENSMUST00000105691;370
ENSCAFT00000044983;370
ENST00000377298;371
ENSMUST00000039144;371
ENST00000257075;372
ENSMUST00000097864;372
ENSMUST00000105991;373
ENSMUST00000105992;374
ENST00000426105;375
ENSMUST00000097862;375
ENSMUST00000030315;376
ENSCAFT00000017823;377
ENST00000369923;378
ENSMUST00000102625;378
ENST00000234677;379
ENSMUST00000090553;379
ENSCAFT00000031572;379
ENSMUST00000203193;380
ENST00000319836;381
ENST00000395769;381
ENSMUST00000101032;381
ENSMUST00000079012;381
ENSCAFT00000011051;381
ENST00000453424;382
ENST00000354695;383
ENSMUST00000118898;383
ENST00000265866;384
ENSMUST00000020263;384
ENSCAFT00000000525;384
ENST00000446936;385
ENST00000502976;386
ENSMUST00000113619;386
ENST00000422453;387
ENSMUST00000113617;387
ENSMUST00000204653;387
ENST00000451728;388
ENSMUST00000032138;388
ENST00000441626;389
ENSCAFT00000006937;389
ENST00000301894;390
ENST00000377559;391
ENSCAFT00000022782;392
ENSMUST00000113462;393
ENST00000377551;394
ENST00000265459;394
ENSMUST00000077182;395
ENSCAFT00000047054;395
ENST00000611405;396
ENSMUST00000040873;396
ENSCAFT00000022237;396
ENSMUST00000199243;397
ENST00000618262;398
ENST00000618411;399
ENSMUST00000197466;400
ENST00000614484;401
ENST00000345008;402
ENSMUST00000162899;402
ENSMUST00000027582;402
ENSMUST00000159529;402
ENST00000397463;403
ENSMUST00000159417;403
ENSCAFT00000008032;403
ENST00000373064;404
ENSMUST00000113307;404
ENST00000432073;405
ENST00000373068;406
ENSMUST00000113310;406
ENSCAFT00000031982;406
ENST00000373069;407
ENSMUST00000028160;407
ENST00000373066;408
ENSMUST00000052119;408
ENST00000218008;409
ENSMUST00000016471;409
ENST00000361319;410
ENSMUST00000115134;410
ENSCAFT00000029367;410
ENST00000393704;411
ENSMUST00000161421;411
ENST00000361618;412
ENSMUST00000160719;412
ENSMUST00000034066;412
ENSMUST00000161702;412
ENSCAFT00000012285;412
ENSMUST00000107043;413
ENST00000398492;414
ENSMUST00000107047;414
ENST00000354190;415
ENSMUST00000079176;415
ENSCAFT00000009009;415
ENST00000227214;416
ENST00000535129;416
ENSMUST00000107044;416
ENSMUST00000107046;416
ENST00000398494;417
ENSMUST00000116287;417
ENSMUST00000107045;417
ENSMUST00000078621;418
ENST00000358066;419
ENST00000558014;419
ENSMUST00000051419;419
ENSCAFT00000022132;420
ENSMUST00000077847;421
ENSMUST00000103238;421
ENST00000316364;422
ENST00000536845;422
ENSMUST00000103239;422
ENST00000354744;423
ENST00000389425;424
ENST00000389428;425
ENSMUST00000076335;425
ENSMUST00000103241;425
ENSMUST00000103240;426
ENST00000355997;427
ENST00000558816;427
ENST00000533727;428
ENSMUST00000045705;429
ENST00000534300;430
ENST00000314845;431
ENSMUST00000099712;431
ENSCAFT00000039701;431
ENST00000392017;432
ENSMUST00000027512;432
ENSCAFT00000018720;432
ENST00000392020;433
ENSMUST00000113186;433
ENSMUST00000113190;434
ENST00000347464;435
ENSCAFT00000021391;436
ENST00000536727;437
ENST00000542447;438
ENSMUST00000034581;438
ENST00000331581;439
ENSMUST00000152459;439
ENST00000452722;440
ENSMUST00000114547;440
ENSMUST00000114548;441
ENST00000537058;442
ENSMUST00000085909;442
ENSMUST00000112294;443
ENST00000329235;444
ENSMUST00000033734;444
ENSCAFT00000019414;444
ENST00000545766;445
ENSMUST00000069041;445
ENST00000372383;446
ENST00000506081;446
ENST00000372384;446
ENST00000315660;446
ENSMUST00000112996;446
ENSCAFT00000049128;446
ENST00000372390;447
ENST00000372397;448
ENSMUST00000055738;448
ENST00000252485;449
ENSMUST00000108450;449
ENST00000252483;450
ENSMUST00000075447;450
ENSCAFT00000007452;450
ENST00000346177;451
ENSMUST00000101617;451
ENSCAFT00000045585;452
ENST00000325888;453
ENSMUST00000065090;453
ENSCAFT00000002504;453
ENST00000379245;454
ENSMUST00000112487;454
ENSCAFT00000009524;454
ENST00000405912;455
ENSMUST00000070039;455
ENSCAFT00000009525;455
ENST00000354667;456
ENST00000360787;456
ENST00000356674;457
ENSMUST00000203220;457
ENSMUST00000090002;457
ENSCAFT00000004613;458
ENSMUST00000069949;459
ENSMUST00000204188;459
ENSMUST00000204158;459
ENSMUST00000159063;460
ENSMUST00000078800;461
ENSCAFT00000002475;461
ENST00000353205;462
ENSMUST00000162460;462
ENST00000341376;463
ENSMUST00000046719;463
ENST00000637266;464
ENST00000375437;464
ENST00000283256;464
ENSMUST00000200829;464
ENSCAFT00000017733;464
ENST00000631182;465
ENST00000375427;465
ENST00000636071;465
ENSMUST00000028377;465
ENSMUST00000100067;465
ENST00000410079;466
ENST00000409317;467
ENSMUST00000112142;467
ENSMUST00000100028;467
ENST00000409773;468
ENST00000397119;468
ENSMUST00000112140;468
ENSMUST00000112144;468
ENST00000508530;469
ENST00000409197;470
ENST00000340296;470
ENSMUST00000081710;470
ENSMUST00000112138;470
ENSCAFT00000020210;470
ENSMUST00000096127;471
ENST00000392456;472
ENST00000392455;473
ENSMUST00000100026;473
ENSCAFT00000022321;473
ENST00000367378;474
ENST00000464889;474
ENSMUST00000159917;474
ENST00000367380;475
ENST00000367384;476
ENSMUST00000162606;476
ENSCAFT00000000625;476
ENST00000544496;477
ENST00000379716;478
ENSMUST00000112451;478
ENST00000397821;479
ENSMUST00000112456;479
ENSCAFT00000020758;479
ENST00000379698;480
ENSMUST00000080394;480
ENST00000372068;481
ENST00000372073;481
ENSMUST00000133634;481
ENSMUST00000087333;481
ENSMUST00000112896;481
ENSCAFT00000028733;481
ENST00000372072;482
ENSMUST00000112889;482
ENSMUST00000101198;482
ENSCAFT00000024036;483
ENST00000441778;484
ENSMUST00000199534;484
ENSMUST00000199256;485
ENST00000304523;486
ENSMUST00000070748;486
ENST00000502640;487
ENST00000515064;488
ENSMUST00000199261;488
ENST00000312465;489
ENSMUST00000031280;489
ENSCAFT00000038532;489
ENST00000456523;490
ENSMUST00000200059;490
ENSCAFT00000014095;490
ENST00000438665;491
ENSMUST00000108431;491
ENST00000361007;492
ENST00000575158;492
ENSMUST00000069057;492
ENSMUST00000102504;492
ENSCAFT00000047641;492
ENST00000359786;493
ENSCAFT00000030441;493
ENST00000477726;494
ENSMUST00000071561;494
ENST00000277010;495
ENSMUST00000059354;495
ENSCAFT00000043329;495
ENST00000315266;496
ENSMUST00000052472;497
ENSCAFT00000025875;498
ENST00000478722;499
ENSMUST00000110388;499
ENST00000271469;500
ENST00000367925;500
ENSMUST00000111351;500
ENSCAFT00000020839;500
ENST00000367924;501
ENSMUST00000027981;501
ENST00000367926;502
ENSMUST00000111350;502
ENST00000542836;503
ENSMUST00000076968;504
ENST00000263846;505
ENSMUST00000073899;505
ENSMUST00000169121;506
ENST00000540677;507
ENST00000248933;508
ENSCAFT00000018602;508
ENST00000529632;509
ENST00000360929;510
ENST00000404234;511
ENSMUST00000079491;511
ENSMUST00000075387;512
ENST00000343706;513
ENSMUST00000197425;514
ENST00000629590;515
ENST00000290246;516
ENST00000396391;516
ENSMUST00000103091;516
ENSMUST00000094329;516
ENSCAFT00000016446;516
ENST00000372176;517
ENSMUST00000074046;518
ENST00000528416;519
ENSMUST00000136983;519
ENSCAFT00000021663;519
ENST00000252268;520
ENSMUST00000118623;520
ENSCAFT00000021664;520
ENST00000397601;521
ENST00000343600;521
ENSCAFT00000008903;521
ENST00000345429;522
ENST00000376673;523
ENSMUST00000167459;524
ENSMUST00000088419;525
ENST00000381661;526
ENSCAFT00000005580;526
ENST00000272238;527
ENSMUST00000095820;527
ENSCAFT00000005583;527
ENSMUST00000020884;528
ENSMUST00000039904;529
ENST00000398376;530
ENSMUST00000115295;531
ENST00000348628;532
ENSMUST00000102888;532
ENSCAFT00000028867;532
ENST00000622495;533
ENSMUST00000035579;533
ENSCAFT00000014796;533
ENST00000330622;534
ENSMUST00000202447;534
ENSMUST00000174282;535
ENST00000616122;536
ENSMUST00000174391;536
ENST00000369622;537
ENSMUST00000173801;537
ENST00000355238;538
ENSMUST00000069221;538
ENSCAFT00000004869;538
ENST00000344157;539
ENSMUST00000120498;539
ENSCAFT00000004512;539
ENST00000579690;540
ENSMUST00000038384;540
ENST00000355665;541
ENSMUST00000119339;541
ENST00000444053;542
ENSMUST00000178235;542
ENST00000248450;543
ENSMUST00000006462;543
ENSCAFT00000023220;543
ENST00000400314;544
ENSMUST00000168465;544
ENSMUST00000001148;544
ENSCAFT00000018912;544
ENST00000400308;545
ENSMUST00000105411;546
ENST00000389902;547
ENSMUST00000200607;547
ENSCAFT00000025386;547
ENST00000425013;548
ENSMUST00000053498;548
ENST00000300131;549
ENSMUST00000026469;549
ENSCAFT00000000260;549
ENST00000342556;550
ENSMUST00000099157;550
ENST00000397783;551
ENST00000337351;551
ENSMUST00000025023;551
ENSMUST00000119928;551
ENST00000397780;552
ENST00000293872;553
ENSMUST00000114976;553
