id_transcript;id_gene
ENST00000596757_98;ENSG00000074219_98
ENST00000598810_98;ENSG00000074219_98
ENST00000598823_98;ENSG00000074219_98
ENST00000601519_98;ENSG00000074219_98
ENST00000334310_98;ENSG00000187079_98
ENST00000526600_98;ENSG00000187079_98
ENST00000527376_98;ENSG00000187079_98
ENST00000527575_98;ENSG00000187079_98
ENST00000527636_98;ENSG00000187079_98
ENST00000638666_98;ENSG00000187079_98
ENST00000358409_98;ENSG00000197905_98
ENST00000359864_98;ENSG00000197905_98
ENST00000397122_98;ENSG00000197905_98
ENST00000443986_98;ENSG00000197905_98
ENST00000536826_98;ENSG00000197905_98
ENST00000540314_98;ENSG00000197905_98
ENST00000543035_98;ENSG00000197905_98
ENST00000544666_98;ENSG00000197905_98
ENSGALT00000008698_98;ENSGALG00000005415_98
ENSGALT00000057591_98;ENSGALG00000005415_98
ENSGALT00000077008_98;ENSGALG00000005415_98
ENSGALT00000023169_98;ENSGALG00000014342_98
ENSGALT00000023170_98;ENSGALG00000014342_98
ENSGALT00000054088_98;ENSGALG00000014342_98
ENSGALT00000067789_98;ENSGALG00000014342_98
ENSGALT00000087584_98;ENSGALG00000014342_98
ENSGALT00000048672_98;ENSGALG00000043513_98
ENSGALT00000072611_98;ENSGALG00000043513_98
ENSMUST00000114799_98;ENSMUSG00000002249_98
ENSMUST00000154873_98;ENSMUSG00000002249_98
ENSMUST00000156862_98;ENSMUSG00000002249_98
ENSMUST00000219703_98;ENSMUSG00000002249_98
ENSMUST00000006311_98;ENSMUSG00000030353_98
ENSMUST00000112157_98;ENSMUSG00000030353_98
ENSMUST00000130454_98;ENSMUSG00000030353_98
ENSMUST00000133118_98;ENSMUSG00000030353_98
ENSMUST00000143004_98;ENSMUSG00000030353_98
ENSMUST00000033060_98;ENSMUSG00000030796_98
ENSMUST00000097216_98;ENSMUSG00000030796_98
ENSMUST00000107801_98;ENSMUSG00000030796_98
ENSMUST00000209343_98;ENSMUSG00000030796_98
ENSMUST00000209437_98;ENSMUSG00000030796_98
ENSMUST00000209478_98;ENSMUSG00000030796_98
ENSMUST00000209678_98;ENSMUSG00000030796_98
ENSMUST00000210447_98;ENSMUSG00000030796_98
ENSMUST00000211744_98;ENSMUSG00000030796_98
ENSMUST00000059768_98;ENSMUSG00000055320_98
ENSMUST00000069256_98;ENSMUSG00000055320_98
ENSMUST00000084705_98;ENSMUSG00000055320_98
ENSMUST00000106638_98;ENSMUSG00000055320_98
ENSMUST00000164363_98;ENSMUSG00000055320_98
ENSMUST00000165036_98;ENSMUSG00000055320_98
ENSMUST00000167060_98;ENSMUSG00000055320_98
ENSMUST00000168981_98;ENSMUSG00000055320_98
ENSMUST00000170352_98;ENSMUSG00000055320_98
ENSMUST00000171197_98;ENSMUSG00000055320_98
ENSMUST00000171373_98;ENSMUSG00000055320_98
